codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,10.0141,116.4,115.7258,10.7047,-1.8339,-2.8822,5.2046,3.2823,3.8225,5.0728,5.8558,6.4911
P_VPA,P/VPA,Valuation,x,0.4836,0.4926,0.4856,0.3355,0.6632,0.2606,0.4348,0.3458,0.5204,0.7688,0.0039,0.0043
EV_EBITDA,EV/EBITDA,Valuation,x,8.1882,14.2654,32.6387,22.0943,-2.3557,97.9337,3.0136,2.1397,2.4963,3.9177,0.224,0.2258
EV_EBIT,EV/EBIT,Valuation,x,11.7255,36.5057,-103.57,-63.801,-2.1277,-14.9813,3.5426,2.5149,2.8858,4.5383,0.3078,0.3103
EV_RECEITA,EV/Receita,Valuation,x,0.9342,0.8644,0.8896,0.6057,0.8521,0.5889,0.5707,0.3981,0.5202,0.757,0.0494,0.0498
DY,Dividend Yield,Valuation,%,0.036,0.0057,,,,,,0.0172,0.0105,0.0126,3.7547,3.3872
PAYOUT,Payout,Valuation,%,0.366,0.6742,,,,,,0.0545,0.0392,0.0615,0.0938,0.0938
ROE,ROE,Rentabilidade,%,4.7579,0.4179,0.4137,3.0913,30.2785,8.5242,8.7031,11.5064,14.646,15.9474,16.2555,16.2555
ROA,ROA,Rentabilidade,%,2.8364,0.255,0.2634,1.9065,16.704,4.4181,4.5236,6.2116,8.5928,9.3278,9.737,9.737
ROIC,ROIC,Rentabilidade,%,3.4242,1.0305,-0.3562,-0.3872,-21.6824,-1.6793,9.1491,9.6939,10.9724,11.0744,10.4872,10.4872
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,11.4097,6.0595,2.7256,2.7413,-36.1739,0.6014,18.9372,18.6071,20.84,19.3215,22.0436,22.0436
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,5.5413,0.5365,0.5643,4.7004,38.7869,11.5136,8.9316,11.3671,16.4199,16.1969,15.0746,15.0746
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,3.2523,3.818,8.3305,3.4514,-0.3586,41.896,0.6107,0.2084,-0.4408,-0.1618,0.2069,0.2069
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.3186,0.18,0.1664,0.0621,0.1191,0.1948,0.1105,0.0373,-0.0781,-0.0305,0.0473,0.0473
ICJ,ICJ,Endividamento,x,0.545,0.0751,-0.0647,-0.0369,-2.7822,-0.1218,1.8568,1.4978,2.2752,2.6634,1.8285,1.8285
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,42.9543,59.9937,51.32,55.2274,34.8743,3.233,10.2439,14.9769,17.1181,50.096,54.7518,54.7518
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,3.7046,3.1506,3.2551,2.8654,2.4085,5.1868,3.8319,4.8374,4.5809,2.8953,3.2465,3.2465
LIQ_SECA,Liquidez Seca,Liquidez,x,2.3877,2.1164,2.2407,2.026,1.6566,4.0324,2.8533,3.4513,3.3509,2.0604,2.0059,2.0059
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.5085,1.5928,1.664,1.5106,1.3409,1.3446,1.3616,1.5328,1.7001,1.6125,1.8005,1.8005
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5119,0.486,0.4757,0.3858,0.4677,0.4085,0.4892,0.5464,0.5143,0.5525,0.6378,0.6378
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,458.31,394.8816,340.2732,323.6757,244.4443,367.1197,313.1261,332.8757,330.802,311.0661,370.2391,370.2391
PME,PME,Eficiência,dias,288.5744,236.9914,205.4719,260.5528,213.262,209.6124,257.7074,267.7416,276.5909,283.6204,321.4682,321.4682
NCG_RECEITA,NCG/Receita,Eficiência,%,92.0142,84.4463,78.5531,77.5617,64.6043,84.6582,71.7171,68.9615,68.0397,64.5023,68.6679,68.6679
