codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,6.7101,7.5616,18.2941,12.2857,21.1414,23.4198,11.8974,12.6998,48.5674,9.6992,14.3999,14.3149
P_VPA,P/VPA,Valuation,x,0.4371,1.1315,3.4478,2.3303,3.7695,3.4386,2.2528,2.3384,1.6327,1.0893,0.4169,0.4145
EV_EBITDA,EV/EBITDA,Valuation,x,4.6218,6.3828,13.1415,8.9979,13.1789,14.3781,9.4856,11.8164,12.7319,7.4348,4.3723,4.3611
EV_EBIT,EV/EBIT,Valuation,x,4.6218,6.3828,13.1415,8.9979,13.1789,14.3781,9.4856,11.8164,12.7319,7.4348,4.3723,4.3611
EV_RECEITA,EV/Receita,Valuation,x,0.5747,1.0318,2.6298,1.6995,2.5412,2.316,1.6344,1.9459,1.8022,1.1588,0.6542,0.6525
DY,Dividend Yield,Valuation,%,2.1496,21.1355,1.6314,3.5375,2.2956,1.8357,3.4389,2.3851,0.7816,1.7905,6.4967,6.5353
PAYOUT,Payout,Valuation,%,14.4909,160.5515,29.9375,43.5047,48.7341,43.0104,40.8744,48.7949,15.4982,17.3667,25.6453,25.6453
ROE,ROE,Rentabilidade,%,6.4843,14.3364,19.7775,19.1862,17.8012,14.6424,19.4984,13.554,10.7735,11.5136,10.6157,10.6157
ROA,ROA,Rentabilidade,%,3.3503,7.3673,9.8151,8.9162,6.9349,4.839,6.0615,4.4532,4.3447,4.8993,4.3517,4.3517
ROIC,ROIC,Rentabilidade,%,7.6957,11.405,15.0618,15.0957,14.7232,12.0915,10.9932,9.5683,7.1727,9.3831,9.4021,9.4021
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,12.435,16.1659,20.0113,18.8874,19.2826,16.108,17.2301,16.4679,14.1548,15.5859,14.9622,14.9622
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,5.6647,10.913,13.4543,12.4447,10.7506,8.6472,9.0762,6.9175,6.5034,7.8553,7.1762,7.1762
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.5509,1.2548,0.8033,0.8948,1.3427,1.8007,3.2245,3.2227,3.6213,2.5464,2.479,2.479
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.2208,0.2769,0.2245,0.2573,0.4276,0.4923,1.1602,0.8769,0.649,0.5674,0.5459,0.5459
ICJ,ICJ,Endividamento,x,1.5939,2.217,4.8529,4.9155,3.3386,2.7346,3.0326,1.6589,1.5141,1.9418,1.5629,1.5629
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,19.0321,17.7871,29.9207,17.1711,13.396,24.8067,17.1163,14.5679,13.6797,9.2294,12.2075,12.2075
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.7109,2.2807,1.9824,2.2958,1.9881,1.6942,1.4438,1.9377,1.6622,2.5108,2.2098,2.2098
LIQ_SECA,Liquidez Seca,Liquidez,x,2.6716,2.2035,1.9487,2.2533,1.9455,1.6374,1.3836,1.8595,1.5822,2.4218,2.1394,2.1394
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.8004,0.6822,0.7342,0.6879,0.4835,0.5354,0.4453,0.5185,0.4711,0.5988,0.6256,0.6256
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5914,0.6974,0.6756,0.6814,0.57,0.538,0.6376,0.5728,0.5588,0.5883,0.5941,0.5941
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,52.734,42.3841,49.6364,35.8217,42.3379,54.1432,36.5249,39.4902,46.7971,40.9262,50.7019,50.7019
PME,PME,Eficiência,dias,4.2427,7.6086,4.7095,5.1524,5.6885,10.5063,9.52,10.688,10.2674,10.0718,9.4554,9.4554
NCG_RECEITA,NCG/Receita,Eficiência,%,14.6911,12.6532,11.4016,8.1382,4.9016,6.7597,6.28,8.595,11.9454,10.2652,10.1919,10.1919
