codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,3.9707,1.93,59.1509,3.3659,8.1992,5.6922,2.8682,4.1841,6.5087,2.6938,3.3319,4.272
P_VPA,P/VPA,Valuation,x,0.1635,0.2181,0.2794,0.2922,1.0342,0.9903,0.6246,0.5148,0.6217,0.4004,0.4049,0.5192
EV_EBITDA,EV/EBITDA,Valuation,x,4.5442,-16.4179,9.3483,4.561,5.9001,5.1272,3.1838,5.0165,6.0111,4.0847,3.2161,3.6106
EV_EBIT,EV/EBIT,Valuation,x,4.7166,-12.1594,10.0311,4.9293,6.2696,5.2876,3.5375,5.3705,6.3718,4.3304,3.4371,3.8587
EV_RECEITA,EV/Receita,Valuation,x,3.4259,4.8463,5.3542,3.3348,6.0154,3.6868,1.9622,2.5193,3.6822,3.2958,3.1912,3.5826
DY,Dividend Yield,Valuation,%,,,,,2.6921,1.6415,5.9145,3.3501,5.9232,6.7671,5.848,4.5611
PAYOUT,Payout,Valuation,%,,,,,26.0515,9.7374,17.1164,14.0777,38.6325,18.3557,12.2268,12.2268
ROE,ROE,Rentabilidade,%,4.1179,10.2651,1.2495,8.8534,12.2718,18.562,23.4373,13.0246,9.5904,15.5802,20.9745,20.9745
ROA,ROA,Rentabilidade,%,1.6714,4.4287,0.5917,4.2115,6.1331,9.7386,12.5047,6.7484,4.653,7.07,9.2592,9.2592
ROIC,ROIC,Rentabilidade,%,6.8889,-2.8121,3.6306,6.7258,10.8223,12.3759,13.0167,8.0722,7.7488,9.1793,11.7162,11.7162
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,75.3907,-29.5187,57.2744,73.1143,101.9556,71.9059,61.633,50.2205,61.2569,80.686,99.2267,99.2267
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,17.3925,65.1592,7.6626,40.2391,51.3008,54.5773,48.8791,33.2315,31.244,53.5809,66.3567,66.3567
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,3.6281,-12.1577,6.4043,2.6952,1.0308,0.6248,0.8887,2.2359,2.6845,2.2834,1.8179,1.8179
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.6476,0.6225,0.6078,0.4221,0.2189,0.1374,0.2418,0.4139,0.5017,0.5076,0.5265,0.5265
ICJ,ICJ,Endividamento,x,1.6915,-0.4965,1.2354,1.3524,3.8599,5.7932,4.2008,2.3161,2.899,2.9879,3.0872,3.0872
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,29.2093,18.8345,9.8145,11.2996,14.8911,24.5116,13.0818,4.4193,8.1194,24.1368,10.3591,10.3591
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.1258,1.9079,0.9149,0.9661,2.1638,1.7248,2.4199,4.2072,2.1816,1.7531,2.7987,2.7987
LIQ_SECA,Liquidez Seca,Liquidez,x,0.8545,1.1459,0.5546,0.8235,1.7426,1.496,2.093,2.7014,1.2355,1.0833,1.6807,1.6807
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.6302,0.6296,0.4524,0.5446,0.5811,0.8054,0.8756,0.9244,0.7738,0.7248,0.7264,0.7264
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.0961,0.081,0.0797,0.1009,0.1091,0.1607,0.2387,0.1843,0.1438,0.121,0.1252,0.1252
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,537.5475,1124.3341,268.3635,290.7512,223.7381,275.7502,286.4853,716.842,786.3017,1006.6198,1145.4544,1145.4544
PME,PME,Eficiência,dias,454.7066,723.2835,218.8034,144.3298,199.7567,246.5951,161.8775,546.9592,647.6948,834.9379,1018.4873,1018.4873
NCG_RECEITA,NCG/Receita,Eficiência,%,91.7982,188.6339,19.2475,-25.5117,22.4428,10.6198,28.8511,89.0076,68.0382,84.2278,92.4503,92.4503
