codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,19.2222,-4.0338,-7.7719,-7.7723,8.7632,85.9689,-10.5462,-5.2302,5.78,-35.5333,-183.8,-142.4
P_VPA,P/VPA,Valuation,x,1.3897,2.7915,5.2754,3.5357,4.7428,5.5417,8.2697,3.3668,5.9634,5.1454,0.5609,0.4345
EV_EBITDA,EV/EBITDA,Valuation,x,-51.6205,-8.193,-12.2171,-12.5829,-16.2355,-24.564,-19.4686,-8.1559,-13.6458,-25.9056,-5.9478,-4.8033
EV_EBIT,EV/EBIT,Valuation,x,-42.7584,-8.045,-12.0464,-11.9859,-14.811,-19.9259,-16.0214,-6.9972,-11.4858,-21.0365,-4.3132,-3.4832
EV_RECEITA,EV/Receita,Valuation,x,,,4142.6772,280.6956,87.1208,18.8748,9.8216,5.7493,7.0478,9.3074,1.3087,1.0568
DY,Dividend Yield,Valuation,%,,,,,,,,,,,,
PAYOUT,Payout,Valuation,%,,,,,,,,,,,,
ROE,ROE,Rentabilidade,%,7.1937,50.3797,60.8928,51.4686,42.9908,41.0201,52.9662,68.3862,57.5368,30.7235,15.2599,15.2599
ROA,ROA,Rentabilidade,%,3.606,19.5299,15.2582,14.9848,16.0736,17.1819,19.9456,23.8885,21.6436,14.6198,8.9924,8.9924
ROIC,ROIC,Rentabilidade,%,-2.3764,-14.9048,-13.5006,-14.1911,-16.9809,-15.4298,-18.0088,-25.0915,-21.4839,-17.3349,-9.169,-9.169
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,,,-33908.7379,-2230.7791,-536.6055,-76.8392,-50.4482,-70.4928,-51.6481,-35.9281,-22.0023,-22.0023
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,,,37017.4757,2717.8799,624.0161,120.6228,74.9472,88.1901,68.6507,41.4639,30.6463,30.6463
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,12.8931,-2.4535,-3.26,-1.8456,-1.061,-1.0255,-2.388,-0.9154,-1.6359,0.4296,-0.8665,-0.8665
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.2777,1.1933,1.92,0.6077,0.3316,0.2414,1.1561,0.4256,0.8123,-0.0839,0.0956,0.0956
ICJ,ICJ,Endividamento,x,-0.0619,-0.8081,-2.1804,-1.9022,-2.3891,-1.1791,-1.6602,-1.9176,-2.3699,-1.6292,-0.9289,-0.9289
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,0.9416,3.5627,12.9877,11.283,8.2177,23.1561,27.1932,29.6371,31.0286,36.6633,38.0043,38.0043
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,9.4074,2.6107,1.486,2.6628,2.4356,3.0314,1.8009,1.9848,1.5242,2.7189,2.4514,2.4514
LIQ_SECA,Liquidez Seca,Liquidez,x,9.4074,2.6107,1.1071,2.2525,2.0482,2.7524,1.1665,1.5267,1.0142,2.102,1.2896,1.2896
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.1484,0.3548,0.3795,0.5983,0.6963,0.8894,0.585,0.7846,0.621,1.2433,1.3093,1.3093
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.0,0.0,0.0004,0.0051,0.023,0.1349,0.2896,0.2591,0.3429,0.3067,0.2939,0.2939
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,,,-8473.798,-399.328,-477.5222,183.3533,237.7915,121.3944,122.2267,122.6784,291.3199,291.3199
PME,PME,Eficiência,dias,,,88183.8806,4612.4148,1006.7862,148.8143,224.3151,171.4085,162.7404,158.3548,368.5769,368.5769
NCG_RECEITA,NCG/Receita,Eficiência,%,,,65.0485,151.7241,-51.4647,61.6026,54.1554,35.7804,32.1801,37.9826,82.3029,82.3029
