cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,1708854.000,1512731.000,1553902.000,1733097.000,1834679.000,1637924.000,1657093.000,1815089.000,1904293.000,1797890.000,1747996.000,2162917.000,2040424.000,1846482.000,1737581.000,1797769.000,2282215.000,1815791.000,1837633.000,3294731.000,3161666.000,2441108.000,2462192.000,2582338.000,2600048.000,2235311.000,2393212.000,2416666.000,2694453.000,2417234.000,2793314.000,3409558.000,2979765.000,2924572.000,3176446.000,2889764.000,3338471.000,2819670.000,3935989.000,3295437.000,3049013.000,2542405.000,3178143.000,4303907.000,3694881.000,3217920.000,3918164.000,4066955.000,3542714.000,3411236.000,3464686.000,2834650.000,3613758.000,3346612.000,3495317.000,3660638.000,3321829.000,3722247.000,3717326.000,4114881.000,3742196.000,3456412.000,3631313.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-1121471.000,-1083446.000,-1129898.000,-1299026.000,-1168075.000,-1266950.000,-1324804.000,-1530466.000,-1360094.000,-1421450.000,-1389155.000,-1788208.000,-1611000.000,-1462038.000,-945651.000,-1466167.000,-1723566.000,-1516178.000,-1597520.000,-2393797.000,-2612752.000,-2225156.000,-2031070.000,-2195724.000,-2118783.000,-1905767.000,-1995397.000,-2022079.000,-2075631.000,-1911011.000,-2255983.000,-2626594.000,-2341463.000,-2307016.000,-2706994.000,-2392698.000,-2649162.000,-2314624.000,-2396305.000,-2683092.000,-2426538.000,-2149272.000,-2493318.000,-2809060.000,-3118826.000,-2710329.000,-3310781.000,-3337022.000,-2898544.000,-2709876.000,-2837610.000,-2825437.000,-2772202.000,-2684671.000,-2813645.000,-3004327.000,-2937696.000,-2896469.000,-3125960.000,-3588629.000,-2688456.000,-3061867.000,-3136012.000
3.03,Resultado Bruto,587383.000,429285.000,424004.000,434071.000,666604.000,370974.000,332289.000,284623.000,544199.000,376440.000,358841.000,374709.000,429424.000,384444.000,791930.000,331602.000,558649.000,299613.000,240113.000,900934.000,548914.000,215952.000,431122.000,386614.000,481265.000,329544.000,397815.000,394587.000,618822.000,506223.000,537331.000,782964.000,638302.000,617556.000,469452.000,497066.000,689309.000,505046.000,1539684.000,612345.000,622475.000,393133.000,684825.000,1494847.000,576055.000,507591.000,607383.000,729933.000,644170.000,701360.000,627076.000,9213.000,841556.000,661941.000,681672.000,656311.000,384133.000,825778.000,591366.000,526252.000,1053740.000,394545.000,495301.000
3.04,Despesas/Receitas Operacionais,-196066.000,-126117.000,-123946.000,-186601.000,-321449.000,-223957.000,-188268.000,-47617.000,-201845.000,-204114.000,-160890.000,10474.000,-168721.000,-204156.000,-170412.000,-88218.000,-204743.000,-161268.000,-162768.000,-75653.000,-167067.000,-197031.000,-138554.000,-444168.000,-281692.000,-274461.000,-235466.000,-297053.000,-294029.000,-426601.000,-190047.000,-359931.000,-329987.000,-344087.000,-304411.000,-281729.000,-255765.000,-365125.000,-548692.000,-889468.000,-312787.000,-405824.000,-267672.000,-427737.000,-293243.000,-284267.000,-437597.000,-262554.000,-304710.000,-208778.000,-345959.000,-3032783.000,-363050.000,-375187.000,-373359.000,-191916.000,-204910.000,-468894.000,-288250.000,-188414.000,-400689.000,-297497.000,-233714.000
3.04.02,Despesas Gerais e Administrativas,-109149.000,-38617.000,-33981.000,-103319.000,-229942.000,-112851.000,-89682.000,-34981.000,-112033.000,-102007.000,-108206.000,-226104.000,-105377.000,-119370.000,-104825.000,-106264.000,-138866.000,-84304.000,-102027.000,-134087.000,-87998.000,-158889.000,-184040.000,-339423.000,-181093.000,-251666.000,-212018.000,-26544.000,-256284.000,-423535.000,-165041.000,-143541.000,-299747.000,-305408.000,-272900.000,-205643.000,-260594.000,-267018.000,-602353.000,-841931.000,-306022.000,-396010.000,-245981.000,-343491.000,-304582.000,-272771.000,-394268.000,-218402.000,-299488.000,-269435.000,-283973.000,-2642405.000,-336733.000,-324510.000,-313287.000,-150296.000,-198187.000,-196179.000,-252021.000,-276417.000,-340374.000,-224089.000,-175490.000
3.04.05,Outras Despesas Operacionais,-244.000,0.000,0.000,244.000,0.000,-1391.000,-1037.000,-3433.000,0.000,-907.000,0.000,-61666.000,-8332.000,-6535.000,-5962.000,-22801.000,-12118.000,-8710.000,-3072.000,-17569.000,-11825.000,-2291.000,-23172.000,-14058.000,-17333.000,-13280.000,-8896.000,-43539.000,-25686.000,-53972.000,-6370.000,-13772.000,-13566.000,-24087.000,-16184.000,-63295.000,-6456.000,-17419.000,-17538.000,-32061.000,-4799.000,-6156.000,-12042.000,-72175.000,-12725.000,-19627.000,-43267.000,35605.000,-2531.000,0.000,-57268.000,-320154.000,-22767.000,-50677.000,0.000,-105242.000,-6723.000,-272715.000,0.000,51774.000,-60315.000,-73408.000,0.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1288.000,-641.000,-466.000,-1465.000,-2882.000,-2718.000,-4037.000,-735.000,142109.000,-13265.000,-35885.000,68436.000,-145686.000,-85392.000,-9515.000,-14552.000,-226970.000,-13535.000,46608.000,-43881.000,-188413.000,-16710.000,-21970.000,-26382.000,-20345.000,9448.000,-90834.000,71063.000,-28044.000,-2010.000,-4373.000,-9750.000,-12099.000,-3150.000,-8243.000,-148.000,-36083.000,-2691.000,-8739.000,-4718.000,-828.000,-3550.000,0.000,0.000,3550.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,391317.000,303168.000,300058.000,247470.000,345155.000,147017.000,144021.000,237006.000,342354.000,172326.000,197951.000,385183.000,260703.000,180288.000,621518.000,243384.000,353906.000,138345.000,77345.000,825281.000,381847.000,18921.000,292568.000,-57554.000,199573.000,55083.000,162349.000,97534.000,324793.000,79622.000,347284.000,423033.000,308315.000,273469.000,165041.000,215337.000,433544.000,139921.000,990992.000,-277123.000,309688.000,-12691.000,417153.000,1067110.000,282812.000,223324.000,169786.000,467379.000,339460.000,492582.000,281117.000,-3023570.000,478506.000,286754.000,308313.000,464395.000,179223.000,356884.000,303116.000,337838.000,653051.000,97048.000,261587.000
3.06,Resultado Financeiro,-97846.000,-32194.000,-58909.000,-130445.000,-96598.000,-88876.000,-143952.000,-128235.000,-127981.000,-118609.000,-116581.000,-132502.000,-138853.000,-95486.000,-121444.000,-98007.000,-78785.000,-111842.000,-156813.000,-112310.000,-177969.000,-86743.000,-270450.000,23610.000,-156490.000,-136017.000,-245701.000,-259306.000,-278316.000,-172388.000,-243643.000,-181907.000,-152571.000,-298360.000,-141792.000,-58049.000,-190720.000,-71032.000,1276881.000,-313515.000,-56047.000,-69869.000,-207067.000,-400677.000,-344754.000,-219674.000,-428925.000,-336837.000,-502953.000,-607761.000,-284979.000,-2051634.000,-265538.000,-72760.000,-252455.000,-130666.000,-354820.000,-597766.000,-89390.000,1610471.000,-71203.000,-20531.000,-178060.000
3.06.01,Receitas Financeiras,44430.000,51736.000,43281.000,33776.000,36498.000,58248.000,33621.000,47550.000,35225.000,68338.000,32889.000,67497.000,38492.000,130937.000,78496.000,90233.000,97036.000,66795.000,123631.000,73050.000,323856.000,135190.000,499073.000,140824.000,257194.000,64332.000,34234.000,-208227.000,34237.000,28546.000,28225.000,9110.000,53164.000,295964.000,256535.000,37611.000,52780.000,120044.000,1826753.000,-98178.000,882371.000,258823.000,149519.000,-194045.000,277100.000,419261.000,358042.000,-671994.000,555768.000,222113.000,199554.000,-338109.000,186632.000,311171.000,170872.000,53345.000,146469.000,158628.000,120902.000,399295.000,137260.000,154652.000,156136.000
