codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,47.9474,-10.4837,25.2787,18.9383,4.1091,8.597,10.6574,-0.2995,11.4286,0.9206,0.9385,0.7718
P_VPA,P/VPA,Valuation,x,0.5069,0.9753,0.9162,0.923,1.0844,1.1972,0.491,0.6064,0.9628,0.2899,210.4182,173.0508
EV_EBITDA,EV/EBITDA,Valuation,x,5.8135,9.4439,6.0287,7.6126,7.3859,5.0678,6.4936,-8.7569,4.9595,3.8285,403.0005,331.8474
EV_EBIT,EV/EBIT,Valuation,x,14.0144,18.5274,8.6939,11.9242,10.7548,8.4582,10.345,-5.4073,7.4962,6.7362,881.7071,726.0344
EV_RECEITA,EV/Receita,Valuation,x,0.8368,0.9884,0.9026,0.9584,1.034,1.1524,0.7939,0.7794,0.8167,0.533,79.6186,65.5613
DY,Dividend Yield,Valuation,%,8474.395,308.0269,,943.429,582.9338,,2098.1028,2999.8843,,,,
PAYOUT,Payout,Valuation,%,416113.3288,3219.7773,,17802.7445,2966.2273,,22608.399,912.2723,,,,
ROE,ROE,Rentabilidade,%,1.0323,8.917,3.661,4.8602,27.6049,10.3996,5.0343,97.9836,8.5907,39.5417,37.3232,37.3232
ROA,ROA,Rentabilidade,%,0.2539,2.1411,0.8486,1.0106,6.3672,2.7544,1.4557,21.6563,1.0671,6.701,6.3762,6.3762
ROIC,ROIC,Rentabilidade,%,3.9153,3.5316,7.3835,5.4118,6.3791,8.5998,4.6372,-11.0121,8.7174,6.6771,7.1201,7.1201
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,14.3948,10.4657,14.9723,12.5901,13.9999,22.7401,12.2259,-8.9008,16.4674,13.9215,19.7565,19.7565
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,0.3554,3.2445,1.0979,1.3849,9.9167,5.2926,2.6711,42.7985,1.8076,11.0497,10.5762,10.5762
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,4.6013,6.2034,4.1724,5.5369,3.7815,2.2181,4.1393,-7.2947,3.6774,3.0982,2.3327,2.3327
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,1.9242,1.8671,2.0592,2.4619,1.1377,0.9319,0.8633,3.0249,2.7614,1.2295,1.2251,1.2251
ICJ,ICJ,Endividamento,x,0.3948,0.5445,1.2032,0.7435,1.073,0.9732,0.4798,-0.4675,1.0655,0.4393,0.6996,0.6996
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,24.3475,28.0299,33.3097,19.9037,15.8251,24.2726,17.3511,8.9953,100.0,7.4059,12.8486,12.8486
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.9038,0.7416,0.7533,1.0676,1.0341,1.1049,1.394,0.8456,0.344,1.4221,0.9902,0.9902
LIQ_SECA,Liquidez Seca,Liquidez,x,0.8959,0.7336,0.7466,1.0604,1.0225,1.0962,1.3842,0.8322,0.3403,1.4061,0.9747,0.9747
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7461,0.7553,0.801,0.8747,1.0697,1.1116,1.1909,0.9214,0.9526,1.0844,1.1215,1.1215
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.7145,0.6731,0.7571,0.6701,0.5616,0.4953,0.5268,0.5498,0.5952,0.587,0.5805,0.5805
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,18.1756,26.4736,18.726,8.9972,-20.9227,-33.3943,-1.6653,-18.3725,-19.4205,-20.5953,-30.0087,-30.0087
PME,PME,Eficiência,dias,1.3884,1.7435,1.4893,1.405,2.151,2.2738,1.8945,2.4155,1.8154,2.2996,2.6237,2.6237
NCG_RECEITA,NCG/Receita,Eficiência,%,8.4427,0.0584,6.8142,5.59,-0.8517,0.135,6.4706,-15.0427,-11.4939,-1.753,-9.8696,-9.8696
