codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-6.581,-6.91,-3.2821,-33.9759,4.7595,10.2576,7.0063,4.4242,8.6411,6.1563,7.7837,8.8017
P_VPA,P/VPA,Valuation,x,0.2069,0.5711,0.8498,0.3419,0.5731,0.3779,0.375,0.2393,0.399,0.4489,0.1593,0.1802
EV_EBITDA,EV/EBITDA,Valuation,x,7.0722,10.9848,-106.343,13.7673,16.7035,6.3962,7.0642,3.4656,4.5964,4.2781,2.5155,2.6258
EV_EBIT,EV/EBIT,Valuation,x,7.0722,10.9848,-106.343,13.7673,16.7035,6.3962,7.0642,3.4656,4.5964,4.2781,2.5155,2.6258
EV_RECEITA,EV/Receita,Valuation,x,0.1191,0.2048,0.2921,0.177,0.212,0.1408,0.144,0.1077,0.1386,0.1263,0.0705,0.0736
DY,Dividend Yield,Valuation,%,,,,,,,1.7748,1.74,2.2805,2.9318,7.8338,6.9277
PAYOUT,Payout,Valuation,%,,,,,,,12.4161,7.3974,17.9873,16.9954,17.2656,17.2656
ROE,ROE,Rentabilidade,%,3.1712,6.8628,14.9805,1.1017,1.1825,5.0656,5.4352,5.695,5.1061,7.8604,7.3419,7.3419
ROA,ROA,Rentabilidade,%,0.9282,1.9607,4.2283,0.3533,0.3944,1.7798,2.0301,2.0253,1.6739,2.3273,2.2488,2.2488
ROIC,ROIC,Rentabilidade,%,4.0876,4.3254,-0.5676,2.5379,2.78,4.7833,4.6738,8.0534,8.1098,9.1741,9.4772,9.4772
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,1.6847,1.8646,-0.2747,1.2857,1.2694,2.2008,2.0382,3.1082,3.0148,2.9515,2.8022,2.8022
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,0.6113,1.1987,2.7488,0.2279,0.2495,1.1274,1.2336,1.088,0.8989,1.2095,1.0719,1.0719
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,4.7043,5.2939,-50.0695,7.409,7.2575,1.9009,2.8302,1.9774,2.2447,1.9025,1.6725,1.6725
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.4111,0.5313,0.7561,0.3984,0.4403,0.1598,0.2507,0.318,0.3809,0.3595,0.3161,0.3161
ICJ,ICJ,Endividamento,x,0.7465,0.5923,-0.0791,0.6457,1.5472,1.3789,1.5947,1.4816,1.4545,1.7441,1.4694,1.4694
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,64.5717,40.4651,94.5407,45.9619,51.5827,27.8608,21.0677,19.7412,26.4489,31.0783,52.3703,52.3703
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.3832,1.4633,1.0436,1.3835,1.3299,1.6091,1.5039,1.5235,1.4466,1.3449,1.2943,1.2943
LIQ_SECA,Liquidez Seca,Liquidez,x,0.88,0.9019,0.6438,0.8203,0.7602,1.0236,0.8721,0.8919,0.8222,0.7359,0.7179,0.7179
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.0658,0.9191,0.9207,1.1024,1.015,1.1641,1.13,1.1339,1.1128,1.0695,1.068,1.068
GIRO_ATIVO,Giro do Ativo,Eficiência,x,1.5184,1.506,1.5655,1.4778,1.5082,1.4574,1.5902,1.7907,1.7541,1.8079,2.0011,2.0011
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,37.1213,37.5834,33.5256,31.2911,26.9864,31.591,30.4345,33.4115,32.6224,29.2104,27.238,27.238
PME,PME,Eficiência,dias,71.0522,67.5903,66.7468,79.7334,79.5343,68.9696,70.9215,66.6856,74.6214,75.9334,66.1482,66.1482
NCG_RECEITA,NCG/Receita,Eficiência,%,15.6642,14.1216,14.4222,14.1553,13.3026,13.4268,12.3847,12.434,12.7602,10.3406,9.3186,9.3186
