cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,81228.0,79970.0,83435.0,86547.0,83543.0,82323.0,83362.0,93066.0,85079.0,88109.0,86900.0,94768.0,89124.0,88616.0,91582.0,104790.0,94416.0,97566.0,200479.0,350725.0,229289.0,172351.0,171154.0,224791.0,196995.0,216405.0,239454.0,284823.0,267363.0,258464.0,273045.0,312449.0,621413.0,650181.0,653037.0,787643.0,644358.0,641659.0,657380.0,796451.0,649842.0,697295.0,678318.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-18267.0,-19810.0,-19837.0,-21805.0,-19810.0,-20640.0,-22607.0,-21305.0,-22006.0,-21038.0,-20110.0,-19962.0,-18327.0,-19798.0,-19745.0,-20541.0,-19510.0,-19936.0,-59980.0,-100649.0,-73481.0,-56297.0,-66926.0,-72845.0,-71589.0,-71816.0,-78226.0,-79162.0,-79203.0,-77426.0,-79323.0,-74047.0,-217174.0,-222367.0,-187619.0,-199729.0,-181865.0,-178784.0,-178090.0,-180242.0,-173903.0,-180437.0,-160934.0
3.03,Resultado Bruto,62961.0,60160.0,63598.0,64742.0,63733.0,61683.0,60755.0,71761.0,63073.0,67071.0,66790.0,74806.0,70797.0,68818.0,71837.0,84249.0,74906.0,77630.0,140499.0,250076.0,155808.0,116054.0,104228.0,151946.0,125406.0,144589.0,161228.0,205661.0,188160.0,181038.0,193722.0,238402.0,404239.0,427814.0,465418.0,587914.0,462493.0,462875.0,479290.0,616209.0,475939.0,516858.0,517384.0
3.04,Despesas/Receitas Operacionais,-5826.0,-96076.0,-6017.0,-24208.0,-408.0,-26812.0,-5336.0,-95953.0,-4240.0,-81401.0,-6973.0,-18031.0,-4441.0,-93405.0,-3890.0,-162857.0,-4222.0,-3790.0,-219054.0,-61997.0,-6357.0,-44017.0,-43937.0,-113490.0,-52081.0,-30924.0,-48985.0,-14836.0,-43659.0,-73774.0,-32776.0,-181551.0,-4289404.0,-108972.0,-247780.0,-1118824.0,-183025.0,-51049.0,-165886.0,-167803.0,-28256.0,-171259.0,-171627.0
3.04.02,Despesas Gerais e Administrativas,-7489.0,-6633.0,-7469.0,-6353.0,-6922.0,-9577.0,-7189.0,-5860.0,-5746.0,-8378.0,-8679.0,-5147.0,-6305.0,-5781.0,-5969.0,-7510.0,-5453.0,-6473.0,-33856.0,-81348.0,-46316.0,-43816.0,-46884.0,-50279.0,-55095.0,-52972.0,-44272.0,-42838.0,-49761.0,-51086.0,-52505.0,-67880.0,-137949.0,-150107.0,-154346.0,-206971.0,-169845.0,-175121.0,-181739.0,-177515.0,-172327.0,-165028.0,-175513.0
3.04.05,Outras Despesas Operacionais,-339.0,-290.0,-190.0,-2089.0,-778.0,-89.0,-256.0,-3946.0,-657.0,-233.0,-167.0,-501.0,-439.0,-184.0,-250.0,-2390.0,-440.0,-280.0,-197023.0,-7265.0,0.0,-2247.0,-4281.0,-41238.0,-2443.0,-1851.0,-10046.0,-14340.0,-1965.0,-27258.0,-19505.0,-117107.0,0.0,0.0,-113369.0,-3971114.0,0.0,0.0,-2472.0,-54934.0,0.0,0.0,-15010.0
3.04.05.02,Depreciação e amortização,0.0,,,3932.0,,,,6900.0,,,,2976.0,,,,5420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,794.0,1801.0,761.0,2430.0,819.0,1323.0,918.0,1922.0,839.0,1389.0,936.0,2263.0,877.0,2102.0,961.0,2731.0,954.0,1049.0,11825.0,29247.0,9996.0,2046.0,7228.0,7990.0,5457.0,20197.0,5333.0,13862.0,8067.0,4570.0,39234.0,3436.0,21386.0,28153.0,19935.0,22748.0,18149.0,19344.0,18325.0,23233.0,17201.0,17863.0,18896.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,57135.0,156236.0,57581.0,64220.0,63325.0,88495.0,55419.0,179202.0,58833.0,148472.0,59817.0,115263.0,66356.0,162223.0,67947.0,263768.0,70684.0,73840.0,-78555.0,188079.0,162165.0,72037.0,60291.0,25742.0,73325.0,113665.0,112243.0,190825.0,144501.0,107264.0,160946.0,56851.0,4693643.0,318842.0,217638.0,182594.0,279468.0,411826.0,313404.0,448406.0,447683.0,345599.0,345757.0
3.06,Resultado Financeiro,-18384.0,-16489.0,-13467.0,-18552.0,-18664.0,-15192.0,-15262.0,-14028.0,-14825.0,-12097.0,-13582.0,-22761.0,-13736.0,-14017.0,-13374.0,-12463.0,-13375.0,-8896.0,-38807.0,-88500.0,-21054.0,-14992.0,-23620.0,5694.0,-30662.0,-29771.0,-17898.0,-71837.0,-51336.0,-52660.0,-50747.0,-59601.0,-143581.0,-95886.0,-155730.0,-108683.0,-103191.0,-66041.0,-138435.0,-277256.0,-157651.0,-92246.0,-138738.0
