codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,22.7638,22.9444,15.9724,11.6573,418.083,38.5531,17.7827,24.6133,3.8389,8.8525,11.9111,13.6756
P_VPA,P/VPA,Valuation,x,,,,,1.4961,0.859,0.6272,1.0891,0.8831,0.6561,0.1358,0.1559
EV_EBITDA,EV/EBITDA,Valuation,x,,,,,26.9318,10.2008,5.361,6.8935,1.6377,2.8496,-0.3716,-0.264
EV_EBIT,EV/EBIT,Valuation,x,,,,,39.539,16.1089,7.4519,12.8139,2.0701,4.0632,-0.6204,-0.4408
EV_RECEITA,EV/Receita,Valuation,x,,,,,13.5159,6.4678,3.8946,5.4142,4.1312,2.155,-0.349,-0.248
DY,Dividend Yield,Valuation,%,,,,,0.3092,,0.3532,0.342,0.2974,1.2588,5.1783,4.5102
PAYOUT,Payout,Valuation,%,17.0423,14.0339,13.7852,9.5834,61.4014,,5.4341,13.2072,1.1352,14.376,11.5189,11.5189
ROE,ROE,Rentabilidade,%,6.1663,7.323,7.1324,9.6478,0.9916,2.6759,4.1279,2.8322,30.4059,5.554,5.9906,5.9906
ROA,ROA,Rentabilidade,%,4.1633,5.0112,4.8915,6.7002,0.6901,1.8581,2.8943,1.8987,17.4939,2.9554,3.0915,3.0915
ROIC,ROIC,Rentabilidade,%,5.6215,6.35,6.0944,8.4202,2.6547,3.3912,4.9277,5.831,27.5403,8.9086,9.3033,9.3033
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,101.6109,112.8974,107.7578,149.7664,50.1856,63.4049,72.6474,78.5409,252.2512,75.6223,93.9208,93.9208
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,61.6097,72.3872,71.0843,96.9881,7.6202,25.3858,33.9568,19.9892,128.8185,29.6359,30.6564,30.6564
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.8608,1.4449,1.3754,0.8657,-3.2175,-2.7381,-1.8296,-2.9354,-0.3118,-1.6261,-1.0977,-1.0977
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.1892,0.1615,0.1455,0.1242,-0.1597,-0.1818,-0.1596,-0.3253,-0.1412,-0.2384,-0.2053,-0.2053
ICJ,ICJ,Endividamento,x,2.9361,3.8944,4.2196,7.5708,1.2221,2.0786,2.2612,1.1738,6.4202,1.3862,1.346,1.346
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,15.673,17.7339,25.4089,25.8761,,,,,,,,
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.4073,1.3881,1.609,1.352,6.4434,4.3682,2.4404,3.2152,1.7893,1.8856,3.0552,3.0552
LIQ_SECA,Liquidez Seca,Liquidez,x,1.4073,1.3881,1.609,1.352,6.4434,4.3682,2.4404,3.2152,1.7893,1.8856,3.0552,3.0552
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.2793,0.2915,0.37,0.3009,0.5116,0.6149,0.6061,0.8245,0.3483,0.3831,0.3796,0.3796
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.0676,0.0686,0.0666,0.068,0.0681,0.0733,0.0844,0.0905,0.0981,0.1004,0.1071,0.1071
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,-49.0952,19.7786,30.3371,6.0056,20.7962,107.3712,112.8784,62.2824,46.0327,19.719,4.147,4.147
PME,PME,Eficiência,dias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCG_RECEITA,NCG/Receita,Eficiência,%,-8.1596,-7.1176,-2.2682,2.0451,13.9526,5.3287,-21.1618,-28.0689,-16.4528,-49.7368,-12.6766,-12.6766
