codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,0.1946,0.3049,0.3437,0.3828,0.6539,3.5088,2.8681,15.2939,10.8306,8.6583,16.1081,17.6165
P_VPA,P/VPA,Valuation,x,0.0152,0.0184,0.0219,0.0315,0.0706,0.6459,0.5714,0.7692,1.0493,0.8982,0.1194,0.1306
EV_EBITDA,EV/EBITDA,Valuation,x,2.3571,2.845,3.1567,3.1835,2.3035,3.7624,3.2177,6.1725,6.8364,6.5303,2.8455,2.8866
EV_EBIT,EV/EBIT,Valuation,x,3.1925,3.8308,4.2351,4.1797,3.0932,4.6558,3.8573,8.9261,9.3936,8.885,4.4489,4.5133
EV_RECEITA,EV/Receita,Valuation,x,0.4137,0.5977,0.6467,0.67,0.6076,1.0627,0.8759,1.1871,1.6158,1.5942,0.8039,0.8155
DY,Dividend Yield,Valuation,%,349.9506,482.0588,922.1129,271.8138,206.5859,23.8699,16.1156,11.6564,2.9076,1.5866,16.6475,15.2221
PAYOUT,Payout,Valuation,%,61.2937,141.9685,279.8137,96.8423,124.4196,79.8607,40.4445,164.8593,31.7145,13.0514,23.4788,23.4788
ROE,ROE,Rentabilidade,%,8.6774,6.3739,7.2931,9.0685,12.158,20.6599,23.7997,5.3079,10.2693,11.236,8.5441,8.5441
ROA,ROA,Rentabilidade,%,4.3719,3.1922,3.5167,4.1799,5.5571,9.1889,10.4827,2.3162,4.4107,4.9457,3.7039,3.7039
ROIC,ROIC,Rentabilidade,%,6.1583,5.9414,5.8304,6.1176,8.0298,10.4076,11.7802,6.2275,7.276,6.9276,6.9344,6.9344
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,17.5529,21.0079,20.4853,21.0463,26.3756,28.2462,27.2202,19.2324,23.6354,24.4127,28.2519,28.2519
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,8.5927,7.2341,7.9735,9.6687,12.6991,20.9827,21.0496,5.2414,10.8344,12.3587,8.8043,8.8043
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,2.2714,2.7435,3.0386,3.0198,2.0136,1.2771,1.277,2.318,1.8364,2.366,2.4059,2.4059
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.4026,0.4983,0.5628,0.581,0.4902,0.3319,0.376,0.4626,0.3854,0.5103,0.6535,0.6535
ICJ,ICJ,Endividamento,x,1.7379,1.3979,1.4791,1.9122,2.5758,4.3695,4.3243,0.9724,1.6247,1.7355,1.4923,1.4923
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,15.8815,29.4434,24.584,28.5154,12.2694,26.132,23.036,13.0493,12.7095,18.8814,10.31,10.31
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.4477,0.7785,0.9332,0.9974,1.4796,1.1816,1.4022,1.3033,1.4733,1.261,1.4344,1.4344
LIQ_SECA,Liquidez Seca,Liquidez,x,1.4204,0.7554,0.9151,0.9801,1.4552,1.1647,1.3775,1.2761,1.4545,1.2478,1.4163,1.4163
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.8275,0.8316,0.8106,0.8519,0.9107,1.0413,0.9918,0.911,0.9584,0.9029,0.9076,0.9076
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5088,0.4305,0.4229,0.4157,0.424,0.3983,0.4842,0.4412,0.3848,0.3947,0.4021,0.4021
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,67.1971,34.3569,43.1844,58.8735,48.9889,41.1442,41.9223,38.4828,42.7847,43.1727,37.281,37.281
PME,PME,Eficiência,dias,3.9974,4.5953,3.7316,3.6397,3.9931,4.3906,3.7239,4.1437,3.7935,2.7634,3.0241,3.0241
NCG_RECEITA,NCG/Receita,Eficiência,%,10.102,0.4818,6.4734,8.0831,6.3925,6.0521,10.1941,5.0946,3.1124,7.9165,8.6829,8.6829
