codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,0.4029,0.7984,0.4245,0.2656,0.4986,25.4026,22.9623,16.2931,20.4032,12.1268,12.8289,15.9605
P_VPA,P/VPA,Valuation,x,0.1102,0.2309,0.1237,0.0892,4.5464,2.9318,1.7493,1.2824,1.6211,1.0486,0.0354,0.0441
EV_EBITDA,EV/EBITDA,Valuation,x,1.1778,1.2742,1.3648,0.9349,14.7937,12.2513,10.6619,5.0951,4.7567,5.7145,1.6616,1.6787
EV_EBIT,EV/EBIT,Valuation,x,1.5499,1.6882,1.6224,1.2818,23.5206,34.5071,22.7656,15.5534,16.0865,11.8658,4.4708,4.517
EV_RECEITA,EV/Receita,Valuation,x,0.0656,0.0726,0.0675,0.0588,1.0339,1.1281,0.7166,0.5351,0.6007,0.4688,0.1998,0.2018
DY,Dividend Yield,Valuation,%,82.0128,39.2193,69.4447,102.0011,2.0406,0.0443,0.0438,0.0718,0.0607,0.119,3.7262,2.9951
PAYOUT,Payout,Valuation,%,68.7247,65.1436,61.3133,56.2728,63.358,2.3357,1.0095,1.1812,1.2436,1.4598,1.4786,1.4786
ROE,ROE,Rentabilidade,%,13.1539,14.621,14.7942,16.8374,15.5361,7.317,7.7231,8.0158,8.1439,8.7627,9.1741,9.1741
ROA,ROA,Rentabilidade,%,5.9566,6.7123,6.7525,7.6883,6.2386,3.0728,3.4718,3.3767,3.1978,3.2691,3.3108,3.3108
ROIC,ROIC,Rentabilidade,%,12.7173,13.4885,11.7776,13.024,8.2502,4.9539,4.3869,4.9721,5.6358,5.7101,6.8562,6.8562
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,5.574,5.7002,4.9441,6.2923,6.9888,9.2077,6.7213,10.502,12.6278,8.204,12.023,12.023
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,2.2793,2.4925,2.648,3.0828,2.817,1.9918,2.4625,2.1638,2.0826,2.1347,2.1316,2.1316
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.8351,0.5479,0.8919,0.6646,2.279,0.8367,2.22,1.7042,1.3798,2.5214,1.5912,1.5912
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.2686,0.1742,0.2333,0.2192,0.8279,0.2149,0.46,0.6445,0.6624,0.828,0.801,0.801
ICJ,ICJ,Endividamento,x,2.9624,3.6976,4.1406,5.2969,2.8037,1.6158,2.3123,1.7316,1.4792,1.3541,1.4338,1.4338
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,19.1302,33.2042,29.1373,56.5009,15.4829,24.7173,27.3744,31.0356,26.0975,23.6872,17.1767,17.1767
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.7106,1.5937,1.7461,1.5463,1.6981,2.0311,1.7118,1.5458,1.622,1.6989,1.9077,1.9077
LIQ_SECA,Liquidez Seca,Liquidez,x,0.7352,0.63,0.7587,0.6437,0.8421,1.1829,0.805,0.6566,0.7411,0.7268,0.901,0.901
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.3332,1.3771,1.3771,1.3807,0.935,1.2034,1.084,0.9981,1.0049,0.9789,0.9604,0.9604
GIRO_ATIVO,Giro do Ativo,Eficiência,x,2.6133,2.5929,2.3767,2.4313,1.8659,1.2847,1.3546,1.46,1.4496,1.4634,1.4773,1.4773
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,60.8555,57.709,65.6408,65.935,68.9889,81.5292,88.7352,86.61,82.5346,97.7041,90.539,90.539
PME,PME,Eficiência,dias,72.2227,79.9114,83.3597,89.0336,80.6207,103.7055,118.9431,117.4527,116.6693,122.967,113.6105,113.6105
NCG_RECEITA,NCG/Receita,Eficiência,%,11.4908,10.6688,12.7802,12.2248,13.0917,15.0534,17.3496,16.6257,16.3003,18.3561,16.4371,16.4371
