codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,10189.8,12280.76,31510.75,25167.41,24737.47,33823.57,78496.99,47052.35,36801.73,2121487.83,2667437.55,1807537.32,1404525.67,1879718.51,1279712.36,1449638.92,1863176.99
P_L,P/L,Valuation,x,0.3671,0.364,0.742,0.4972,0.5559,0.8289,1.6412,0.873,0.5451,30.6951,52.1472,22.7575,16.2664,20.2327,12.1289,12.8481,16.5133
P_VPA,P/VPA,Valuation,x,0.0653,0.0684,0.1496,0.1008,0.0881,0.109,0.2282,0.1223,0.0881,4.4947,2.8973,1.7277,1.2674,1.6019,1.0364,1.1467,1.4738
EV_EBITDA,EV/EBITDA,Valuation,x,0.1462,-0.0343,0.483,0.7629,1.3163,1.1407,1.1948,1.3133,0.905,13.4199,11.1128,10.5578,5.0556,4.7167,5.6775,3.8691,4.5189
EV_EBIT,EV/EBIT,Valuation,x,0.1631,-0.0404,0.5284,0.924,1.6555,1.501,1.583,1.5612,1.2409,21.3363,31.3005,22.5434,15.4329,15.9511,11.7888,10.4105,12.159
EV_RECEITA,EV/Receita,Valuation,x,0.0073,-0.0017,0.0239,0.0411,0.067,0.0636,0.0681,0.0649,0.0569,0.9379,1.0232,0.7096,0.5309,0.5956,0.4658,0.4652,0.5433
DY,Dividend Yield,Valuation,%,6.4614,5.3339,2.0778,2.6015,2.6448,1.9314,0.8322,1.387,1.7564,0.914,0.8223,1.3224,1.7018,1.2716,1.8678,1.6489,1.2829
PAYOUT,Payout,Valuation,%,2.372,1.9414,1.5416,1.2934,1.4703,1.6009,1.3659,1.2109,0.9573,28.0565,42.8807,30.0942,27.6827,25.7281,22.6546,21.1848,21.1848
ROE,ROE,Rentabilidade,%,17.7844,20.1044,21.7634,21.9945,16.7831,13.8129,14.621,14.7942,16.8374,15.5361,7.317,7.7231,8.0158,8.1439,8.7627,9.1741,9.1741
ROA,ROA,Rentabilidade,%,8.1603,9.1356,9.9908,10.2016,7.4834,6.1204,6.7123,6.7525,7.6883,6.2386,3.0728,3.4718,3.3767,3.1978,3.2691,3.3108,3.3108
ROIC,ROIC,Rentabilidade,%,20.623,20.4615,19.0382,15.8076,12.1993,12.7173,13.4885,11.7776,13.024,8.2502,4.9539,4.3869,4.9721,5.6358,5.7101,6.8562,6.8562
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,5.0222,5.0118,4.9381,5.3885,5.0866,5.574,5.7002,4.9441,6.2923,6.9888,9.2077,6.7213,10.502,12.6278,8.204,12.023,12.023
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,2.5845,2.781,3.0909,3.2259,2.6156,2.2793,2.4925,2.648,3.0828,2.817,1.9918,2.4625,2.1638,2.0826,2.1347,2.1316,2.1316
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-0.0242,-0.2164,0.0643,0.4945,1.0586,0.8351,0.5479,0.8919,0.6646,2.279,0.8367,2.22,1.7042,1.3798,2.5214,1.5912,1.5912
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.0084,-0.0733,0.0207,0.1675,0.3264,0.2686,0.1742,0.2333,0.2192,0.8279,0.2149,0.46,0.6445,0.6624,0.828,0.801,0.801
ICJ,ICJ,Endividamento,x,3.5281,5.4634,7.2942,7.9756,3.6301,2.9624,3.6976,4.1406,5.2969,2.8037,1.6158,2.3123,1.7316,1.4792,1.3541,1.4338,1.4338
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,15.5874,17.0387,14.8125,8.2581,16.803,19.1302,33.2042,29.1373,56.5009,15.4829,24.7173,27.3744,31.0356,26.0975,23.6872,17.1767,17.1767
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.7567,1.6878,1.7542,1.6783,1.7616,1.7106,1.5937,1.7461,1.5463,1.6981,2.0311,1.7118,1.5458,1.622,1.6989,1.9077,1.9077
LIQ_SECA,Liquidez Seca,Liquidez,x,0.774,0.7906,0.8344,0.6883,0.8205,0.7352,0.63,0.7587,0.6437,0.8421,1.1829,0.805,0.6566,0.7411,0.7268,0.901,0.901
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.5973,1.5342,1.5483,1.3482,1.2831,1.3332,1.3771,1.3771,1.3807,0.935,1.2034,1.084,0.9981,1.0049,0.9789,0.9604,0.9604
GIRO_ATIVO,Giro do Ativo,Eficiência,x,3.1574,3.0433,3.043,2.9012,2.6236,2.6133,2.5929,2.3767,2.4313,1.8659,1.2847,1.3546,1.46,1.4496,1.4634,1.4773,1.4773
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,52.7054,47.6627,54.655,53.5246,59.5588,60.8555,57.709,65.6408,65.935,68.9889,81.5292,88.7352,86.61,82.5346,97.7041,90.539,90.539
PME,PME,Eficiência,dias,67.778,65.552,64.1079,65.8381,66.6137,72.2227,79.9114,83.3597,89.0336,80.6207,103.7055,118.9431,117.4527,116.6693,122.967,113.6105,113.6105
NCG_RECEITA,NCG/Receita,Eficiência,%,9.7765,8.5222,9.7863,9.0047,11.4596,11.4908,10.6688,12.7802,12.2248,13.0917,15.0534,17.3496,16.6257,16.3003,18.3561,16.4371,16.4371
