codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,,1.1626,0.528,0.6236,1.2454,3.8365,0.7649,0.5324,1.5943,5.6792,23.561,14.7446
P_VPA,P/VPA,Valuation,x,0.0851,0.123,0.1914,0.2252,0.3065,0.3091,0.4244,0.3805,0.391,1.1386,0.2827,0.1769
EV_EBITDA,EV/EBITDA,Valuation,x,,-14.617,-0.6348,1.3272,4.9292,2.8466,1.0102,0.5404,2.3516,19.6448,3.6673,-1.6589
EV_EBIT,EV/EBIT,Valuation,x,,-14.617,-0.6348,1.3272,4.9292,2.8466,1.0102,0.5404,2.3516,19.6448,3.6673,-1.6589
EV_RECEITA,EV/Receita,Valuation,x,,-0.0642,-0.1409,0.3609,0.6905,0.4895,0.3386,0.1999,0.2933,1.51,0.1055,-0.0477
DY,Dividend Yield,Valuation,%,97.1587,80.4974,72.3182,50.1839,40.3605,28.5855,14.0676,79.3412,37.0248,2.3326,8.7834,14.0353
PAYOUT,Payout,Valuation,%,,191.4594,77.9894,63.9345,102.6592,223.5689,22.0118,86.3994,120.6772,27.071,39.1187,39.1187
ROE,ROE,Rentabilidade,%,,5.2667,18.7682,18.9009,12.351,3.8789,31.0425,39.2697,12.287,10.0349,6.3531,6.3531
ROA,ROA,Rentabilidade,%,,4.2468,15.3817,13.6919,8.1953,2.5168,20.693,28.4694,9.3637,7.7132,5.0204,5.0204
ROIC,ROIC,Rentabilidade,%,,0.2836,15.1051,13.3722,5.4814,9.1208,24.3198,30.5115,7.5425,3.8933,1.6591,1.6591
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,,0.4392,22.189,27.1947,14.0082,17.1944,33.5154,36.9851,12.4729,7.6867,2.8779,2.8779
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,,6.4026,24.376,22.3878,17.3134,4.3165,26.9058,33.8474,15.7234,14.6534,9.1977,9.1977
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,,-49.2919,-1.8195,0.2784,1.7855,0.8832,-0.2459,-0.4561,-1.7572,-2.4789,-10.5664,-10.5664
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.1475,-0.1748,-0.294,0.0598,0.1741,0.139,-0.0831,-0.1742,-0.1672,-0.1276,-0.2099,-0.2099
ICJ,ICJ,Endividamento,x,,0.0705,19.2529,5.0349,2.6744,1.0189,4.461,9.2603,4.1389,1.8018,0.5436,0.5436
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,62.9937,1.7501,9.6306,11.1062,14.547,25.1067,18.5617,20.66,26.612,62.0103,17.2297,17.2297
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,3.1636,3.7896,5.2535,3.1161,2.7094,1.8262,2.9529,3.35,3.1739,2.6756,3.7646,3.7646
LIQ_SECA,Liquidez Seca,Liquidez,x,1.5105,2.7246,4.0584,1.9121,1.388,1.1521,2.0652,2.2053,2.1338,1.8232,2.5821,2.5821
LIQ_GERAL,Liquidez Geral,Liquidez,x,3.1487,3.3432,3.5634,1.2493,1.3046,1.2724,1.8641,2.4058,2.5302,2.3677,2.7329,2.7329
GIRO_ATIVO,Giro do Ativo,Eficiência,x,,0.6613,0.5972,0.5192,0.4659,0.5758,0.7035,0.7718,0.5924,0.5097,0.5528,0.5528
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,,99.2531,112.7714,136.4399,122.2787,99.1522,125.8743,120.2844,102.2737,119.785,102.3828,102.3828
PME,PME,Eficiência,dias,,72.2033,101.4765,125.4825,119.2952,87.3894,111.8751,123.6579,102.1564,113.3985,98.6865,98.6865
NCG_RECEITA,NCG/Receita,Eficiência,%,,19.0322,19.0903,21.879,26.202,12.3857,16.7446,12.4645,14.4648,22.6809,16.6272,16.6272
