codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,2.7687,2.9621,3.4707,4.4789,5.3214,3.6347,7.2142,11.29,7.321,8.2037,9.7745,9.7745
P_VPA,P/VPA,Valuation,x,0.4278,0.3856,0.494,0.7672,0.8874,0.6843,1.1896,1.2226,1.356,1.5605,2.1279,2.1279
DY,Dividend Yield,Valuation,%,40.786,31.8108,25.4894,44.5127,18.6907,22.5638,15.1596,5.7584,5.3846,4.5199,5.0235,5.0235
PAYOUT,Payout,Valuation,%,112.926,94.2267,88.4654,199.3667,99.4604,82.0117,109.365,65.0127,39.4204,37.0802,49.1023,49.1023
ROE,ROE,Rentabilidade,%,15.4523,13.5399,14.9249,17.0494,17.3326,19.5884,16.8479,11.5196,20.0084,20.1986,22.8987,22.8987
ROA,ROA,Rentabilidade,%,4.3078,3.7556,4.0645,4.4202,4.3593,4.8623,3.9415,2.5017,4.8872,5.8398,6.5465,6.5465
PL_ATIVOS,PL/Ativos,Estrutura,%,27.8778,27.6093,26.9004,25.0114,25.2811,24.4135,22.4956,21.0752,28.2503,29.5226,28.0805,28.0805
COMBINED_RATIO,Combined Ratio,Operacional,%,90.0677,93.156,89.2575,84.3261,89.1083,83.1982,85.1135,81.0497,99.4611,101.6662,102.866,102.866
SINISTRALIDADE,Sinistralidade,Operacional,%,51.7402,54.9373,51.0204,48.0043,50.4025,44.1536,47.8137,49.349,,,,
MARGEM_SUBSCRICAO,Margem Subscrição,Operacional,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,122.9307,124.2583,126.2747,126.2747
