codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,8431355.63,3663995.9,7212269.98,7743234.64,7408422.09,9521505.18,11664792.21,16438189.56,14604699.19,17879692.34,17824461.96,15290778.67,25191146.13,20560839.91,10888503.95,14220297.48,14936063.01
P_L,P/L,Valuation,x,32.1929,-67.0435,35.3693,30.1619,18.3971,17.0066,9.9311,17.0354,12.9291,15.36,13.7628,11.4942,14.8323,12.457,8.1815,17.3565,18.2301
P_VPA,P/VPA,Valuation,x,1.6666,0.5513,1.0501,1.0939,0.991,1.1857,1.3239,2.1244,1.7665,2.0528,1.9289,1.555,2.3642,1.7851,0.8997,1.1604,1.2188
EV_EBITDA,EV/EBITDA,Valuation,x,13.5683,10.0727,10.8675,10.4779,10.1836,11.7946,9.7945,12.5898,10.2541,14.1254,12.9094,9.6897,12.043,10.1293,8.8192,12.6165,13.0366
EV_EBIT,EV/EBIT,Valuation,x,14.6614,13.3355,12.245,11.704,11.4093,13.2221,10.4557,13.4245,10.9956,15.6915,14.0984,10.3479,12.8632,11.0881,10.1812,18.5327,19.1498
EV_RECEITA,EV/Receita,Valuation,x,2.8395,1.6887,2.4359,2.4639,2.2185,3.9526,3.3985,4.2799,3.6308,5.1706,4.5475,3.4299,4.232,3.5273,2.4897,3.0826,3.1853
DY,Dividend Yield,Valuation,%,7.6023,20.0342,10.2542,9.551,9.9829,7.7689,6.3415,4.5,5.0649,4.1372,4.1578,4.8467,2.9419,3.6044,6.8063,5.2116,4.9618
PAYOUT,Payout,Valuation,%,244.7414,-1343.1666,362.6831,288.0773,183.6571,132.1228,62.9776,76.6594,65.4849,63.5475,57.2229,55.7092,43.6354,44.9003,55.6853,90.4549,90.4549
ROE,ROE,Rentabilidade,%,5.1768,-0.9338,3.0177,3.6814,5.5336,7.2212,13.9489,11.6621,14.1152,13.7125,14.4296,13.9487,16.5787,14.8877,11.2692,6.6948,6.6948
ROA,ROA,Rentabilidade,%,2.6224,-0.4689,1.5697,2.0408,3.0519,3.7688,8.6022,8.9281,10.9207,10.3579,8.88,7.1777,7.7955,6.8396,5.4246,3.2112,3.2112
ROIC,ROIC,Rentabilidade,%,7.2125,3.2324,5.5938,6.0205,5.7474,5.7216,8.4771,11.1409,11.2963,9.1091,8.6955,8.713,9.417,8.8041,6.0842,3.9196,3.9196
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,20.9276,16.7653,22.4144,23.5155,21.7851,33.5122,34.6985,33.9954,35.408,36.6051,35.2265,35.3976,35.1408,34.823,28.23,24.4333,24.4333
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,8.2887,-1.6438,5.2641,6.0281,8.604,18.936,35.7149,26.5206,30.3305,35.3302,31.6742,22.4056,22.5062,20.8543,17.8822,11.7496,11.7496
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.8178,3.4991,2.5609,2.746,2.9178,2.185,-0.4275,-0.7,-0.8209,-0.6997,0.5344,2.4142,2.5435,2.6693,3.6367,4.27,4.27
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.1069,0.2935,0.3237,0.3885,0.3979,0.2696,-0.0554,-0.1119,-0.1309,-0.0969,0.0833,0.516,0.633,0.6387,0.6314,0.5936,0.5936
ICJ,ICJ,Endividamento,x,1.8517,0.4803,1.223,1.2115,1.5256,1.2361,2.3555,10.1987,14.34,13.2801,5.9425,4.4214,2.2114,2.0047,1.6362,1.0706,1.0706
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,16.5626,11.7115,8.7401,19.6792,36.0262,15.5586,20.4741,51.4701,18.8811,7.7443,8.3768,7.6844,23.2179,21.3382,14.8575,18.6353,18.6353
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.5664,2.9492,2.4248,1.9688,1.6143,2.9167,3.0735,2.2958,3.0427,2.9973,3.0112,2.338,1.6325,1.7393,1.6959,1.2674,1.2674
LIQ_SECA,Liquidez Seca,Liquidez,x,2.3001,2.6113,2.1603,1.6604,1.393,2.8063,2.8553,2.03,2.6222,2.5767,2.6602,1.8686,1.2122,1.2674,1.2039,0.8382,0.8382
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.9315,0.7686,0.7472,0.743,0.8219,1.3295,2.1352,1.7795,1.9938,1.7595,1.1383,0.7601,0.74,0.7242,0.701,0.6849,0.6849
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3164,0.2495,0.3061,0.3406,0.337,0.1869,0.2863,0.3592,0.3528,0.2764,0.237,0.2996,0.3177,0.3229,0.303,0.2772,0.2772
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,203.709,169.9892,105.7395,125.6793,109.9826,264.2414,242.8564,228.5387,276.3476,242.0388,296.8791,288.3287,350.1697,342.4183,284.0168,270.0855,270.0855
PME,PME,Eficiência,dias,123.8828,147.395,107.8545,140.9757,140.2534,178.2743,161.5484,176.6604,202.8323,197.8993,227.1084,219.8434,283.8785,270.2954,227.9613,253.8808,253.8808
NCG_RECEITA,NCG/Receita,Eficiência,%,25.8914,31.7237,25.1262,34.4609,37.1214,149.8642,74.1484,28.3769,36.4819,30.9056,24.3176,33.5787,35.4228,37.5654,32.1949,16.7191,16.7191
