codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,17.0047,9.9191,16.9889,12.9242,15.337,13.7186,11.4678,14.804,12.4576,8.1106,17.2341,18.163
P_VPA,P/VPA,Valuation,x,1.1857,1.3239,2.1244,1.7665,2.0528,1.9289,1.555,2.3642,1.7851,0.8997,1.0036,1.0577
EV_EBITDA,EV/EBITDA,Valuation,x,11.7946,9.7945,12.5898,10.2541,14.1254,12.9094,9.6897,12.043,10.1293,8.8192,11.4889,11.8779
EV_EBIT,EV/EBIT,Valuation,x,13.2221,10.4557,13.4245,10.9956,15.6915,14.0984,10.3479,12.8632,11.0881,10.1812,16.8763,17.4478
EV_RECEITA,EV/Receita,Valuation,x,3.9526,3.3985,4.2799,3.6308,5.1706,4.5475,3.4299,4.232,3.5273,2.4897,2.8071,2.9022
DY,Dividend Yield,Valuation,%,,2.3483,9.5697,3.6319,3.2782,3.6059,4.4205,2.6793,3.2811,6.3652,5.204,4.9379
PAYOUT,Payout,Valuation,%,,23.3211,163.0239,46.9568,50.354,49.6275,50.8104,39.7402,40.8723,52.0771,58.1023,58.1023
ROE,ROE,Rentabilidade,%,6.9719,13.9489,11.6621,14.1152,13.7125,14.4296,13.9487,16.5787,14.8877,11.2692,9.0014,9.0014
ROA,ROA,Rentabilidade,%,3.5382,8.6022,8.9281,10.9207,10.3579,8.88,7.1777,7.7955,6.8396,5.4246,4.3176,4.3176
ROIC,ROIC,Rentabilidade,%,5.7216,8.4771,11.1409,11.2963,9.1091,8.6955,8.713,9.417,8.8041,6.0842,3.9196,3.9196
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,33.5122,34.6985,33.9954,35.408,36.6051,35.2265,35.3976,35.1408,34.823,28.23,24.4333,24.4333
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,18.936,35.7149,26.5206,30.3305,35.3302,31.6742,22.4056,22.5062,20.8543,17.8822,15.7978,15.7978
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,2.185,-0.4275,-0.7,-0.8209,-0.6997,0.5344,2.4142,2.5435,2.6693,3.6367,4.27,4.27
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.2696,-0.0554,-0.1119,-0.1309,-0.0969,0.0833,0.516,0.633,0.6387,0.6314,0.5936,0.5936
ICJ,ICJ,Endividamento,x,1.1898,2.3555,10.1987,14.34,13.2801,5.9425,4.4214,2.2114,2.0047,1.6362,1.0706,1.0706
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,15.5586,20.4741,51.4701,18.8811,7.7443,8.3768,7.6844,23.2179,21.3382,14.8575,18.6353,18.6353
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.9167,3.0735,2.2958,3.0427,2.9973,3.0112,2.338,1.6325,1.7393,1.6959,1.2674,1.2674
LIQ_SECA,Liquidez Seca,Liquidez,x,2.8063,2.8553,2.03,2.6222,2.5767,2.6602,1.8686,1.2122,1.2674,1.2039,0.8382,0.8382
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.3295,2.1352,1.7795,1.9938,1.7595,1.1383,0.7601,0.74,0.7242,0.701,0.6849,0.6849
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.1869,0.2863,0.3592,0.3528,0.2764,0.237,0.2996,0.3177,0.3229,0.303,0.2772,0.2772
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,264.2414,242.8564,228.5387,276.3476,242.0388,296.8791,288.3287,350.1697,342.4183,284.0168,270.0855,270.0855
PME,PME,Eficiência,dias,178.2743,161.5484,176.6604,202.8323,197.8993,227.1084,219.8434,283.8785,270.2954,227.9613,253.8808,253.8808
NCG_RECEITA,NCG/Receita,Eficiência,%,149.8642,74.1484,28.3769,36.4819,30.9056,24.3176,33.5787,35.4228,37.5654,32.1949,16.7191,16.7191
