cd_conta_padrao,ds_conta_padrao,2015-T1,2015-T2,2015-T3,2015-T4,2016-T1,2016-T2,2016-T3,2016-T4,2017-T1,2017-T2,2017-T3,2017-T4,2018-T1,2018-T2,2018-T3,2018-T4,2019-T1,2019-T2,2019-T3,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
2,Passivo Total,1169439000.0,1133898000.0,1241933000.0,1276415000.0,1203294000.0,1316342000.0,1324122000.0,1353241000.0,1323995000.0,1361222000.0,1373518000.0,1434969000.0,1441407000.0,1469095000.0,1524489000.0,1552797000.0,1545971000.0,1566311000.0,1613947000.0,1637481000.0,1848102000.0,1954009000.0,1998284000.0,2019251000.0,2023217000.0,1957245000.0,2043009000.0,2069206000.0,2069267000.0,2165608000.0,2283335000.0,2323440000.0,2388492000.0,2434208000.0,2509117000.0,2543100000.0,2608695000.0,2722720000.0,2783431000.0,2854475000.0,2802812000.0,2877420000.0,2969351000.0
02.01,Captação de Clientes (Vista),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.02,Captação de Mercado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.03,Recursos a Custo Amortizado,803437000.0,769930000.0,838313000.0,880057000.0,804450000.0,883536000.0,891103000.0,910300000.0,882774000.0,908627000.0,905128000.0,943670000.0,942124000.0,964277000.0,1088737000.0,1119734000.0,1115757000.0,1113858000.0,1137911000.0,1159830000.0,1335571000.0,1435421000.0,1480989000.0,1495641000.0,1494207000.0,1435631000.0,1511796000.0,1553107000.0,1542075000.0,1611569000.0,1719909000.0,1755498000.0,1801332000.0,1840419000.0,1908530000.0,1944162000.0,1979093000.0,2075229000.0,2099872000.0,2148776000.0,2116119000.0,2161919000.0,2236838000.0
02.03.01,Depósitos Totais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.04,Obrigações por Títulos e Valores,293867000.0,280659000.0,302454000.0,336643000.0,305940000.0,339687000.0,347790000.0,349164000.0,329977000.0,321922000.0,319193000.0,312634000.0,299163000.0,302527000.0,302781000.0,330237000.0,313808000.0,298081000.0,280761000.0,256583000.0,298406000.0,302391000.0,303554000.0,273364000.0,254278000.0,235211000.0,266666000.0,252848000.0,256642000.0,245319000.0,306630000.0,293440000.0,294095000.0,319099000.0,357682000.0,362786000.0,370050000.0,400021000.0,418461000.0,388787000.0,390153000.0,411923000.0,455396000.0
02.05,Provisões Contingentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.07,Patrimônio Líquido (PL),102060000.0,105735000.0,111613000.0,114059000.0,114860000.0,131120000.0,135565000.0,134814000.0,134159000.0,138492000.0,143691000.0,148006000.0,136389000.0,140775000.0,144907000.0,150466000.0,138659000.0,143813000.0,143862000.0,149465000.0,143517000.0,142933000.0,147928000.0,154525000.0,159774000.0,154414000.0,158962000.0,164476000.0,162941000.0,167848000.0,173717000.0,177343000.0,181519000.0,188941000.0,192674000.0,199050000.0,193677000.0,202733000.0,210987000.0,221284000.0,211022000.0,218451000.0,224707000.0
02.07.01,Capital Social,75000000.0,85148000.0,85148000.0,85148000.0,85148000.0,85148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,97148000.0,90729000.0,90729000.0,90729000.0,90729000.0,90729000.0,90729000.0,90729000.0,90729000.0,90729000.0,90729000.0,90729000.0,90729000.0,90729000.0,90729000.0,90729000.0,124063000.0,124063000.0,124063000.0
02.07.05,Reservas de Lucros,25623000.0,19727000.0,27277000.0,31014000.0,32720000.0,34631000.0,26629000.0,28805000.0,27965000.0,32808000.0,37190000.0,40864000.0,29959000.0,34610000.0,37973000.0,45266000.0,32622000.0,37819000.0,35322000.0,42826000.0,36128000.0,36703000.0,40250000.0,47154000.0,52066000.0,55158000.0,59866000.0,132322000.0,140432000.0,151662000.0,165086000.0,173784000.0,181376000.0,96273000.0,98543000.0,104465000.0,100239000.0,107247000.0,114206000.0,121428000.0,80005000.0,87543000.0,95904000.0
