codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,162747.74,209358.5,565574.95,708457.05,859277.03,1090250.68,1770361.16,2160341.49,2531927.57,19609652.91,20190011.48,22669006.47,27792453.35,37843099.42,32211350.88,44436367.27,46944062.94
P_L,P/L,Valuation,x,0.5689,0.8505,2.6297,9.023,1.1008,1.1359,2.0276,1.7927,2.1807,7.221,5.8562,5.2688,14.4602,13.1569,8.5491,10.8156,11.426
P_VPA,P/VPA,Valuation,x,0.1281,0.1663,0.2248,0.2488,0.2494,0.2578,0.3634,0.3758,0.3864,2.0064,1.6443,1.5522,1.4969,1.4967,1.0778,1.3549,1.4314
EV_EBITDA,EV/EBITDA,Valuation,x,1.9069,2.6195,3.5273,4.2898,2.6853,2.1561,1.9023,2.7586,3.2061,6.1865,4.8271,6.5328,9.4182,7.5685,5.9206,6.2025,6.3722
EV_EBIT,EV/EBIT,Valuation,x,2.3963,3.4422,4.4826,8.0435,3.544,3.1339,3.0085,3.5149,4.4868,7.101,6.3485,7.5591,11.5772,9.4225,8.6842,9.2321,9.4848
EV_RECEITA,EV/Receita,Valuation,x,0.5439,0.6212,0.6414,0.4923,0.4828,0.3508,0.446,0.5465,0.8286,1.6274,1.6971,1.5553,2.2517,1.7581,1.6532,1.7874,1.8363
DY,Dividend Yield,Valuation,%,109.9498,85.7724,57.4825,45.8894,37.8349,29.8407,18.3867,15.0713,13.0538,8.4402,8.1995,8.1586,6.6569,4.9659,6.377,4.6226,4.3757
PAYOUT,Payout,Valuation,%,62.5453,72.9465,151.1632,414.0591,41.6503,33.8947,37.281,27.0182,28.4665,60.9473,48.0174,42.9861,96.2591,65.3361,54.5176,49.9965,49.9965
ROE,ROE,Rentabilidade,%,22.5111,19.4642,11.397,2.928,24.8066,25.0131,19.1876,22.695,18.8775,33.2671,31.2686,32.0092,11.5883,13.1185,13.6586,13.1303,13.1303
ROA,ROA,Rentabilidade,%,8.3772,7.2254,3.3925,0.8542,7.663,8.0475,6.5146,7.6011,5.401,8.6161,8.4445,8.1303,2.5234,2.9613,3.4244,3.4445,3.4445
ROIC,ROIC,Rentabilidade,%,12.9151,10.3488,7.2972,4.27,10.3995,9.4276,11.7041,10.8932,10.2777,13.6998,14.0599,11.1072,6.7148,8.4831,7.843,8.1892,8.1892
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,28.5242,23.7153,18.1846,11.4755,17.9813,16.2682,23.4459,19.8093,25.8452,26.3057,35.1578,23.8069,23.9083,23.2299,27.9228,28.8175,28.8175
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,15.9042,12.4295,7.1998,1.6652,11.5238,13.2339,10.9797,13.2844,10.3181,14.4477,19.2713,17.749,7.0838,7.0179,8.3052,8.0139,8.0139
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.5897,2.1738,2.4861,2.9804,1.9797,1.2321,0.9528,1.5564,2.3355,2.2205,1.6171,2.6047,5.1338,3.5937,3.3778,3.1947,3.1947
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.6418,0.8113,0.5368,0.5663,0.6998,0.3437,0.3646,0.4866,1.0365,1.1234,0.8284,1.0293,1.7937,1.3532,1.4317,1.4391,1.4391
ICJ,ICJ,Endividamento,x,2.4931,2.1733,1.1905,0.4167,0.8291,0.8428,1.1887,1.9029,1.2336,1.8031,3.0838,1.6311,0.8676,0.955,0.9447,0.8634,0.8634
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,19.2386,23.2875,26.6049,5.4317,22.1883,21.6686,20.4155,17.1929,24.305,11.2239,17.497,14.1227,26.2461,11.3277,11.4289,11.8927,11.8927
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.6317,1.3388,1.2788,1.8243,1.3915,1.6473,1.7351,1.8394,1.4637,1.8554,1.6814,1.6698,0.9814,1.5402,1.4551,1.5661,1.5661
LIQ_SECA,Liquidez Seca,Liquidez,x,1.6204,1.3276,1.269,1.81,1.3849,1.6436,1.7292,1.8355,1.4597,1.8502,1.676,1.6541,0.9688,1.5327,1.4474,1.5543,1.5543
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.777,0.6872,0.7492,0.7857,0.891,1.0015,1.0126,1.0328,1.0195,1.0215,1.1002,0.9642,0.7801,0.8206,0.7994,0.8288,0.8288
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5267,0.5827,0.3219,0.5179,0.6011,0.5763,0.5592,0.5187,0.4412,0.5008,0.4054,0.3928,0.2994,0.3954,0.3897,0.4063,0.4063
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,42.5381,45.0263,63.3117,33.6854,38.3871,60.7975,61.1858,55.0232,72.7299,45.4413,44.5569,61.4405,66.158,47.2578,51.698,55.5088,55.5088
PME,PME,Eficiência,dias,2.5928,2.4678,4.2989,2.3777,1.4839,0.7551,1.2398,0.8898,1.0927,0.8787,1.4294,4.228,5.4073,1.6926,1.6813,2.3406,2.3406
NCG_RECEITA,NCG/Receita,Eficiência,%,8.6344,8.0987,-6.1353,-0.9659,3.5619,5.4906,5.5363,4.9039,9.305,7.0346,7.9983,7.9079,9.2794,6.8996,4.9922,7.8649,7.8649
