codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,6.5579,7.2173,11.1882,11.9564,19.8758,30.2083,34.7535,35.1887,25.1669,34.7368,22.8591,29.5835
P_VPA,P/VPA,Valuation,x,1.2325,1.3296,2.4289,2.039,3.5957,11.8599,8.8975,9.7141,8.0821,9.0806,0.9365,1.212
EV_EBITDA,EV/EBITDA,Valuation,x,7.1709,7.2467,13.6197,10.7861,16.7796,49.2462,29.635,29.0206,21.6736,26.733,2.2646,3.0567
EV_EBIT,EV/EBIT,Valuation,x,7.1709,7.2467,13.6197,10.7861,16.7796,49.2462,29.635,29.0206,21.6736,26.733,2.2646,3.0567
EV_RECEITA,EV/Receita,Valuation,x,0.851,0.8229,1.6909,1.358,2.3229,7.9391,5.2298,4.9022,4.309,5.4121,0.4458,0.6017
DY,Dividend Yield,Valuation,%,4.3854,2.8923,1.3366,1.3451,0.6582,0.1906,0.3061,0.2162,0.2645,0.2235,2.3754,1.8355
PAYOUT,Payout,Valuation,%,28.5418,20.6999,19.4716,16.0244,12.9471,11.2573,10.4336,7.4953,6.5047,7.4278,7.6122,7.6122
ROE,ROE,Rentabilidade,%,18.9376,18.4484,17.6697,18.292,19.4534,22.9715,28.1985,29.2072,35.4505,30.8383,31.1884,31.1884
ROA,ROA,Rentabilidade,%,8.1745,8.1224,8.2992,9.1483,10.5023,13.4546,16.6777,16.4128,19.6798,17.315,17.5903,17.5903
ROIC,ROIC,Rentabilidade,%,11.1203,12.3007,12.3362,12.2864,15.5853,20.3546,21.8118,24.2914,31.3405,27.1077,26.9708,26.9708
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,11.8669,11.3555,12.4153,12.59,13.8434,16.1213,17.6475,16.8923,19.8813,20.2452,19.6842,19.6842
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,11.9444,12.0405,11.9799,11.2292,12.2305,13.715,15.5219,14.2883,18.0522,16.634,16.5384,16.5384
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.6201,-0.3419,-0.4375,0.1607,-0.5982,-0.9936,-0.3434,-0.3015,-0.6571,-0.5722,-0.4278,-0.4278
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.1167,-0.0599,-0.0756,0.0308,-0.1238,-0.2346,-0.1019,-0.0999,-0.2378,-0.1903,-0.1488,-0.1488
ICJ,ICJ,Endividamento,x,0.9651,1.7721,1.4895,1.6987,1.9234,2.5835,5.0647,4.8483,4.5349,4.4605,3.413,3.413
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,24.93,22.5309,49.6625,54.3221,40.9795,38.082,58.8025,66.7059,76.553,79.2981,74.316,74.316
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.7438,2.7837,2.1761,1.875,2.1734,2.1347,2.0114,1.915,1.9218,1.7614,1.7786,1.7786
LIQ_SECA,Liquidez Seca,Liquidez,x,2.1689,2.3034,1.748,1.3866,1.5461,1.4992,1.1919,1.1701,1.2876,1.1206,1.1149,1.1149
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.2595,1.2805,1.3804,1.4069,1.5329,1.6823,1.7009,1.5774,1.6606,1.5608,1.557,1.557
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.6844,0.6934,0.681,0.7773,0.8508,0.8766,0.9846,1.0629,1.032,0.9156,0.9972,0.9972
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,168.1448,140.6824,143.3961,141.8209,149.8644,144.8662,160.864,162.7789,148.9503,157.6818,158.0571,158.0571
PME,PME,Eficiência,dias,103.4108,84.2372,98.5629,104.1109,107.957,111.8272,140.8796,129.7534,118.0433,141.6362,130.5081,130.5081
NCG_RECEITA,NCG/Receita,Eficiência,%,30.1667,22.1641,26.5616,24.4257,21.0975,16.2079,24.8393,22.4557,16.7111,17.4322,17.5155,17.5155
