codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,35.7175,-22.1013,-367.4109,-59.7629,-47.2217,-0.4724,-1.8166,-0.0702,-0.1355,-0.0252,-0.0697,-0.0259
P_VPA,P/VPA,Valuation,x,33.3005,32.0903,21.0628,27.3502,2.0319,-2.1856,-0.5719,-0.0718,-0.0582,-0.0122,-0.0863,-0.0321
EV_EBITDA,EV/EBITDA,Valuation,x,89.2083,-294.4206,-59.3614,-280.6863,27.3285,-13.7272,-20.7869,-2.3844,-5.1932,-14.8883,-18.2933,-17.1591
EV_EBIT,EV/EBIT,Valuation,x,89.2083,-294.4206,-59.3614,-280.6863,27.3285,-13.7272,-20.7869,-2.3844,-5.1932,-11.9528,-14.3769,-13.4855
EV_RECEITA,EV/Receita,Valuation,x,2.3802,2.1502,5.7743,3.8571,0.6396,0.7348,0.7526,1.6803,4.0426,11.4183,10.7654,10.098
DY,Dividend Yield,Valuation,%,,0.3348,,,,,,,,,,
PAYOUT,Payout,Valuation,%,,7.3985,,,,,,,,,,
ROE,ROE,Rentabilidade,%,39.1278,124.082,23.7043,43.3761,4.0976,407.5647,-130.9356,-149.9977,-39.4807,-40.6992,-26.0307,-26.0307
ROA,ROA,Rentabilidade,%,2.5401,8.4326,3.5011,7.3203,0.5904,21.8078,17.9327,101.214,73.6808,125.3817,93.6582,93.6582
ROIC,ROIC,Rentabilidade,%,5.6837,-1.1813,-9.2598,-1.7248,2.9881,-6.0138,-4.8928,-265.8847,93.1609,26.0956,18.8701,18.8701
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,2.6681,-0.7303,-9.7273,-1.3742,2.3405,-5.3532,-3.6205,-70.4733,-77.844,-76.693,-58.8491,-58.8491
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,2.508,8.1363,3.8698,6.7853,0.4797,20.0678,13.8043,134.6512,142.8768,464.99,283.8896,283.8896
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,9.2098,-48.1962,-4.5241,-29.0652,17.0091,-11.8388,-18.1316,-2.2413,-4.8687,-14.6702,-16.4866,-16.4866
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,3.8337,6.2814,1.7377,3.1593,3.3491,-13.7016,-3.9055,-1.1245,-0.873,-0.8232,-0.7874,-0.7874
ICJ,ICJ,Endividamento,x,0.0715,-0.0211,-0.4963,-0.0545,0.1731,-0.0888,-0.1371,-0.7502,-0.8098,-0.2478,-0.2638,-0.2638
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,49.4339,100.0,6.2748,6.1347,25.6915,99.2082,100.0,88.0291,87.4361,93.2086,91.3793,91.3793
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.9095,0.6273,1.8762,1.5232,1.1655,0.4673,0.3355,0.164,0.1004,0.0636,0.0537,0.0537
LIQ_SECA,Liquidez Seca,Liquidez,x,0.5156,0.303,0.7122,0.6343,0.417,0.1907,0.11,0.08,0.0233,0.0202,0.0157,0.0157
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7961,0.6805,0.8812,0.8315,0.7842,0.6659,0.5337,0.1811,0.1267,0.0842,0.0777,0.0777
GIRO_ATIVO,Giro do Ativo,Eficiência,x,1.0128,1.294,0.8331,1.0308,1.3508,1.0649,1.3927,1.0087,0.5452,0.2827,0.3464,0.3464
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,-5.6908,102.1129,120.3639,79.7964,50.234,83.49,58.1362,-13.5379,-29.0273,-210.7412,-212.7881,-212.7881
PME,PME,Eficiência,dias,108.4964,79.6521,170.6273,130.2658,70.752,94.8126,69.9559,41.9516,80.6419,156.8975,123.5146,123.5146
NCG_RECEITA,NCG/Receita,Eficiência,%,-0.1798,11.7152,25.6943,17.7049,12.6773,13.6321,10.166,-5.9312,-26.5763,-226.7654,-233.1932,-233.1932
