data_fim,trimestre,cd_conta,ds_conta,valor_mil
2015-03-31,T1,6.01,Caixa Líquido Atividades Operacionais,44712.0
2015-03-31,T1,6.01.01,Caixa Gerado nas Operações,81947.0
2015-03-31,T1,6.01.01.01,Lucro antes do ir e contribuição social,53366.0
2015-03-31,T1,6.01.01.02,Depreciação,14252.0
2015-03-31,T1,6.01.01.03,Amortização,3955.0
2015-03-31,T1,6.01.01.04,Baixa de ativos,433.0
2015-03-31,T1,6.01.01.05,Provisões,1110.0
2015-03-31,T1,6.01.01.06,Provisão para perdas sobre créditos,-342.0
2015-03-31,T1,6.01.01.07,Imposto de renda e contribuição social diferidos,0.0
2015-03-31,T1,6.01.01.08,Equivalência patrimonial,-911.0
2015-03-31,T1,6.01.01.09,"Juros sobre debêntures, empréstimos e financiamentos",8930.0
2015-03-31,T1,6.01.01.10,Derivativos,0.0
2015-03-31,T1,6.01.01.11,Variação cambial de adiantamentos/Leasing,1154.0
2015-03-31,T1,6.01.01.12,Juros sobre aplicação financeira-caixa restrito,0.0
2015-03-31,T1,6.01.02,Variações nos Ativos e Passivos,-37235.0
2015-03-31,T1,6.01.02.01,Contas a receber de clientes,-12689.0
2015-03-31,T1,6.01.02.02,Impostos a recuperar,-1263.0
2015-03-31,T1,6.01.02.03,Estoques,-15293.0
2015-03-31,T1,6.01.02.04,Depósitos judiciais,-328.0
2015-03-31,T1,6.01.02.06,Outras contas a receber,3059.0
2015-03-31,T1,6.01.02.07,Fornecedores,8452.0
2015-03-31,T1,6.01.02.08,"Salários, provisões e encargos sociais a recolher",-176.0
2015-03-31,T1,6.01.02.09,"Impostos, taxas e contribuições a recolher",-1726.0
2015-03-31,T1,6.01.02.10,Pagamento de IR e CSLL,-8591.0
2015-03-31,T1,6.01.02.11,Outros passivos,-8680.0
2015-03-31,T1,6.01.03,Outros,0.0
2015-03-31,T1,6.02,Caixa Líquido Atividades de Investimento,-40459.0
2015-03-31,T1,6.02.01,Aquisição de imobilizado,-14016.0
2015-03-31,T1,6.02.02,Aquisição de investimento e intangível,-5926.0
2015-03-31,T1,6.02.03,Aplicação financeira - caixa restrito,0.0
2015-03-31,T1,6.02.04,Dividendos recebidos,1780.0
2015-03-31,T1,6.02.05,Aquisição de ativos da Valid Secure Packaging,-22297.0
2015-03-31,T1,6.03,Caixa Líquido Atividades de Financiamento,7249.0
2015-03-31,T1,6.03.01,Dividendos pagos,-4830.0
2015-03-31,T1,6.03.02,Juros sobre capital próprio pagos,-10900.0
2015-03-31,T1,6.03.03,Outros,0.0
2015-03-31,T1,6.03.04,Pagamento Leasing,-1766.0
2015-03-31,T1,6.03.05,Financiamentos,0.0
2015-03-31,T1,6.03.06,Pagamento de juros sobre financiamentos,-409.0
2015-03-31,T1,6.03.07,Pagamento de juros sobre empréstimos,-2.0
2015-03-31,T1,6.03.08,Pagamentos de financiamentos,-1656.0
2015-03-31,T1,6.03.09,Empréstimos,26812.0
2015-03-31,T1,6.04,Variação Cambial s/ Caixa e Equivalentes,-4348.0
2015-03-31,T1,6.05,Aumento (Redução) de Caixa e Equivalentes,7154.0
2015-03-31,T1,6.05.01,Saldo Inicial de Caixa e Equivalentes,181066.0
2015-03-31,T1,6.05.02,Saldo Final de Caixa e Equivalentes,188220.0
2015-06-30,T2,6.01,Caixa Líquido Atividades Operacionais,79563.0
2015-06-30,T2,6.01.01,Caixa Gerado nas Operações,144133.0
2015-06-30,T2,6.01.01.01,Lucro antes do imposto de renda e contribuição social,89751.0
2015-06-30,T2,6.01.01.02,Depreciação,31617.0
2015-06-30,T2,6.01.01.03,Amortização,7387.0
2015-06-30,T2,6.01.01.04,Baixa de ativos,2237.0
2015-06-30,T2,6.01.01.05,Provisões,-690.0
2015-06-30,T2,6.01.01.06,Provisão para perdas sobre créditos,-141.0
2015-06-30,T2,6.01.01.07,Imposto de renda e contribuição social diferidos,0.0
2015-06-30,T2,6.01.01.08,Equivalência patrimonial,-1642.0
2015-06-30,T2,6.01.01.09,"Juros sobre debêntures, empréstimos e financiamentos",20275.0
2015-06-30,T2,6.01.01.10,Operações com Derivativos,0.0
2015-06-30,T2,6.01.01.11,Juros e variação cambial de adiantamentos Leasing,2143.0
2015-06-30,T2,6.01.01.12,Juros e variação cambial sobre mútuos,-6804.0
2015-06-30,T2,6.01.02,Variações nos Ativos e Passivos,-64570.0
2015-06-30,T2,6.01.02.01,Contas a receber de clientes,-18354.0
2015-06-30,T2,6.01.02.02,Impostos a recuperar,-9656.0
2015-06-30,T2,6.01.02.03,Estoques,-38596.0
2015-06-30,T2,6.01.02.04,Depósitos judiciais,13.0
2015-06-30,T2,6.01.02.06,Outras contas a receber,4326.0
2015-06-30,T2,6.01.02.07,Fornecedores,7319.0
2015-06-30,T2,6.01.02.08,"Salários, provisões e encargos sociais a recolher",5409.0
2015-06-30,T2,6.01.02.09,"Impostos, taxas e contribuições a recolher",430.0
2015-06-30,T2,6.01.02.10,Pagamento de IR e CSLL,-22366.0
2015-06-30,T2,6.01.02.11,Adiantamento de clientes e outras contas a pagar,6905.0
2015-06-30,T2,6.01.03,Outros,0.0
2015-06-30,T2,6.02,Caixa Líquido Atividades de Investimento,-185407.0
2015-06-30,T2,6.02.01,Aquisição de imobilizado,-32995.0
2015-06-30,T2,6.02.02,Aquisição de investimento e intangível,-9723.0
2015-06-30,T2,6.02.03,Aplicação financeira - caixa restrito,0.0
2015-06-30,T2,6.02.04,Dividendos recebidos,3073.0
2015-06-30,T2,6.02.05,"Aquisição da Marketing Software Company, LLC líquido do caixa adquirido",-123465.0
2015-06-30,T2,6.02.06,Aquisição de ativos da Valid Secure Packaging,-22297.0
2015-06-30,T2,6.03,Caixa Líquido Atividades de Financiamento,118568.0
2015-06-30,T2,6.03.01,Dividendos pagos,-15068.0
