codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,4033946.75,4693216.36,5509144.1,6364236.37,6279379.89,6436038.01,7069197.94,7748049.82,13291462.88,21189643.41,19035594.17,17436375.8,18497081.87,23702700.85,19745451.31,23653745.18,24861318.24
P_L,P/L,Valuation,x,3.3293,3.2409,3.673,4.4296,4.5401,4.287,4.5658,3.8652,5.7404,9.1686,6.8051,11.1417,6.9419,6.9123,4.5889,7.3421,7.7169
P_VPA,P/VPA,Valuation,x,0.7952,0.8611,1.0013,1.1863,1.1104,0.969,1.0688,1.1336,2.1029,3.0276,2.4587,2.1981,2.1916,2.4146,1.6079,1.757,1.8467
EV_EBITDA,EV/EBITDA,Valuation,x,2.8318,2.5984,2.5298,2.9082,2.5055,2.6694,2.7336,3.5936,4.7595,6.2196,4.8208,5.4565,4.9509,5.2925,4.5047,5.4866,5.6246
EV_EBIT,EV/EBIT,Valuation,x,3.4394,3.139,3.0872,3.6178,3.7897,3.3095,3.445,4.4117,5.6164,7.4699,5.6128,6.6178,5.7957,6.0615,5.1333,7.411,7.5975
EV_RECEITA,EV/Receita,Valuation,x,1.8036,1.7473,1.6008,1.5509,1.3484,1.2725,1.295,1.7938,2.3418,3.2722,2.55,2.5848,2.8235,3.5871,3.5151,3.7747,3.8697
DY,Dividend Yield,Valuation,%,29.8617,25.667,21.8656,18.9278,19.1835,18.7166,17.0402,15.5472,11.3288,7.1061,7.9102,8.6357,8.1405,6.3527,7.6259,6.3658,6.0566
PAYOUT,Payout,Valuation,%,99.4188,83.185,80.3113,83.8427,87.0944,80.2374,77.8019,60.0934,65.0321,65.1534,53.8296,96.2165,56.5104,43.9117,34.9945,46.7387,46.7387
ROE,ROE,Rentabilidade,%,23.8858,27.5228,27.3896,26.4427,25.1027,24.4172,23.3591,29.8095,35.2011,34.7028,37.9527,19.9682,32.5488,37.5656,38.9457,25.5013,25.5013
ROA,ROA,Rentabilidade,%,9.429,11.6413,12.3483,11.5311,10.5279,10.3861,10.4231,11.7956,10.6937,8.5801,8.5646,4.2699,6.9842,8.5288,9.3199,6.1479,6.1479
ROIC,ROIC,Rentabilidade,%,16.8259,19.1121,21.3977,20.6311,18.7579,19.4587,20.2626,16.1318,17.7636,15.8434,18.4098,14.1101,16.2486,17.0181,15.8595,11.3068,11.3068
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,63.6886,67.2459,63.2756,53.3291,53.8171,47.6695,47.3717,49.917,49.2028,52.6111,52.8955,47.3702,57.0304,67.7773,78.0316,68.7988,68.7988
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,29.5497,33.4671,30.5328,25.8006,21.369,23.0543,24.0331,28.5959,26.327,23.5719,22.8178,12.4792,22.3789,31.9048,38.3544,25.3407,25.3407
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.2871,0.9855,0.7575,0.7652,0.7028,0.5961,0.4173,1.3793,1.688,2.1117,1.8853,2.5214,2.2269,2.0386,2.2491,2.7822,2.7822
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.6626,0.5261,0.4279,0.4236,0.4329,0.2786,0.1925,0.7062,1.1557,1.5564,1.5791,1.8882,1.7916,1.5129,1.6033,1.8076,1.8076
ICJ,ICJ,Endividamento,x,3.8432,4.7462,4.7574,4.2015,4.1667,3.3321,3.217,6.3294,4.2941,3.1717,2.606,1.458,1.8709,2.637,2.9567,2.0536,2.0536
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,24.6276,11.4399,14.9124,19.0735,11.2211,40.332,9.7044,45.5259,6.8402,19.2518,10.8864,16.8412,8.906,12.2103,11.0404,10.782,10.782
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.8437,1.0363,1.1743,1.0709,1.6811,1.4885,1.8631,0.6581,1.0927,1.1281,1.4372,1.4749,1.2527,1.458,0.9897,1.0811,1.0811
LIQ_SECA,Liquidez Seca,Liquidez,x,0.8234,1.0072,1.1474,1.0412,1.6451,1.4586,1.8045,0.6408,1.0625,1.0912,1.402,1.4488,1.2527,1.458,0.9897,1.0811,1.0811
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.3573,0.3112,0.3656,0.3868,0.4728,0.5954,0.5083,0.5154,0.4472,0.4564,0.536,0.5742,0.5664,0.5818,0.4913,0.4932,0.4932
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3191,0.3597,0.4005,0.4401,0.4752,0.4259,0.4468,0.3582,0.3705,0.3253,0.3484,0.329,0.3118,0.2545,0.2239,0.2248,0.2248
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,4.1444,8.0546,16.261,1.7994,19.037,4.8607,22.9813,7.6802,14.1894,18.6386,15.9393,4.8949,4.0527,-12.8123,-39.7696,-12.9075,-12.9075
PME,PME,Eficiência,dias,8.777,8.2883,7.6655,8.0095,6.3634,8.4141,10.2648,8.8339,9.2792,14.0717,10.0347,8.2077,0.0,0.0,0.0,0.0,0.0
NCG_RECEITA,NCG/Receita,Eficiência,%,-8.3225,-7.1837,-7.2928,-7.2299,2.795,11.8329,0.6007,-11.3388,-15.5148,-2.673,-2.9494,7.7931,6.7042,-0.0088,-12.6807,-6.9726,-6.9726
