codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,3.2307,8.3314,7.731,7.8493,7.2716,6.135,3.2435,3.4715,6.076,3.5731,4.9105,4.9105
P_VPA,P/VPA,Valuation,x,0.398,0.7333,0.8112,1.0969,1.2441,,,,,,0.8803,0.8803
DY,Dividend Yield,Valuation,%,35.0709,12.0628,14.0395,13.0395,12.1721,15.7253,24.1593,21.6714,13.7168,14.7454,10.2274,10.2274
PAYOUT,Payout,Valuation,%,113.3047,100.4995,108.5385,102.3506,88.5111,96.4752,78.3604,75.2331,83.3431,52.6874,50.2211,50.2211
ROE,ROE,Rentabilidade,%,12.3176,9.0677,10.6318,14.327,17.6176,,,,,,18.4192,18.4192
ROA,ROA,Rentabilidade,%,1.6244,1.2042,1.4277,1.8692,2.2383,2.2817,2.9443,2.6894,1.705,2.0181,1.8004,1.8004
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,14.0744,9.6763,12.7951,18.1615,22.8325,30.8669,35.2505,22.3675,13.9629,17.3182,14.3345,14.3345
NIM,NIM,Rentabilidade,%,23.925,21.4319,22.9445,10.9374,6.9429,5.9831,6.2189,5.6163,5.0461,5.4416,5.3519,5.3519
INDICE_COBERTURA,Índice de Cobertura,Qualidade Ativos,%,,,,,,,,,,5.6488,,
INDICE_EFICIENCIA,Índice de Eficiência,Eficiência,%,110.2617,46.4342,58.4688,62.0485,49.746,78.2552,51.7711,58.7928,74.572,66.142,73.3406,73.3406
LOAN_DEPOSIT,Loan-to-Deposit,Estrutura,%,,,,,,,,,,,,
PL_ATIVOS,PL/Ativos,Estrutura,%,13.1873,13.3691,13.4873,12.6537,12.7531,,,,,,9.906,9.906
