codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,11.7055,8.1892,16.4528,21.977,57.8459,163.6004,24.5563,70.2378,3.5772,14.0117,7.1799,10.2398
P_VPA,P/VPA,Valuation,x,1.5956,1.4211,2.5471,2.8834,5.4858,6.877,4.905,1.3235,1.7922,0.9206,0.7347,1.0478
EV_EBITDA,EV/EBITDA,Valuation,x,6.9427,4.4041,10.3306,12.7391,28.5186,46.0263,23.3098,25.166,-4.2541,14.3675,3.6034,5.3516
EV_EBIT,EV/EBIT,Valuation,x,8.8555,6.4067,15.2734,15.7036,34.2943,74.0451,26.7019,41.0271,-3.6418,71.256,7.1317,10.5916
EV_RECEITA,EV/Receita,Valuation,x,0.7915,0.7464,1.557,1.8423,3.9637,6.0368,4.1874,1.973,1.9398,0.8887,0.6263,0.9302
DY,Dividend Yield,Valuation,%,21.3557,6.9111,3.9858,4.4689,,0.1795,1.7263,,,,2.2718,1.5929
PAYOUT,Payout,Valuation,%,249.9788,56.5966,65.5769,98.2134,,29.3604,42.3904,,,,19.2599,19.2599
ROE,ROE,Rentabilidade,%,13.6311,17.9372,16.1917,13.6893,9.9659,4.411,21.3564,2.3525,39.3684,2.7666,9.0271,9.0271
ROA,ROA,Rentabilidade,%,6.9948,9.5016,9.1824,8.2731,6.1005,2.718,10.7823,1.313,25.1902,1.6313,5.7988,5.7988
ROIC,ROIC,Rentabilidade,%,11.5048,14.4574,10.9272,11.8942,11.5719,7.0455,13.6475,2.0779,-30.5959,0.8515,6.5583,6.5583
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,11.4006,16.9475,15.0718,14.4621,13.8986,13.116,17.964,7.8398,-45.5975,6.1852,17.381,17.381
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,6.3798,8.8416,9.419,8.2991,6.986,3.7716,17.5396,2.5953,50.011,2.6141,8.4098,8.4098
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.3922,0.1318,0.0486,0.1275,-0.5573,-1.0179,-0.6664,1.9147,-0.3307,-0.2557,-0.4986,-0.4986
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.0955,0.0438,0.0121,0.0292,-0.1051,-0.1488,-0.1363,0.109,0.1511,-0.0161,-0.0893,-0.0893
ICJ,ICJ,Endividamento,x,1.651,2.401,2.9197,2.1886,1.6115,1.1702,12.1138,0.2803,-10.1469,0.3063,2.3874,2.3874
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,73.6211,35.4171,55.7411,62.3653,63.4709,57.4048,97.639,20.0883,8.5781,17.6585,37.1306,37.1306
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.6866,2.2744,2.1756,2.0604,2.0773,2.0982,0.7514,2.5244,3.248,2.5631,2.4023,2.4023
LIQ_SECA,Liquidez Seca,Liquidez,x,1.2027,1.6184,1.5525,1.4306,1.5403,1.5382,0.5162,1.6001,2.2352,2.0376,1.7861,1.7861
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.282,1.4045,1.6592,1.8233,1.6995,1.8675,0.834,1.5334,1.391,1.4103,1.8169,1.8169
GIRO_ATIVO,Giro do Ativo,Eficiência,x,1.0964,1.072,0.9659,0.981,0.8209,0.6988,0.4916,0.492,0.5902,0.6007,0.7107,0.7107
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,106.9211,118.6457,141.8773,135.8649,148.924,161.4336,134.5127,211.9872,182.1368,126.5499,142.0175,142.0175
PME,PME,Eficiência,dias,96.3818,104.1945,120.8081,119.9626,131.6464,160.5531,182.4044,220.6434,160.4897,109.3001,125.1259,125.1259
NCG_RECEITA,NCG/Receita,Eficiência,%,21.9609,24.0545,27.4324,27.4304,25.9766,25.2473,-39.0575,45.1301,38.0114,21.2349,23.2321,23.2321
