codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,164424.0,171288.0,253656.0,225888.0,182520.0,104520.0,141960.0,354432.0,6349824.0,7732608.0,4982016.0,3434496.0,2311296.0,2316288.0,2231424.0,3464448.0,4043520.0
P_L,P/L,Valuation,x,0.9735,0.9415,1.3878,1.0742,0.7603,0.5969,0.8941,1.2429,5.1388,13.0475,-183.4726,7.5795,44.4651,-67.6091,9.4898,7.8715,9.1872
P_VPA,P/VPA,Valuation,x,0.1687,0.153,0.2008,0.1597,0.1149,0.0617,0.0794,0.1785,1.2882,1.48,0.991,0.6521,0.4392,0.4435,0.4129,0.6249,0.7293
EV_EBITDA,EV/EBITDA,Valuation,x,0.3438,0.66,0.524,0.433,0.6025,0.9125,0.819,0.5881,4.3086,7.5846,9.4963,6.62,3.59,2.7078,2.2467,2.5229,2.8624
EV_EBIT,EV/EBIT,Valuation,x,0.5116,0.9632,0.8277,0.6879,0.9867,1.8343,1.9307,0.9811,5.1984,11.1308,-181.0805,11.9562,10.9634,7.9007,3.5837,4.7616,5.4022
EV_RECEITA,EV/Receita,Valuation,x,0.0893,0.1516,0.1178,0.0967,0.132,0.1579,0.1316,0.1353,1.0191,1.1512,0.9109,0.6814,0.4699,0.3845,0.2834,0.4171,0.4732
DY,Dividend Yield,Valuation,%,51.113,49.0648,33.1323,37.2052,46.0454,80.4076,59.2012,23.7118,21.1765,17.3896,26.9905,39.152,58.1783,58.0529,60.2608,38.8135,33.255
PAYOUT,Payout,Valuation,%,49.7592,46.1957,45.981,39.9645,35.0095,47.9946,52.9314,29.4715,108.821,226.8912,-4952.0258,296.7535,2586.9047,-3924.9068,571.8655,305.52,305.52
ROE,ROE,Rentabilidade,%,17.3275,17.3767,15.3423,15.705,15.9906,10.6677,9.1202,15.1185,27.767,11.6736,-0.5297,8.8036,0.9873,-0.6534,4.4254,8.2267,8.2267
ROA,ROA,Rentabilidade,%,10.6588,10.5769,9.1944,9.3474,8.9744,5.425,4.3355,7.3087,13.4312,5.1368,-0.2055,3.2018,0.35,-0.2323,1.6852,3.3109,3.3109
ROIC,ROIC,Rentabilidade,%,14.8837,12.5122,12.3743,12.5939,11.5423,7.5298,6.3263,13.0665,15.7483,8.2242,-0.3616,4.0224,3.4545,4.4923,8.5188,9.3449,9.3449
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,25.9643,22.9693,22.471,22.3277,21.9129,17.3033,16.0683,23.0008,23.6538,15.1781,9.5923,10.2937,13.0891,14.1996,12.6134,16.5319,16.5319
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,12.9523,11.9451,10.3088,10.3361,10.1543,6.3591,5.3625,8.8496,17.1798,7.5903,-0.4348,6.275,0.6145,-0.3895,2.4407,4.2654,4.2654
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.101,0.4152,0.2057,0.1843,0.4263,0.8028,0.6698,0.349,0.5763,1.0598,1.1801,1.9995,1.5024,0.8531,0.4104,0.492,0.492
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.0351,0.1298,0.0649,0.0592,0.1391,0.2257,0.1783,0.1303,0.1989,0.2404,0.1406,0.2822,0.3161,0.204,0.0923,0.1514,0.1514
ICJ,ICJ,Endividamento,x,7.6473,8.248,6.8541,7.364,6.3091,1.5439,1.1236,3.7485,8.4313,2.7886,-0.1125,1.1469,0.5488,0.5795,1.253,1.6519,1.6519
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,19.1112,24.347,23.7504,29.5599,21.1514,58.9882,58.5624,44.7031,33.9232,29.0833,31.8687,38.5624,33.7378,29.3145,35.0787,37.3268,37.3268
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.3517,2.3773,2.3838,2.1108,2.1686,1.5215,1.5543,1.7643,1.656,1.7064,1.7126,1.4515,1.6177,1.6565,1.4782,1.4949,1.4949
LIQ_SECA,Liquidez Seca,Liquidez,x,1.7228,1.6981,1.8436,1.6606,1.6975,1.2472,1.3369,1.5058,1.4206,1.4674,1.5074,1.2423,1.4054,1.4249,1.2322,1.1769,1.1769
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.4451,1.4437,1.4859,1.4633,1.387,1.281,1.3107,1.4552,1.4833,1.2676,1.2046,1.2044,1.1783,1.1794,1.2315,1.2429,1.2429
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.8229,0.8208,0.8362,0.8552,0.7958,0.7902,0.7712,0.8129,0.6868,0.6196,0.4517,0.4988,0.5557,0.6162,0.7067,0.7611,0.7611
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,190.5023,220.6953,206.7209,203.16,262.2087,203.34,196.7248,203.3725,248.8973,253.0926,216.5538,285.8459,260.0289,218.9986,209.8232,229.708,229.708
PME,PME,Eficiência,dias,141.4204,154.8166,131.2046,121.7491,152.769,122.9452,101.5656,112.4239,132.2124,131.4314,121.7144,137.4418,136.2926,125.9491,133.1131,158.4996,158.4996
NCG_RECEITA,NCG/Receita,Eficiência,%,26.5106,32.7165,30.0243,27.997,33.232,29.0471,28.1441,30.3758,29.8502,30.2378,24.7253,28.1963,33.7344,25.1107,21.3811,23.8418,23.8418
