codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,0.2984,0.447,0.6215,0.3212,13.0475,-183.4559,7.5795,44.4637,-67.6089,9.4898,7.8715,9.6976
P_VPA,P/VPA,Valuation,x,0.0617,0.0785,0.1761,1.2882,1.48,0.991,0.6521,0.4392,0.4435,0.4129,0.0781,0.0962
EV_EBITDA,EV/EBITDA,Valuation,x,1.0222,0.9682,0.8272,4.3086,7.5846,9.4963,6.62,3.59,2.7078,2.2467,0.7459,0.8048
EV_EBIT,EV/EBIT,Valuation,x,2.0548,2.2824,1.3799,5.1984,11.1308,-181.0805,11.9562,10.9634,7.9007,3.5837,1.4077,1.5189
EV_RECEITA,EV/Receita,Valuation,x,0.1769,0.1556,0.1903,1.0191,1.1512,0.9109,0.6814,0.4699,0.3845,0.2834,0.1233,0.133
DY,Dividend Yield,Valuation,%,130.0179,64.1626,32.213,8.2905,1.0616,0.5083,0.8539,0.3793,,0.3361,1.696,1.3766
PAYOUT,Payout,Valuation,%,77.6065,57.3673,40.0378,42.6028,13.8508,93.253,6.4723,16.8665,,3.1898,2.8309,2.8309
ROE,ROE,Rentabilidade,%,10.3305,9.0645,14.9273,27.5999,11.6736,0.5297,8.8036,0.9873,0.6534,4.4254,4.8493,4.8493
ROA,ROA,Rentabilidade,%,4.9797,4.3047,7.2641,13.392,5.1368,0.2055,3.2018,0.35,0.2323,1.6852,1.9516,1.9516
ROIC,ROIC,Rentabilidade,%,7.5298,6.2628,12.9115,15.7483,8.2242,-0.3616,4.0224,3.4545,4.4923,8.5188,9.3449,9.3449
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,17.3033,16.0683,23.0008,23.6538,15.1781,9.5923,10.2937,13.0891,14.1996,12.6134,16.5319,16.5319
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,6.3591,5.3625,8.8496,17.1798,7.5903,0.4348,6.275,0.6145,0.3895,2.4407,2.5143,2.5143
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.8028,0.6698,0.349,0.5763,1.0598,1.1801,1.9995,1.5024,0.8531,0.4104,0.492,0.492
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.2257,0.1762,0.1285,0.1989,0.2404,0.1406,0.2822,0.3161,0.204,0.0923,0.1514,0.1514
ICJ,ICJ,Endividamento,x,1.5439,1.1236,3.7485,8.4313,2.7886,-0.1125,1.1469,0.5488,0.5795,1.253,1.6519,1.6519
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,58.9882,58.5624,44.7031,33.9232,29.0833,31.8687,38.5624,33.7378,29.3145,35.0787,37.3268,37.3268
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.5215,1.5685,1.7834,1.656,1.7064,1.7126,1.4515,1.6177,1.6565,1.4782,1.4949,1.4949
LIQ_SECA,Liquidez Seca,Liquidez,x,1.2472,1.351,1.5249,1.4206,1.4674,1.5074,1.2423,1.4054,1.4249,1.2322,1.1769,1.1769
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.2762,1.3212,1.4688,1.4833,1.2676,1.2046,1.2044,1.1783,1.1794,1.2315,1.2429,1.2429
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.7831,0.767,0.8074,0.6868,0.6196,0.4517,0.4988,0.5557,0.6162,0.7067,0.7611,0.7611
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,203.34,199.1513,206.3822,248.8973,253.0926,216.5538,285.8459,260.0289,218.9986,209.8232,229.708,229.708
PME,PME,Eficiência,dias,122.9452,101.5656,112.4239,132.2124,131.4314,121.7144,137.4418,136.2926,125.9491,133.1131,158.4996,158.4996
NCG_RECEITA,NCG/Receita,Eficiência,%,29.0471,28.8658,31.2118,29.8502,30.2378,24.7253,28.1963,33.7344,25.1107,21.3811,23.8418,23.8418
