codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,7834.3593,4975.2248,6485.9362,3674.2548,4506.0381,2207.2036,4562.0287,2941.0113,3660.6144,10602.861,7678.8721,4967.9437
P_VPA,P/VPA,Valuation,x,0.6501,0.639,0.7836,0.5265,0.681,0.9355,1.5938,1.4057,1.4432,1.421,1.5216,0.9844
EV_EBITDA,EV/EBITDA,Valuation,x,9.9161,39.1664,17.9325,5.0842,6.5728,2.6039,6.6315,4.0678,6.1308,16.329,14.3786,7.982
EV_EBIT,EV/EBIT,Valuation,x,9.9161,39.1664,17.9325,5.0842,6.5728,2.6039,6.6315,4.0678,6.1308,16.329,14.3786,7.982
EV_RECEITA,EV/Receita,Valuation,x,0.4849,0.4823,0.565,0.3067,0.3927,0.4976,0.8705,0.6229,0.8808,1.0387,1.0452,0.5802
DY,Dividend Yield,Valuation,%,7.7814,7.5867,5.9495,9.9708,9.0241,5.3975,8.3632,9.1351,10.0804,5.9689,6.8646,10.6105
PAYOUT,Payout,Valuation,%,61.8113,76.3061,78.0093,74.1207,82.4521,24.6241,79.1666,53.6271,74.0072,127.6547,119.946,119.946
ROE,ROE,Rentabilidade,%,8.1836,6.4881,6.093,7.2512,7.625,21.9802,17.8818,26.2525,21.1011,6.7571,8.8263,8.8263
ROA,ROA,Rentabilidade,%,3.9889,3.6672,4.4628,5.9182,6.1142,17.2009,12.907,18.391,16.1566,5.5192,7.0916,7.0916
ROIC,ROIC,Rentabilidade,%,4.0118,0.9762,2.7248,5.6068,5.9794,23.0753,15.8073,23.602,17.648,6.3876,8.0808,8.0808
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,4.8896,1.2314,3.1505,6.032,5.9744,19.1091,13.1266,15.3131,14.3659,6.3613,7.2694,7.2694
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,7.473,6.1629,5.4722,6.0339,6.233,15.5587,9.1423,11.491,15.2361,6.0202,7.538,7.538
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-2.2244,-11.1731,-4.8417,-2.3519,-2.9595,-1.1106,0.0386,-0.3374,-1.6556,-3.9109,-3.7402,-3.7402
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.1191,-0.1418,-0.1666,-0.1665,-0.2114,-0.2797,0.0093,-0.1077,-0.3069,-0.2746,-0.3141,-0.3141
ICJ,ICJ,Endividamento,x,0.3455,0.1272,0.7242,0.9039,1.2749,1.9777,3.1585,3.9524,5.1807,1.7073,2.1354,2.1354
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,74.4211,100.0,100.0,99.5329,99.3975,99.8248,100.0,100.0,100.0,100.0,97.5642,97.5642
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.1084,2.3415,4.2934,4.8228,3.7988,4.089,2.5764,3.1468,4.4318,4.936,4.9563,4.9563
LIQ_SECA,Liquidez Seca,Liquidez,x,1.7151,1.7112,2.9636,3.268,2.7048,3.0492,1.5938,1.8936,2.7737,3.2509,3.2739,3.2739
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.5437,2.1694,3.5669,3.9475,3.3193,3.4825,2.4391,2.8699,4.0224,4.4068,4.3678,4.3678
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5338,0.6879,0.8828,0.9669,0.9351,1.032,1.2434,1.5065,1.041,0.9124,0.9529,0.9529
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,208.4173,205.0848,187.0391,181.2744,171.9381,165.5753,178.524,149.804,176.7288,191.884,187.4164,187.4164
PME,PME,Eficiência,dias,131.8016,131.5474,110.6324,108.0176,101.1169,94.4771,120.0236,107.4716,138.0223,132.6363,127.68,127.68
NCG_RECEITA,NCG/Receita,Eficiência,%,44.6262,46.1051,43.2313,41.5284,38.1272,33.1781,39.024,30.4635,33.9045,41.7393,36.7222,36.7222
