codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-0.6022,-2.1824,-23.3333,4.4148,12.0,7.3885,1.4411,2.4615,3.8135,7.4771,9.6533,14.0333
P_VPA,P/VPA,Valuation,x,0.0871,0.2628,0.3527,0.3951,0.5392,0.5681,0.5262,0.6315,0.7006,0.5683,0.1092,0.1587
EV_EBITDA,EV/EBITDA,Valuation,x,-36.7475,23.2053,4.0605,2.8474,4.6416,2.815,1.1399,1.7659,2.9663,2.8685,1.1944,1.4141
EV_EBIT,EV/EBIT,Valuation,x,-6.9438,-12.7572,19.5979,5.388,7.6656,5.2976,1.4166,2.0511,3.831,5.1313,2.6697,3.1606
EV_RECEITA,EV/Receita,Valuation,x,0.5123,0.5544,0.584,0.4724,0.6156,0.6281,0.3801,0.4418,0.5811,0.5732,0.2115,0.2504
DY,Dividend Yield,Valuation,%,6.5179,0.6468,0.4898,3.0601,1.5773,1.4955,11.2479,10.2473,3.8523,1.9973,8.8398,6.0808
PAYOUT,Payout,Valuation,%,3.9508,1.43,12.1855,13.4818,18.9912,11.0599,16.2856,26.0992,17.6309,14.3571,17.4039,17.4039
ROE,ROE,Rentabilidade,%,14.3758,10.262,1.4062,9.3368,4.5824,8.1982,42.1076,25.7638,15.7781,8.5634,5.5057,5.5057
ROA,ROA,Rentabilidade,%,6.5568,4.6275,0.6455,4.5803,2.3116,4.0778,22.7241,15.5536,10.1383,5.6884,3.5896,3.5896
ROIC,ROIC,Rentabilidade,%,-4.1199,-2.7856,1.9609,7.1239,5.6905,8.3735,27.7124,21.911,12.5917,7.7779,5.74,5.74
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,-1.3942,2.3893,14.3819,16.591,13.2636,22.3108,33.3458,25.0183,19.5888,19.9823,17.7106,17.7106
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,10.5458,7.6648,0.9174,5.0399,3.0695,5.4504,19.8595,13.9294,10.9364,6.8615,4.3542,4.3542
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-32.1625,16.1133,2.4735,1.5091,1.8552,1.0083,0.2776,0.3479,0.4111,0.4002,0.7104,0.7104
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.6113,0.5971,0.5496,0.4456,0.359,0.3171,0.1694,0.1549,0.1127,0.0921,0.1602,0.1602
ICJ,ICJ,Endividamento,x,-0.9615,-0.7986,0.6323,1.9038,1.8378,2.7443,11.6397,6.9946,4.6207,2.723,2.3748,2.3748
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,9.0218,21.6595,12.1405,12.2424,9.7336,8.1729,12.5821,24.7565,16.5021,5.3902,17.7818,17.7818
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.8205,2.0642,2.3311,2.0582,2.4561,2.0388,2.3253,2.3218,2.5874,3.0106,2.7037,2.7037
LIQ_SECA,Liquidez Seca,Liquidez,x,1.7037,1.3297,1.4623,0.9801,1.4245,1.2402,1.1241,0.9983,1.238,1.4896,1.4674,1.4674
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7595,0.7804,0.898,0.9635,0.9456,0.9382,1.2237,1.3261,1.3945,1.3121,1.177,1.177
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.6217,0.6891,0.7339,0.9001,0.7341,0.6941,1.0614,1.1167,0.9203,0.7721,0.7989,0.7989
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,88.8446,78.3848,69.9241,70.3961,63.8519,66.1659,80.2246,85.1649,83.7751,94.9625,87.5119,87.5119
PME,PME,Eficiência,dias,80.4571,66.6838,72.4193,82.4884,77.8061,87.1339,105.5167,100.7574,95.2001,102.7571,89.3015,89.3015
NCG_RECEITA,NCG/Receita,Eficiência,%,22.4474,20.0407,24.0955,16.192,15.3335,13.0104,17.3378,18.7848,20.8473,21.2993,20.7848,20.7848
