codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-5.6451,29.4122,31.5672,-25.5803,-197.6471,-0.226,-0.2567,-0.4867,0.3019,-0.0356,0.0257,0.0366
P_VPA,P/VPA,Valuation,x,4.7965,6.4081,6.6579,242.8984,44.4795,-0.2346,-0.0934,-0.0535,-0.0403,-0.0082,-0.113,-0.1609
EV_EBITDA,EV/EBITDA,Valuation,x,116.7423,37.3309,21.8255,189.8382,10.3525,106.2753,34.5247,35.8139,33.8079,-22.7601,-23.7969,-24.4765
EV_EBIT,EV/EBIT,Valuation,x,116.7423,37.3309,21.8255,189.8382,10.3525,106.2753,34.5247,35.8139,33.8079,-22.7601,-23.7969,-24.4765
EV_RECEITA,EV/Receita,Valuation,x,19.5987,28.4686,37.066,46.924,8.7081,18.7977,13.31,11.1533,10.9172,12.5817,11.6621,11.9952
DY,Dividend Yield,Valuation,%,,,,,79.7039,,,,,,,
PAYOUT,Payout,Valuation,%,,,,,451.6213,,,,,,,
ROE,ROE,Rentabilidade,%,70.7363,20.9155,22.8818,56.523,159.3905,-203.7665,-42.9738,-11.2922,-12.1748,-72.3858,-57.4402,-57.4402
ROA,ROA,Rentabilidade,%,17.0589,5.6116,7.3307,10.9305,1.4688,27.8792,15.0006,5.3847,6.1618,59.3593,54.1904,54.1904
ROIC,ROIC,Rentabilidade,%,1.3305,6.1646,11.6746,4.6246,7.5605,0.9343,3.5148,3.6678,3.4017,-9.0903,-8.2525,-8.2525
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,16.788,76.2602,169.8284,24.7179,84.1152,17.6878,38.5522,31.1423,32.2917,-55.2795,-49.007,-49.007
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,210.0038,70.7407,99.6714,165.587,24.6468,515.294,196.4023,56.3034,57.972,451.692,360.6521,360.6521
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,31.92,5.7832,2.795,13.5457,8.6923,99.5031,33.1799,34.9088,33.2504,-22.6342,-22.1931,-22.1931
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,1.805,1.1747,0.9778,18.6634,232.8698,-3.4474,-2.3038,-2.0638,-2.4011,-1.4723,-1.5634,-1.5634
ICJ,ICJ,Endividamento,x,0.0405,0.4052,1.0973,0.0717,0.2189,0.017,0.0712,0.0683,0.1239,-0.1215,-0.1498,-0.1498
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,7.8165,6.0417,3.6529,2.5622,1.6113,1.4003,0.6894,0.7461,1.0673,0.8948,3.0476,3.0476
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.8684,0.657,4.7299,0.6588,1.537,0.9042,1.1771,0.9065,1.4893,1.1291,0.5682,0.5682
LIQ_SECA,Liquidez Seca,Liquidez,x,0.8684,0.657,4.7299,0.6588,1.537,0.9042,1.1771,0.9065,1.4893,1.1291,0.5682,0.5682
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.1466,0.127,0.5438,0.2813,0.4248,0.2788,0.1936,0.1648,0.1994,0.0971,0.0717,0.0717
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.0812,0.0785,0.0709,0.0725,0.0819,0.0542,0.0757,0.103,0.1052,0.148,0.1668,0.1668
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,-93.4676,-42.3706,-55.5222,25.4491,11.004,49.2206,121.7045,86.8529,24.0722,45.779,54.8319,54.8319
PME,PME,Eficiência,dias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCG_RECEITA,NCG/Receita,Eficiência,%,-13.3755,-44.9922,349.9818,-405.9386,-88.2477,-126.2168,-154.6843,-90.79,26.8221,-54.5714,-61.7468,-61.7468
