codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-0.9139,-4.2368,-160.6667,3.697,3.0422,15.8148,1.3606,1.1482,3.0428,12.5458,5.4502,4.9551
P_VPA,P/VPA,Valuation,x,0.1234,0.2493,0.2332,0.3368,0.4086,0.358,0.3727,0.5935,0.9935,1.2495,1.0071,0.9157
EV_EBITDA,EV/EBITDA,Valuation,x,-32.1342,22.881,9.0971,5.6155,5.3866,8.8605,1.9493,1.498,3.2093,5.7291,5.6946,5.3963
EV_EBIT,EV/EBIT,Valuation,x,-32.1342,22.881,9.0971,5.6155,5.3866,8.8605,1.9493,1.498,3.2093,5.7291,5.6946,5.3963
EV_RECEITA,EV/Receita,Valuation,x,1.3176,1.3345,1.2113,1.0414,1.4561,1.616,0.9079,0.6874,1.1868,1.6015,1.51,1.4309
DY,Dividend Yield,Valuation,%,,,,15.7104,15.3629,2.815,101.5858,202.2515,50.2637,44.8945,31.7534,34.9256
PAYOUT,Payout,Valuation,%,,,,56.1884,45.8324,50.2065,137.4996,231.4357,152.5412,557.0725,174.255,174.255
ROE,ROE,Rentabilidade,%,-13.6359,-5.1089,0.1443,9.653,14.0626,2.0469,30.6149,50.1362,33.524,9.871,19.0216,19.0216
ROA,ROA,Rentabilidade,%,-3.9073,-1.5301,0.0461,3.1558,4.5867,0.6529,10.9432,19.3885,12.3462,3.4021,6.8117,6.8117
ROIC,ROIC,Rentabilidade,%,-1.3393,1.919,4.5298,7.7518,8.7394,5.1218,21.2324,32.9784,20.4815,13.0417,11.6375,11.6375
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,-4.1003,5.8325,13.3147,18.5447,27.0314,18.2384,46.5752,45.8873,36.9813,27.9529,26.516,26.516
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,-10.935,-4.6162,0.1329,7.6316,13.5552,2.2957,23.696,29.4742,24.4468,7.5401,15.8695,15.8695
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-29.7207,19.0584,7.4326,4.1437,3.8906,6.6155,1.2606,0.763,1.2031,2.382,2.4102,2.4102
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,1.5196,1.2428,1.0413,0.9481,1.0626,1.055,0.6822,0.6161,0.5958,0.8893,0.7391,0.7391
ICJ,ICJ,Endividamento,x,-0.4008,0.5347,1.0812,1.9811,2.0564,0.9469,3.309,10.261,8.3477,1.4759,5.0238,5.0238
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,11.6429,8.2572,6.4302,4.3735,11.7151,13.0848,15.4449,16.9752,18.4058,18.4174,17.075,17.075
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.5199,1.7976,1.889,1.4794,0.9652,1.0443,1.2471,0.9959,0.9582,0.6941,0.819,0.819
LIQ_SECA,Liquidez Seca,Liquidez,x,1.2595,1.4573,1.5488,1.1207,0.681,0.8278,0.947,0.7161,0.7314,0.4808,0.5653,0.5653
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.3807,0.3847,0.4037,0.3971,0.2926,0.3657,0.4255,0.4471,0.429,0.3471,0.3583,0.3583
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3573,0.3511,0.3412,0.4066,0.3264,0.2755,0.4653,0.6565,0.4872,0.4364,0.4055,0.4055
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,32.0495,36.3251,37.7432,39.379,38.9114,17.5929,43.54,34.9489,41.5302,21.9268,30.1686,30.1686
PME,PME,Eficiência,dias,46.8951,51.627,52.6245,55.6427,65.9667,71.7049,62.5452,53.6843,55.3011,61.2112,65.3752,65.3752
NCG_RECEITA,NCG/Receita,Eficiência,%,4.5079,8.8224,5.6,0.7952,1.2569,-2.5288,4.8435,-1.4381,-5.1428,-7.6328,-6.2654,-6.2654
