codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,2659680.37,2913549.06,539639.35,481503.04,495400.99,394236.37,409975.05,637710.23,1106051.0,1161514.0,1401277.38,1746801.87,1535044.86,2050289.77,2793030.6,3792695.56,3792695.56
P_L,P/L,Valuation,x,14.0725,11.884,-1.6512,1.4624,0.5428,1.5792,-36.2259,9.12,6.8761,4.1989,2.6399,3.2608,2.9377,3.7524,3.9224,5.4879,5.4879
P_VPA,P/VPA,Valuation,x,1.9835,1.7701,0.24,0.1361,0.1188,0.0928,0.1713,0.3291,0.6301,0.8462,0.6899,0.7005,0.5508,0.7128,0.7648,0.9741,0.9741
EV_EBITDA,EV/EBITDA,Valuation,x,6.2542,4.7552,-2.0661,1.4079,0.9003,1.1486,0.8511,1.0622,2.9939,3.1138,1.8971,2.8039,2.8197,3.7864,3.8135,3.9199,3.9199
EV_EBIT,EV/EBIT,Valuation,x,9.8425,6.4423,-1.3795,3.4385,1.1499,6.426,2.9896,1.8211,4.62,4.5399,3.2224,3.6679,3.7934,5.2301,4.8997,5.7909,5.7909
EV_RECEITA,EV/Receita,Valuation,x,0.6657,0.6745,0.1515,0.1023,0.1449,0.0896,0.0459,0.0784,0.2385,0.2816,0.248,0.2579,0.3019,0.4148,0.5607,0.6791,0.6791
DY,Dividend Yield,Valuation,%,4.8727,4.8727,43.9642,64.4887,67.3469,90.8868,52.738,30.9316,16.5277,15.7514,13.697,10.2131,11.8107,8.973,6.6801,4.8727,4.8727
PAYOUT,Payout,Valuation,%,68.5709,57.9067,-72.5917,94.3071,36.556,143.5269,-1910.4847,282.0971,113.646,66.1385,36.1592,33.3028,34.6958,33.6698,26.2017,26.7406,26.7406
ROE,ROE,Rentabilidade,%,14.0951,15.7416,-13.0757,10.1601,22.8995,5.721,-0.4565,3.3938,9.06,17.6793,30.585,24.4538,19.6406,19.1561,21.6783,19.1256,19.1256
ROA,ROA,Rentabilidade,%,5.4683,6.3049,-4.8677,3.6254,8.6967,1.8457,-0.1182,0.7517,1.745,2.9306,5.1443,4.9782,4.5837,4.6555,5.6496,5.2082,5.2082
ROIC,ROIC,Rentabilidade,%,9.1558,13.8706,-17.1037,4.4424,18.8674,2.5832,3.1797,11.4428,10.3513,13.1108,16.1833,13.8518,12.0578,10.4772,11.7445,11.1731,11.1731
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,10.6445,14.1845,-7.3333,7.2692,16.0927,7.8011,5.3912,7.3787,7.9665,9.0423,13.0703,9.1969,10.7056,10.9559,14.7033,17.3241,17.3241
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,6.7756,7.7274,-5.6844,4.0817,8.2138,1.9036,-0.1607,0.9376,2.1532,3.5377,5.8551,4.9656,5.3612,5.3548,6.7156,6.0193,6.0193
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.0645,-0.1454,-0.4471,0.0485,0.4075,0.4124,-0.3937,-0.1565,1.1825,1.5113,0.6868,1.1292,1.3976,1.9874,2.0313,2.041,2.041
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.0143,-0.0398,0.0838,0.008,0.1748,0.0993,-0.0625,-0.0445,0.4009,0.7785,0.4007,0.4493,0.5232,0.7724,0.8671,1.0427,1.0427
ICJ,ICJ,Endividamento,x,4.5088,3.752,-3.2911,1.2482,4.0629,0.284,0.1922,0.6838,1.1195,1.6123,3.6256,3.4089,1.4906,1.0033,1.7474,1.168,1.168
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,34.251,65.0227,23.9756,29.9729,38.0177,45.3892,39.3698,70.5205,31.8632,29.4152,49.3763,8.7318,20.7286,16.4707,9.9002,8.7333,8.7333
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.0193,1.113,1.0049,1.1223,2.9477,1.0737,0.9867,0.8631,0.9807,0.9713,1.123,1.1473,0.979,0.914,1.2782,1.2321,1.2321
LIQ_SECA,Liquidez Seca,Liquidez,x,1.0066,1.0972,0.9936,1.1143,2.9428,1.0713,0.9841,0.861,0.9788,0.9653,1.1195,1.1432,0.9737,0.9078,1.2712,1.2246,1.2246
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.3092,1.3752,1.2745,1.4252,1.4738,0.7879,0.7911,0.7644,0.766,0.6946,0.7577,0.8203,0.7802,0.7482,0.8096,0.835,0.835
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.8071,0.795,0.8506,0.8658,1.0122,0.8593,0.708,0.7827,0.7778,0.8439,0.8305,0.9484,0.8671,0.8456,0.8175,0.8623,0.8623
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,37.3121,31.594,18.0032,9.7437,11.7015,36.4612,35.1958,23.4208,22.23,13.5138,20.964,22.8166,21.2993,23.682,36.1026,46.0257,46.0257
PME,PME,Eficiência,dias,1.6049,2.2625,1.2955,1.0623,0.6001,0.4536,0.6451,0.564,0.4549,0.7533,0.5791,0.4854,0.8338,0.9579,0.8715,0.8515,0.8515
NCG_RECEITA,NCG/Receita,Eficiência,%,-3.9646,-1.6579,-2.2371,-5.7011,53.0109,-2.285,-10.7697,-11.821,-4.3204,-1.8344,2.6576,-1.623,-5.0758,-6.7729,2.2996,5.9196,5.9196
