codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,2.5993,-25.2181,5.6111,3.2518,1.9899,1.4095,1.4462,1.3597,1.8038,1.9538,2.6687,3.5939
P_VPA,P/VPA,Valuation,x,0.3025,0.2364,0.3714,0.5905,0.7947,0.73,0.6156,0.5052,0.6789,0.7549,0.9387,1.2641
EV_EBITDA,EV/EBITDA,Valuation,x,1.6693,1.096,1.1512,2.9241,3.054,1.9381,2.6764,2.7469,3.7344,3.7997,3.8784,4.5155
EV_EBIT,EV/EBIT,Valuation,x,9.339,3.8498,1.9736,4.5123,4.4528,3.2921,3.5012,3.6955,5.1583,4.8819,5.7297,6.6708
EV_RECEITA,EV/Receita,Valuation,x,0.1302,0.0591,0.0849,0.2329,0.2761,0.2533,0.2461,0.2941,0.4091,0.5587,0.6719,0.7823
DY,Dividend Yield,Valuation,%,43.0493,15.0417,,3.531,16.1325,13.2822,21.5846,25.9807,25.131,19.6504,19.6622,14.6002
PAYOUT,Payout,Valuation,%,221.7378,751.7472,,22.7528,63.6134,37.0988,61.8532,70.001,89.8282,76.0803,103.9784,103.9784
ROE,ROE,Rentabilidade,%,5.8737,0.4565,3.3938,9.06,17.6793,30.585,24.4538,19.6406,19.1561,21.6783,19.1256,19.1256
ROA,ROA,Rentabilidade,%,1.6357,0.1182,0.7517,1.745,2.9306,5.1443,4.9782,4.5837,4.6555,5.6496,5.2082,5.2082
ROIC,ROIC,Rentabilidade,%,2.5832,3.1797,11.4428,10.3513,13.1108,16.1833,13.8518,12.0578,10.4772,11.7445,11.1731,11.1731
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,7.8011,5.3912,7.3787,7.9665,9.0423,13.0703,9.1969,10.7056,10.9559,14.7033,17.3241,17.3241
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,1.9036,0.1607,0.9376,2.1532,3.5377,5.8551,4.9656,5.3612,5.3548,6.7156,6.0193,6.0193
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.4124,-0.3937,-0.1565,1.1825,1.5113,0.6868,1.1292,1.3976,1.9874,2.0313,2.041,2.041
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.0993,-0.0625,-0.0445,0.4009,0.7785,0.4007,0.4493,0.5232,0.7724,0.8671,1.0427,1.0427
ICJ,ICJ,Endividamento,x,0.284,0.1922,0.6838,1.1195,1.6123,3.6256,3.4089,1.4906,1.0033,1.7474,1.168,1.168
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,45.3892,39.3698,70.5205,31.8632,29.4152,49.3763,8.7318,20.7286,16.4707,9.9002,8.7333,8.7333
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.0737,0.9246,0.8631,0.9807,0.9713,1.123,1.1473,0.979,0.914,1.2782,1.2321,1.2321
LIQ_SECA,Liquidez Seca,Liquidez,x,1.0713,0.9221,0.861,0.9788,0.9653,1.1195,1.1432,0.9737,0.9078,1.2712,1.2246,1.2246
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7879,0.7911,0.7644,0.766,0.6946,0.7577,0.8203,0.7802,0.7482,0.8096,0.835,0.835
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.8593,0.708,0.7827,0.7778,0.8439,0.8305,0.9484,0.8671,0.8456,0.8175,0.8623,0.8623
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,36.4612,35.1958,23.4208,22.23,13.5138,20.964,22.8166,21.2993,23.682,36.1026,46.0257,46.0257
PME,PME,Eficiência,dias,0.4536,0.6451,0.564,0.4549,0.7533,0.5791,0.4854,0.8338,0.9579,0.8715,0.8515,0.8515
NCG_RECEITA,NCG/Receita,Eficiência,%,-2.285,-14.9703,-11.821,-4.3204,-1.8344,2.6576,-1.623,-5.0758,-6.7729,2.2996,5.9196,5.9196
