codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,4018686.38,2790258.74,3265771.02,2371790.07,2066042.55,2522713.41,3286633.66,4743411.83,4667908.08,9407740.03,8450313.08,5571674.06,3676755.03,6320543.52,2988609.62,4193058.7,4209943.5
P_L,P/L,Valuation,x,4.8177,2.64,5.6812,5.2684,2.7496,4.2373,5.7218,6.7761,6.1571,12.5793,13.6078,6.3545,-29.7802,-342.7813,-6.1992,-3.1333,-3.1459
P_VPA,P/VPA,Valuation,x,1.3164,0.7603,0.7989,0.5433,0.4421,0.4996,0.6044,0.8182,0.9576,1.8415,1.4003,0.8476,0.5593,0.8355,0.4001,0.6872,0.6899
EV_EBITDA,EV/EBITDA,Valuation,x,5.6611,3.8844,7.5921,7.8605,4.2756,5.9334,10.2584,10.4829,8.3614,13.2117,14.5982,7.0746,19.2518,67.6984,20.382,45.9339,45.9974
EV_EBIT,EV/EBIT,Valuation,x,5.754,3.974,7.9216,8.4615,4.7615,6.3743,11.1962,11.2565,9.0791,16.1136,16.8426,8.7295,28.6222,196.9775,28.4972,-72.702,-72.8024
EV_RECEITA,EV/Receita,Valuation,x,1.2858,0.868,1.1915,1.0249,0.8004,0.6669,1.1985,1.5762,1.243,1.9709,1.8087,1.387,1.5608,1.8521,1.3714,1.1935,1.1951
DY,Dividend Yield,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAYOUT,Payout,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROE,ROE,Rentabilidade,%,27.3248,31.4421,14.8191,10.6513,16.627,12.2466,10.9542,12.4619,14.2084,14.9824,11.1455,13.9085,-1.8781,-0.2608,-6.413,-19.6938,-19.6938
ROA,ROA,Rentabilidade,%,12.2827,13.251,5.8955,4.3839,7.1509,5.3613,4.8246,5.1897,5.3777,5.281,3.7925,4.5687,-0.5753,-0.0774,-1.7691,-4.7969,-4.7969
ROIC,ROIC,Rentabilidade,%,14.3667,13.9103,7.1715,5.1911,7.7957,5.7664,4.1444,5.1412,7.0531,6.4018,4.9042,6.863,1.8024,0.3073,1.6995,-0.7852,-0.7852
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,22.7132,22.3463,15.6936,13.0384,18.72,11.24,11.6827,15.036,14.8664,14.9175,12.3897,19.6057,8.1074,2.7358,6.7283,2.5983,2.5983
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,22.387,20.2216,13.4752,11.6311,17.9495,12.4995,13.5184,14.7067,13.9904,12.3499,9.3433,12.3386,-1.8579,-0.2482,-5.3513,-13.0632,-13.0632
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.9126,1.4954,2.7139,3.1608,1.6392,1.2213,3.6376,3.8553,2.5672,2.7976,4.3363,3.0755,12.4274,36.604,15.4516,30.1808,30.1808
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.253,0.4759,0.4444,0.3654,0.2749,0.1295,0.3321,0.476,0.4243,0.4947,0.5917,0.6518,1.0184,0.9836,1.2538,1.3165,1.3165
ICJ,ICJ,Endividamento,x,17.916,6.8025,4.3333,3.4217,6.2805,6.4148,7.2617,4.6174,7.2098,12.7441,6.5764,4.7401,0.6099,0.1495,0.3428,-0.1093,-0.1093
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,28.0768,19.8912,28.0604,25.6714,39.6911,49.7267,40.5011,24.2437,14.5136,20.9737,14.7805,16.4314,15.4557,17.4027,32.4904,21.6001,21.6001
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.5161,2.2649,1.8805,2.2926,2.0732,2.2356,2.2725,2.5586,2.9763,2.7801,2.3685,2.3766,2.0348,2.0728,1.6821,1.8681,1.8681
LIQ_SECA,Liquidez Seca,Liquidez,x,1.7693,1.5643,1.3527,1.6149,1.3663,1.3419,1.3326,1.5169,1.5557,1.3689,1.3338,1.2913,1.1295,1.2572,1.0774,1.2085,1.2085
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.7533,1.6074,1.5449,1.6182,1.6,1.6496,1.6191,1.5083,1.5058,1.459,1.2816,1.238,1.0828,1.1194,1.0194,1.1028,1.1028
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5487,0.5706,0.4126,0.3795,0.387,0.4181,0.3421,0.3269,0.3974,0.4123,0.368,0.3497,0.294,0.2963,0.3061,0.3599,0.3599
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,361.416,357.2973,405.7829,409.0665,435.134,424.5363,457.8005,472.9026,432.1575,404.9056,346.8112,366.3551,392.3934,380.36,360.1354,379.1545,379.1545
PME,PME,Eficiência,dias,194.6291,185.3391,203.0886,219.2747,254.8241,295.2303,356.6183,387.2215,373.1066,338.3229,282.241,294.6417,309.7334,287.6409,267.2034,275.294,275.294
NCG_RECEITA,NCG/Receita,Eficiência,%,57.4453,56.4851,56.4163,68.7754,71.7079,69.1156,100.4374,109.126,89.328,82.43,68.5353,75.8549,85.0863,94.1398,92.3125,83.262,83.262
