codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,533971.94,404218.42,1251750.99,1300770.79,1322555.32,2422431.06,2121610.19,1853797.03,1461699.97,4863017.74,4528943.25,5732755.36,7269182.38,4414950.37,3006052.86,3989851.98,3370422.91
P_L,P/L,Valuation,x,23.3196,9.69,-6.296,-4.1388,-3.1624,-3.0282,10.8781,-6.6046,-1.1557,300.9852,6.4969,9.5725,11.0969,11.162,-1.9223,-4.9631,-4.1925
P_VPA,P/VPA,Valuation,x,0.9883,0.6598,1.6595,2.9321,2.7522,-6.3291,4.0639,26.0815,-4.8543,-17.2654,5.3911,8.7639,6.8416,6.6939,34.4664,2.1513,1.8173
EV_EBITDA,EV/EBITDA,Valuation,x,7.2717,5.9961,6.2837,6.8902,7.0326,7.2476,6.2588,7.7344,11.167,7.4353,5.4129,5.8148,5.7626,6.4839,7.6722,4.3446,4.1741
EV_EBIT,EV/EBIT,Valuation,x,7.2717,5.9961,6.2837,6.8902,7.0326,7.2476,6.2588,7.7344,11.167,7.4353,5.4129,5.8148,5.7626,6.4839,7.6722,4.3446,4.1741
EV_RECEITA,EV/Receita,Valuation,x,0.467,0.4257,0.6003,0.5803,0.5974,0.7014,0.5754,0.6323,0.4645,0.6349,0.5003,0.4389,0.4508,0.4943,0.5468,0.3075,0.2954
DY,Dividend Yield,Valuation,%,3.2585,4.263,1.9268,1.8849,2.2147,1.6292,1.7828,1.9849,4.241,1.6472,1.997,1.7431,1.3747,2.2634,3.3243,2.5046,2.9649
PAYOUT,Payout,Valuation,%,75.9858,41.3085,-12.1313,-7.8013,-7.0037,-4.9336,19.3934,-13.1098,-4.9013,495.7729,12.9743,16.6861,15.255,25.2646,-6.3902,-12.4304,-12.4304
ROE,ROE,Rentabilidade,%,4.2382,7.2363,-29.0887,-52.4711,-90.5056,-1635.7994,279.9813,-94.6424,1099.6335,-5.5448,249.6703,80.1603,76.3199,45.9376,-418.8203,-50.4053,-50.4053
ROA,ROA,Rentabilidade,%,0.8611,1.3548,-5.055,-6.7261,-6.8546,-10.2977,2.2585,-2.6905,-10.2288,0.124,4.6231,3.2378,3.1592,1.5823,-4.4215,-1.9772,-1.9772
ROIC,ROIC,Rentabilidade,%,9.0405,9.8004,12.9543,13.1345,11.7563,15.6983,14.8134,11.1246,7.7161,16.8514,19.6637,19.8818,20.6166,14.187,10.2009,17.5674,17.5674
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,6.4218,7.0995,9.5534,8.4214,8.4948,9.6774,9.1928,8.1755,4.1598,8.5388,9.2432,7.5483,7.8225,7.6239,7.1264,7.0778,7.0778
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,0.6718,1.0489,-4.5393,-5.7598,-5.9855,-8.3987,2.0214,-2.319,-7.8001,0.0944,3.5921,2.2209,2.1146,1.4708,-4.5901,-1.5658,-1.5658
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,4.832,4.5645,3.2921,4.0595,4.8044,4.6195,3.8668,5.861,9.0,4.1092,2.8881,2.9983,2.7628,4.3305,6.4341,3.2466,3.2466
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,1.9575,2.1035,1.8262,4.2049,5.9341,-11.1249,6.5697,81.5969,-20.1604,-21.3307,6.1669,9.3295,6.3012,13.4611,179.1071,6.3609,6.3609
ICJ,ICJ,Endividamento,x,0.81,0.6462,0.6169,0.5558,0.5446,0.5198,0.6265,0.7642,0.2625,0.8813,1.6268,1.3349,1.0904,0.9781,0.4953,0.7337,0.7337
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,14.4972,26.5665,19.9946,15.0334,13.5928,22.0679,20.4615,22.7695,34.8149,27.3686,19.0076,11.1037,15.0942,17.6025,16.9849,17.1452,17.1452
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.39,1.7365,2.1463,2.1224,2.1852,1.6477,2.0132,1.8625,1.3596,1.4693,1.7647,1.902,1.5974,1.8607,1.4757,1.3505,1.3505
LIQ_SECA,Liquidez Seca,Liquidez,x,2.0876,1.5648,1.9448,1.9042,1.9452,1.5049,1.8516,1.6794,1.244,1.3423,1.6086,1.6097,1.3934,1.6537,1.2276,1.15,1.15
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7205,0.7084,0.7533,0.716,0.7104,0.6433,0.7305,0.6491,0.6509,0.6595,0.7463,0.7448,0.6915,0.751,0.6136,0.6833,0.6833
GIRO_ATIVO,Giro do Ativo,Eficiência,x,1.2817,1.1365,1.0029,1.0961,0.9672,1.1459,1.077,1.0167,1.2644,1.2939,1.1467,1.3436,1.4476,0.9405,0.8084,1.1322,1.1322
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,8.584,8.6439,12.4352,11.6745,27.5986,36.5021,23.7864,37.1475,38.9648,26.6611,16.7596,16.2893,8.5669,4.2966,17.4086,1.7374,1.7374
PME,PME,Eficiência,dias,30.4383,23.0408,26.946,30.8497,40.962,30.2181,27.6453,34.1922,22.8702,24.7372,31.1924,41.6648,29.8574,34.9106,54.9839,36.3753,36.3753
NCG_RECEITA,NCG/Receita,Eficiência,%,12.0922,12.9937,11.1282,8.2947,7.9989,8.0613,8.7829,14.7454,8.6402,6.0691,3.6008,2.6521,-0.4408,-1.8401,-4.3088,-5.7407,-5.7407
