codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,611839.58,705743.02,1178194.68,1363067.07,1221914.87,787058.5,1077461.64,1770469.13,2546000.0,7309400.0,6097220.0,2866228.67,1966803.02,2768993.46,1723715.0,2715956.08,3102687.01
P_L,P/L,Valuation,x,2.4926,2.1338,3.4835,2.3152,2.5781,1.7708,4.6386,4.898,24.9217,25.1648,14.6911,6.3393,5.7491,11.2517,4.0206,4.8615,5.5538
P_VPA,P/VPA,Valuation,x,0.5479,0.4979,0.7086,0.6459,0.5056,0.2909,0.3788,0.6904,0.9655,1.9187,1.4742,0.656,0.4333,0.5885,0.353,0.5202,0.5943
EV_EBITDA,EV/EBITDA,Valuation,x,2.0984,1.6097,3.6514,2.5623,3.4246,1.5881,5.1213,4.5471,564.2085,27.2784,18.6625,6.4279,7.1349,14.8006,6.1414,6.2115,7.0453
EV_EBIT,EV/EBIT,Valuation,x,2.0984,1.6097,3.6514,2.5623,3.4246,1.5881,5.1677,4.5613,808.9332,27.4595,18.8818,6.4503,7.1978,15.1411,6.2492,6.2486,7.0874
EV_RECEITA,EV/Receita,Valuation,x,0.7491,0.624,1.4159,1.2789,1.5706,0.7631,1.5153,1.4736,5.4838,7.5138,5.3651,2.0858,1.539,2.6431,1.3391,1.7392,1.9727
DY,Dividend Yield,Valuation,%,27.6767,23.9941,14.3726,12.4232,14.8344,24.1953,17.6741,10.756,9.0661,3.5842,4.2968,8.8984,12.9676,9.2108,14.7964,9.3907,8.2202
PAYOUT,Payout,Valuation,%,68.987,51.1992,50.0671,28.7619,38.2449,42.8446,81.9828,52.6832,225.943,90.1961,63.1247,56.4093,74.5519,103.6373,59.4907,45.653,45.653
ROE,ROE,Rentabilidade,%,21.9822,26.1042,21.9616,31.207,20.9378,17.3541,8.3706,13.3658,3.9282,9.0114,10.4468,10.6322,7.6809,5.3244,8.9426,10.9666,10.9666
ROA,ROA,Rentabilidade,%,17.7682,20.9612,17.7241,24.0719,15.1296,13.2541,6.8246,10.9205,3.3617,8.0127,9.2307,9.2349,6.4493,4.3126,6.9451,8.3607,8.3607
ROIC,ROIC,Rentabilidade,%,15.2761,16.1913,12.6572,17.0236,10.7095,10.1681,4.2042,9.3378,0.0783,5.7099,5.7329,5.8395,3.6817,2.6004,4.2045,5.6502,5.6502
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,35.6974,38.7675,38.7765,49.9142,45.8634,48.0512,29.5872,32.4079,0.9719,27.5448,28.7479,32.4488,21.5704,17.8578,21.804,28.0005,28.0005
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,38.5706,44.4434,42.3065,51.6922,49.8128,54.5789,40.5926,36.872,26.1438,36.1095,44.3108,47.2025,30.5109,22.7199,27.4724,33.7273,33.7273
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-0.5948,-0.8366,-0.1493,0.1647,0.6244,-0.4232,-1.2427,-1.0257,-106.1443,-5.711,-3.9818,-2.7937,-0.9971,0.4854,1.0755,0.3557,0.3557
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.121,-0.1703,-0.0278,0.0444,0.1127,-0.0612,-0.074,-0.1271,-0.1529,-0.3322,-0.2592,-0.1987,-0.0531,0.02,0.0749,0.0316,0.0316
ICJ,ICJ,Endividamento,x,71.0594,39.5968,43.4903,89.3312,114.0259,44.9112,9.5551,13.3184,0.1423,22.6145,14.504,16.2233,6.4784,3.7342,7.449,6.3935,6.3935
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,43.0292,0.0328,48.5451,6.9463,90.0434,24.9476,63.6436,53.3794,28.2763,39.9475,0.0,21.1656,12.0313,15.9397,7.5642,18.504,18.504
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,4.1408,3.6377,3.7244,3.9538,2.2988,5.5845,5.0851,4.409,8.0481,7.4051,5.5027,4.686,4.9144,6.2363,6.8417,5.6611,5.6611
LIQ_SECA,Liquidez Seca,Liquidez,x,2.9024,2.4781,2.3614,2.7035,1.5653,3.027,2.7417,2.399,3.422,4.8602,3.5632,2.7221,2.3715,2.703,3.237,3.3712,3.3712
LIQ_GERAL,Liquidez Geral,Liquidez,x,5.1835,4.9468,4.7411,3.3171,3.001,4.9478,4.7705,5.1922,8.0081,8.4639,7.4079,6.4897,4.9688,4.549,3.7345,3.6269,3.6269
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.4607,0.4194,0.3915,0.3997,0.2785,0.2474,0.1627,0.3159,0.1314,0.1881,0.1986,0.1887,0.2026,0.1842,0.2413,0.2363,0.2363
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,406.4121,385.9359,585.6054,575.5648,872.1227,952.0436,1610.8758,632.2752,1504.8339,718.5652,586.0251,736.0589,667.7087,765.3894,563.8198,522.285,522.285
PME,PME,Eficiência,dias,251.6149,279.8657,377.3595,334.6886,507.272,738.2109,1242.6854,515.4729,1367.5346,635.1504,510.7928,644.0967,590.8001,692.5577,482.8102,439.6983,439.6983
NCG_RECEITA,NCG/Receita,Eficiência,%,67.9752,46.9553,88.383,88.95,141.6896,138.0559,258.4889,90.7304,248.7194,102.4463,72.6719,87.8468,103.1646,136.8598,99.2765,88.3119,88.3119
