codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,2074548.67,1337875.82,2311247.07,1773627.05,1645951.56,1331919.49,1645247.29,3780870.67,3911459.96,4780556.96,5627182.26,7064288.73,7404504.37,6333044.09,5550446.17,5657820.88,4838056.32
P_L,P/L,Valuation,x,32.1466,14.6036,23.8583,16.0429,14.598,11.1306,14.165,24.4764,27.4211,29.4843,115.8238,20.5525,17.5239,15.8853,16.3948,7.5184,6.429
P_VPA,P/VPA,Valuation,x,14.1881,3.4836,5.092,3.447,2.8561,2.1555,2.4567,5.6859,5.4987,6.4076,4.1726,4.4374,2.7893,2.1621,0.7188,0.6778,0.5796
EV_EBITDA,EV/EBITDA,Valuation,x,22.714,10.583,17.1848,11.3567,10.4341,8.7007,9.9682,20.8756,19.7987,20.9933,61.8863,15.6583,13.324,11.9267,19.3688,11.5832,10.394
EV_EBIT,EV/EBIT,Valuation,x,22.714,10.583,17.1848,11.3567,10.4341,8.7007,9.9682,20.8756,19.7987,20.9933,61.8863,15.6583,13.324,11.9267,19.3688,11.5832,10.394
EV_RECEITA,EV/Receita,Valuation,x,3.6889,1.7719,2.5608,1.7512,1.4673,1.0971,1.2174,2.6643,2.4806,2.7892,3.5829,2.5092,1.7313,1.375,0.8867,0.6676,0.5991
DY,Dividend Yield,Valuation,%,10.5685,16.3878,9.491,12.3748,13.3416,16.497,13.3704,5.8181,5.6239,4.7112,4.3842,3.8486,3.6848,4.3396,9.2121,9.0372,10.5685
PAYOUT,Payout,Valuation,%,339.7417,239.3207,226.4389,198.5285,194.7605,183.6215,189.3916,142.4073,154.2136,138.9062,507.7958,79.0986,64.5724,68.9366,151.03,67.9454,67.9454
ROE,ROE,Rentabilidade,%,44.1355,34.5537,23.1218,22.8315,20.6726,20.0407,18.0411,23.1475,20.7286,22.2502,4.6388,23.3775,19.9001,14.2799,6.3574,9.2725,9.2725
ROA,ROA,Rentabilidade,%,24.0658,23.5272,16.8885,16.4951,15.0298,14.5006,13.1905,15.786,13.618,13.1913,2.2886,11.0898,10.5298,7.4973,3.1894,4.9472,4.9472
ROIC,ROIC,Rentabilidade,%,34.0372,30.1108,24.4674,22.9372,20.5602,18.0964,18.7417,22.5238,21.5082,22.6823,4.276,16.589,14.0729,11.311,2.6371,4.2621,4.2621
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,16.2408,16.7432,14.9018,15.4203,14.0629,12.6087,12.2125,12.7627,12.5293,13.2859,5.7894,16.0244,12.994,11.529,4.5782,5.7638,5.7638
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,11.2915,13.4942,11.26,11.4809,10.7086,10.6789,9.3736,11.3541,9.3435,9.6555,3.0537,11.7558,9.9803,8.2255,4.0401,6.2921,6.2921
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.3638,-1.1867,-0.8429,-0.5877,-0.6819,-0.7262,-0.904,-0.8995,-0.6503,-0.4343,0.7937,0.5806,-0.1355,0.5931,4.9009,3.3757,3.3757
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.2309,-0.3512,-0.2381,-0.1696,-0.1752,-0.1661,-0.2043,-0.2349,-0.1749,-0.1299,0.0542,0.1709,-0.0281,0.1131,0.2435,0.2788,0.2788
ICJ,ICJ,Endividamento,x,6.71,10.4612,9.1431,8.9393,9.8872,4.7789,5.0469,7.0735,3.1194,5.201,0.8218,3.5636,4.45,3.2846,0.5151,0.6987,0.6987
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,58.5217,54.0236,45.537,60.7968,65.4673,69.2927,74.4656,90.0872,39.4712,87.5199,37.7573,92.9417,97.6065,81.6007,55.6188,33.0003,33.0003
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.2292,4.2258,4.0305,3.8447,3.46,3.4502,3.4991,2.3968,3.2905,2.1105,1.717,1.0841,1.4574,1.2717,1.5124,1.8961,1.8961
LIQ_SECA,Liquidez Seca,Liquidez,x,1.7082,3.665,3.433,3.2531,2.9111,2.8896,2.9517,2.0787,2.7009,1.7242,1.3978,0.7876,0.9853,0.9102,1.0212,1.2119,1.2119
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.9027,3.5487,2.8884,3.0013,2.8639,2.9216,3.1469,2.3384,2.6712,1.5455,1.1344,1.096,1.3474,1.1549,1.2213,1.3654,1.3654
GIRO_ATIVO,Giro do Ativo,Eficiência,x,2.1313,1.3296,1.3515,1.3681,1.3219,1.3122,1.3659,1.2958,1.4609,1.1882,0.5617,0.8686,0.9087,0.8111,0.5494,0.7708,0.7708
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,104.7079,113.4323,117.5368,126.2001,111.611,113.6182,114.5854,93.5962,108.2246,106.3716,88.8525,65.0206,92.3059,82.6353,157.8634,139.1022,139.1022
PME,PME,Eficiência,dias,51.7539,51.9726,56.5659,57.0322,58.5265,59.7252,57.6558,55.4577,66.5574,71.5182,125.2993,117.0817,142.5274,134.4995,204.045,164.3834,164.3834
NCG_RECEITA,NCG/Receita,Eficiência,%,22.6844,26.1292,26.3657,29.428,28.9242,29.1824,27.4814,23.8315,25.8269,23.6146,20.8529,12.384,15.6813,15.5828,35.9979,29.4656,29.4656
