codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,222362.79,266945.41,232385.33,2060111.09,2148064.5,431521.79,665695.81,699131.34,7013790.2,10638655.0,13131016.08,14143228.93,13939510.48,17850731.32,15430173.91,17490382.29,17490382.29
P_L,P/L,Valuation,x,0.1211,0.1724,0.1792,4.7825,0.7729,0.7795,0.1305,0.5065,3.5565,5.2727,3.66,4.1123,5.334,5.3807,3.8037,5.287,5.287
P_VPA,P/VPA,Valuation,x,0.0266,0.0457,0.0298,0.0311,0.0561,0.0731,0.0627,0.0627,0.5965,0.6818,0.8765,0.8445,0.7483,0.8747,0.6733,0.7375,0.7375
EV_EBITDA,EV/EBITDA,Valuation,x,1.119,1.5452,1.6934,-13.3545,6.2463,1.7379,0.1804,0.9801,3.7807,4.7722,3.4058,4.5882,5.8511,6.3888,4.8955,7.215,7.215
EV_EBIT,EV/EBIT,Valuation,x,1.1225,1.5504,1.6993,-12.8866,6.3697,1.7621,0.1806,0.9893,3.7949,4.8129,3.4211,4.6118,5.9414,6.4292,4.9312,7.3221,7.3221
EV_RECEITA,EV/Receita,Valuation,x,0.5783,0.7426,0.8669,2.7514,2.5895,0.8406,0.1715,0.7498,2.93,3.4092,4.0974,3.6977,3.8046,4.0781,3.1762,3.3493,3.3493
DY,Dividend Yield,Valuation,%,312.43,183.7824,252.4687,249.944,137.3319,99.9776,63.7612,58.6723,24.4325,17.5522,13.302,13.1827,13.3091,10.5819,12.1864,10.4361,10.4361
PAYOUT,Payout,Valuation,%,37.8441,31.6839,45.237,1195.3523,106.1428,77.933,8.3185,29.7165,86.8932,92.5476,48.6849,54.2114,70.9908,56.9375,46.3542,55.1752,55.1752
ROE,ROE,Rentabilidade,%,21.972,26.4585,17.5404,0.639,7.489,9.6278,62.6018,12.8899,16.8472,14.2009,24.2596,21.0097,14.8091,16.8512,18.7662,14.3414,14.3414
ROA,ROA,Rentabilidade,%,14.467,15.7004,10.0532,0.4151,5.3734,7.1525,44.1792,8.5736,10.5896,8.8659,14.6462,11.3416,7.5785,8.4876,8.9698,6.9178,6.9178
ROIC,ROIC,Rentabilidade,%,15.8016,16.9653,13.0208,-2.4903,4.9845,6.5733,44.4929,10.7874,11.9179,10.7372,18.1036,13.8709,9.8722,10.2897,11.3098,7.9721,7.9721
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,51.6739,48.0562,51.1933,-20.6027,41.4564,48.3696,95.0316,76.5103,77.4989,71.438,120.3062,80.5912,65.024,63.8313,64.879,46.4211,46.4211
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,36.3404,31.5888,29.9217,3.2534,34.4338,40.1813,63.5407,51.2907,59.5118,53.8387,91.5113,54.8923,42.5605,46.5345,44.5954,33.4464,33.4464
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.9631,1.3995,1.5323,-3.1633,1.5477,1.0448,0.0905,0.6418,0.9389,0.2665,0.4531,1.4171,1.918,1.8895,1.9102,2.9929,2.9929
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.3009,0.5649,0.4355,0.1302,0.1353,0.1179,0.065,0.1184,0.2051,0.0457,0.1426,0.4273,0.4111,0.4214,0.4919,0.5795,0.5795
ICJ,ICJ,Endividamento,x,3.2142,3.4378,3.7067,-0.9027,3.1497,4.2779,39.6177,10.7817,4.9675,3.7501,7.6263,6.1755,3.5565,3.7777,4.1167,2.3884,2.3884
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,23.4252,50.4257,43.7613,30.4721,18.114,22.9653,26.1316,23.2343,11.8666,33.0135,7.0853,10.9633,2.251,7.0441,9.0704,3.0125,3.0125
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.9615,0.9567,2.0713,2.0943,3.1024,2.1284,2.8101,3.3503,4.6269,3.0532,4.013,3.049,3.6109,2.4454,2.4318,4.4629,4.4629
LIQ_SECA,Liquidez Seca,Liquidez,x,1.9065,0.9306,2.037,2.013,3.0022,2.0325,2.747,3.3026,4.5644,2.989,3.98,3.049,3.6109,2.378,2.4029,4.4095,4.4095
LIQ_GERAL,Liquidez Geral,Liquidez,x,2.9196,2.1684,2.2938,2.802,3.023,3.1219,2.7617,2.5297,2.2973,2.4612,2.0653,1.7687,1.7736,1.7278,1.651,1.6825,1.6825
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3981,0.4533,0.3368,0.14,0.1548,0.1754,0.517,0.1566,0.1718,0.153,0.1503,0.191,0.169,0.1731,0.184,0.1955,0.1955
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,173.3393,133.8871,305.5507,282.2422,218.4974,92.9483,53.6985,236.9539,-24.4146,200.4012,238.8803,131.1642,181.6307,193.3413,155.4167,142.8652,142.8652
PME,PME,Eficiência,dias,14.1059,10.2862,14.0521,39.4304,30.373,25.3271,27.4364,22.8393,19.4448,39.2516,14.3548,0.0,0.0,23.6886,8.0344,5.757,5.757
NCG_RECEITA,NCG/Receita,Eficiência,%,38.4972,29.0355,82.2894,62.0244,62.6287,21.923,12.9121,62.5425,60.6996,52.6579,52.3705,40.3946,42.4541,38.8473,31.1034,39.3148,39.3148
