codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,4.7265,-6.4045,1.0282,-219.973,23.8693,8.2563,0.3345,-4.7667,-31.1612,0.8764,5.827,5.8637
P_VPA,P/VPA,Valuation,x,0.0585,0.0646,0.0956,0.1099,0.248,0.1539,0.1551,0.1055,0.122,0.2662,0.2932,0.295
EV_EBITDA,EV/EBITDA,Valuation,x,7.8641,7.5895,3.1806,7.2357,6.9713,6.2524,0.7893,6.6166,5.5631,1.0786,3.2186,3.2333
EV_EBIT,EV/EBIT,Valuation,x,7.8641,7.5895,3.1806,7.2597,6.9713,6.2524,0.7897,6.7236,5.6435,1.0802,3.2305,3.2453
EV_RECEITA,EV/Receita,Valuation,x,5.32,5.1871,3.3573,3.1571,4.0139,3.14,0.5597,2.0254,2.2903,0.664,1.7618,1.7699
DY,Dividend Yield,Valuation,%,19.9212,2.9422,139.2276,44.4714,,17.8311,166.1407,16.6851,,115.6514,131.8491,131.025
PAYOUT,Payout,Valuation,%,46.5469,27.9499,112.3416,174.5246,,63.0278,50.9307,137.6321,,85.8674,481.5322,481.5322
ROE,ROE,Rentabilidade,%,2.5056,0.6843,11.1484,2.7212,3.9201,4.1943,49.1429,1.2316,0.2158,29.9552,5.8038,5.8038
ROA,ROA,Rentabilidade,%,1.0757,0.2964,5.2513,1.3753,2.1747,2.5007,28.6049,0.7346,0.1373,18.4532,3.6694,3.6694
ROIC,ROIC,Rentabilidade,%,4.2818,4.5667,9.7242,4.4973,4.1918,4.0149,29.6753,2.8904,3.5272,24.4564,7.4361,7.4361
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,67.6492,68.345,105.5567,43.6322,57.5773,50.2202,70.9067,30.6104,41.1702,61.5631,54.7397,54.7397
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,13.5933,3.4089,49.847,10.1481,20.5541,26.3181,60.8901,6.9418,1.3058,48.6061,34.966,34.966
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,7.3946,7.1157,2.7996,6.323,4.0782,4.4001,0.526,4.746,3.7735,0.4924,0.8857,0.8857
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.9221,0.9699,0.7021,0.7614,0.3495,0.3655,0.31,0.2678,0.2572,0.2236,0.1113,0.1113
ICJ,ICJ,Endividamento,x,1.0933,0.9347,1.8529,1.3355,1.717,2.2543,9.5029,0.6497,0.906,5.0628,1.1348,1.1348
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,16.459,16.8574,16.1256,17.7522,6.8101,8.8235,14.0272,2.4813,2.4129,16.6301,3.2556,3.2556
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.3819,1.1303,1.3938,1.388,3.8752,2.5682,2.7778,4.8359,5.2791,5.2085,1.5097,1.5097
LIQ_SECA,Liquidez Seca,Liquidez,x,1.3325,1.1193,1.3804,1.3854,3.8716,2.5637,2.7745,4.8246,5.2732,5.2064,1.5078,1.5078
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.77,0.5149,0.3485,0.3496,0.5472,0.3627,0.5664,0.4725,0.4499,1.0191,0.5899,0.5899
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.0791,0.0872,0.1226,0.1365,0.0886,0.0987,0.4713,0.1164,0.1061,0.4313,0.1368,0.1368
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,58.7408,29.1127,65.8602,43.442,32.2324,45.6055,3.3081,17.176,35.7114,152.6948,12.8358,12.8358
PME,PME,Eficiência,dias,70.271,12.4329,8.5338,1.6583,2.0816,1.8909,0.5986,1.4373,0.8775,0.2125,1.1049,1.1049
NCG_RECEITA,NCG/Receita,Eficiência,%,10.6447,16.215,12.7548,13.7355,-3.6844,8.5486,3.1674,12.3825,11.1999,48.3797,-52.602,-52.602
