codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,13257819.85,23430472.12,89822253.56,62401457.39,4788604.81,566194.37,710211.44,1093017.03,1266261.81,3448183.1,19648913.16,18159249.44,18903948.47,21567733.94,20350191.31,31984393.74,39811390.4
P_L,P/L,Valuation,x,-51.8666,-58.3048,-206.7474,-66.0738,-3.0756,4.1295,-6.3903,11.6452,1.4256,5.7558,19.5213,15.4772,50.3067,71.0793,37.0359,58.1619,72.3949
P_VPA,P/VPA,Valuation,x,7.7916,17.1016,33.2535,24.2442,3.9325,0.1583,0.1585,0.2033,0.2015,0.4997,2.4776,2.0185,1.3762,1.4439,1.0067,1.5004,1.8675
EV_EBITDA,EV/EBITDA,Valuation,x,-77.0782,-84.9302,-228.6438,-253.9171,-99.4758,14.6806,5.2892,3.2654,3.2443,4.954,15.5075,11.0098,16.6519,9.0278,8.6813,6.4219,7.4798
EV_EBIT,EV/EBIT,Valuation,x,-57.3673,-82.5195,-223.5302,-159.9814,-20.2497,34.8815,8.9751,6.325,4.5352,7.4655,22.2026,15.2207,27.527,14.4727,15.3127,15.6635,18.2439
EV_RECEITA,EV/Receita,Valuation,x,156.0941,165.2968,191.9367,47.4967,5.4474,2.9806,2.3261,1.6403,1.6205,2.3002,7.6451,4.7281,5.767,3.8327,2.9743,2.7585,3.2129
DY,Dividend Yield,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAYOUT,Payout,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROE,ROE,Rentabilidade,%,-15.0223,-26.166,-21.3427,-35.8074,-82.1271,5.719,-2.7585,1.9045,15.2356,9.088,13.5736,13.8627,3.306,2.1165,3.1262,2.9296,2.9296
ROA,ROA,Rentabilidade,%,-4.0706,-5.6468,-5.433,-10.6541,-18.6088,1.765,-1.179,0.8826,7.6548,4.5796,6.6921,6.8091,1.2534,0.7116,1.1544,1.0805,1.0805
ROIC,ROIC,Rentabilidade,%,-4.6382,-3.8654,-3.9141,-3.3121,-5.1292,1.1363,4.2018,5.3257,7.3148,5.9801,5.6363,6.9733,2.8083,5.5038,4.3274,5.4334,5.4334
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,-202.5138,-194.6268,-83.9457,-18.7056,-5.4761,20.3031,43.9785,50.2331,49.9494,46.4304,49.2992,42.9447,34.6323,42.4548,34.2616,42.9544,42.9544
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,-259.6252,-238.807,-88.4943,-65.6381,-86.5896,9.0284,-5.143,3.4485,28.3858,19.095,31.0342,22.896,6.1315,3.007,4.8252,3.1927,3.1927
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-10.5847,-13.3902,-10.6937,-22.0638,-50.8437,12.8443,4.5419,2.466,2.4341,2.5869,3.2187,2.7581,7.7454,3.9934,3.4653,2.0988,2.0988
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,1.2403,3.2009,1.6316,2.3071,4.1113,1.1071,0.9633,0.6272,0.6054,0.5461,0.6489,0.6747,1.1968,1.1453,0.6688,0.7284,0.7284
ICJ,ICJ,Endividamento,x,-2.2024,-0.1884,-1.4396,-0.7184,-0.7537,0.2052,0.7841,1.1114,1.618,1.6418,2.2712,4.7039,0.9817,0.7607,0.5318,0.7619,0.7619
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,11.3826,18.1786,36.9197,38.7436,63.6985,24.0116,25.1608,9.7067,5.7587,5.1021,1.9554,4.6808,6.6677,10.7595,7.8748,6.1637,6.1637
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.1839,1.0468,0.3631,0.251,0.261,0.6428,0.7178,1.6296,2.1932,2.0887,2.7491,2.2203,1.1108,1.2798,1.4728,1.3436,1.3436
LIQ_SECA,Liquidez Seca,Liquidez,x,1.1788,0.9942,0.2954,0.2247,0.2336,0.5527,0.624,1.4817,1.9626,2.0131,2.5812,1.8583,0.9769,1.1268,1.3321,1.2347,1.2347
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.5828,0.3397,0.266,0.241,0.2896,0.3569,0.3631,0.5082,0.4863,0.5271,0.4734,0.4535,0.2503,0.2725,0.3682,0.3612,0.3612
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.0157,0.0212,0.0611,0.1485,0.2553,0.1788,0.2086,0.2495,0.2544,0.2263,0.2,0.2809,0.1469,0.2316,0.2206,0.3163,0.3163
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,-311.438,-174.5942,32.1749,13.261,49.5001,82.3527,48.9594,41.9876,17.5363,-14.2193,13.1554,40.8958,-17.7096,44.5153,32.688,23.1557,23.1557
PME,PME,Eficiência,dias,21.8444,188.9001,85.9626,18.7223,22.6091,41.5727,41.1098,38.0558,43.338,19.3704,36.9234,58.8401,56.9954,40.8861,39.3949,22.1801,22.1801
NCG_RECEITA,NCG/Receita,Eficiência,%,72.9948,-186.7375,-9.4085,-6.9741,25.3977,16.4583,5.8138,6.0257,3.3858,-1.0141,3.266,8.5447,-3.8312,8.4461,2.0831,-2.2784,-2.2784
