codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,639885.61,571117.95,984932.29,786391.73,1003869.17,5753971.51,8839540.83,15149115.24,20370933.1,30208535.67,23614408.43,18500069.67,15536851.4,13793410.54,12142439.47,15776694.91,14144988.39
P_L,P/L,Valuation,x,2.0774,1.6952,2.7713,1.9303,2.1295,9.9406,14.142,20.6763,19.9688,27.485,21.5407,20.4424,12.0282,14.1288,10.1469,11.3331,10.161
P_VPA,P/VPA,Valuation,x,0.6265,0.4945,0.7543,0.5266,0.5411,2.4899,3.3524,4.6997,5.1513,6.4397,4.2925,1.8865,1.5402,1.3729,1.1271,1.5554,1.3945
EV_EBITDA,EV/EBITDA,Valuation,x,1.5149,1.7815,2.8915,2.717,2.6489,7.4143,10.0653,14.6037,14.6859,18.5448,28.3903,13.1939,10.2592,14.1905,8.1921,8.7182,7.7382
EV_EBIT,EV/EBIT,Valuation,x,1.5149,1.7815,2.8915,2.717,2.6489,7.4143,10.0653,14.6037,14.6859,18.5448,28.3903,13.1939,10.2592,14.1905,8.1921,8.7182,7.7382
EV_RECEITA,EV/Receita,Valuation,x,0.2227,0.26,0.4187,0.4044,0.4072,1.126,1.5222,2.1329,2.4815,3.179,3.2276,1.1997,1.088,0.9244,0.7146,0.9302,0.8256
DY,Dividend Yield,Valuation,%,16.0285,18.0277,10.5711,13.4341,10.6382,9.3247,6.7441,3.9468,3.2593,2.2078,2.8263,4.4804,5.1971,5.854,7.3149,5.6299,6.2793
PAYOUT,Payout,Valuation,%,33.297,30.5603,29.296,25.9312,22.6536,92.6926,95.3746,81.6043,65.0843,60.6805,60.8812,91.591,62.5115,82.71,74.2236,63.804,63.804
ROE,ROE,Rentabilidade,%,30.1601,30.9614,28.8864,29.1113,28.1569,27.7876,25.2666,25.0051,28.4241,25.4257,21.5116,11.8237,12.9858,9.6973,11.4953,13.5564,13.5564
ROA,ROA,Rentabilidade,%,12.5418,12.3874,10.5249,9.8341,9.5838,10.3493,10.1315,10.4498,12.4645,10.7892,8.3699,5.0201,6.0699,4.6891,5.8581,7.4204,7.4204
ROIC,ROIC,Rentabilidade,%,26.8524,21.8772,19.0474,17.3513,17.7878,17.7181,17.7995,18.1572,20.9118,21.8547,9.1011,10.9382,10.3331,6.6152,9.2897,12.3716,12.3716
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,14.701,14.594,14.4789,14.883,15.3743,15.1867,15.1233,14.605,16.8969,17.142,11.3687,9.0925,10.605,6.5144,8.7234,10.6696,10.6696
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,11.1956,10.403,9.2013,9.322,9.0365,9.4194,9.6885,9.8421,12.1062,11.4627,14.5448,6.7771,9.7332,7.1532,8.2893,8.9203,8.9203
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-0.0671,0.5731,1.1303,1.508,1.3973,1.2488,1.0055,0.6701,0.3787,0.1659,0.8317,-2.0429,-0.7802,-1.3238,-1.4498,-0.7569,-0.7569
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.0266,0.2345,0.4841,0.6569,0.604,0.5043,0.3721,0.226,0.1364,0.0581,0.1295,-0.2529,-0.1089,-0.1171,-0.1695,-0.1243,-0.1243
ICJ,ICJ,Endividamento,x,32.389,9.942,6.6743,5.4172,4.2899,4.703,5.1142,7.648,13.8515,7.9703,2.3219,1.8061,1.9358,1.3491,2.5928,3.6173,3.6173
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,42.5629,20.9595,50.9537,41.2691,28.6207,37.13,53.1031,27.6264,74.0197,54.3466,41.9049,60.1648,29.2751,56.6055,98.5468,7.9943,7.9943
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.9159,1.9196,1.4473,1.553,1.7172,1.6046,1.4002,1.6684,1.3714,1.3968,1.5793,1.7582,1.8633,1.6272,1.6105,1.759,1.759
LIQ_SECA,Liquidez Seca,Liquidez,x,1.6336,1.5398,1.1841,1.2906,1.4168,1.3361,1.1321,1.3546,1.1146,1.1608,1.334,1.5558,1.6011,1.3904,1.3582,1.4072,1.4072
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.3775,1.1917,1.0664,1.0356,1.0528,1.0971,1.128,1.2043,1.2723,1.0143,1.0773,1.3028,1.2719,1.2904,1.4118,1.4455,1.4455
GIRO_ATIVO,Giro do Ativo,Eficiência,x,1.1202,1.0855,1.0245,0.9678,0.9802,1.048,0.9964,0.9863,0.9553,0.83,0.5147,0.6236,0.6275,0.6661,0.7089,0.8505,0.8505
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,104.3417,109.4852,121.5665,140.4019,145.2062,142.7782,140.7956,137.7663,152.0469,147.7692,179.4678,136.0869,186.1227,174.0604,179.8891,176.0202,176.0202
PME,PME,Eficiência,dias,82.1376,103.8509,100.0118,97.7286,101.7713,89.2397,109.3618,112.8534,121.6952,108.5163,154.3005,103.7347,125.0966,117.6868,122.0084,126.9272,126.9272
NCG_RECEITA,NCG/Receita,Eficiência,%,17.8499,17.7498,19.6415,22.9429,22.7529,22.3125,19.6699,18.0116,19.527,14.7324,26.6608,16.244,24.4808,19.6806,19.6002,19.0768,19.0768
