codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,1.1155,1.7611,1.3614,1.1467,0.8704,0.6153,24.7646,17.7473,17.4452,19.226,19.0116,3.5225
P_VPA,P/VPA,Valuation,x,0.2434,0.2347,0.2227,0.2958,0.2709,0.467,20.8686,8.5363,7.4187,6.8433,1.1324,0.2098
EV_EBITDA,EV/EBITDA,Valuation,x,2.4324,2.7132,2.4172,3.0806,2.8071,3.1681,66.477,19.7988,25.7805,26.9588,4.2399,0.5084
EV_EBIT,EV/EBIT,Valuation,x,3.5986,5.2001,3.7898,4.2684,4.0101,4.1136,80.8398,25.6034,31.1537,33.3828,6.3849,0.7656
EV_RECEITA,EV/Receita,Valuation,x,0.4191,0.3456,0.3212,0.3972,0.3644,0.5623,11.3976,4.6358,4.922,4.9797,0.8139,0.0976
DY,Dividend Yield,Valuation,%,29.1257,14.8869,17.9353,23.759,19.2515,10.8855,0.1198,0.2771,0.3692,0.5938,2.0562,11.0978
PAYOUT,Payout,Valuation,%,64.5347,52.0738,48.499,54.1146,33.2836,26.6078,11.7854,9.7694,12.7959,22.6868,13.8723,13.8723
ROE,ROE,Rentabilidade,%,10.9853,6.852,8.5001,13.6618,16.7389,20.8178,23.3474,26.6865,23.0319,18.7442,17.6587,17.6587
ROA,ROA,Rentabilidade,%,4.7909,3.1591,3.9842,5.9286,7.2273,8.9201,9.7251,11.8644,11.6997,10.2437,9.6057,9.6057
ROIC,ROIC,Rentabilidade,%,8.2628,4.6237,6.4108,7.6819,7.5844,9.6104,11.4157,19.2261,17.5283,14.0302,11.8306,11.8306
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,17.2297,12.7366,13.2902,12.8923,12.9817,17.7492,17.1452,23.4147,19.092,18.4717,19.1968,19.1968
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,7.4217,5.2872,5.8418,7.4177,9.1619,13.4914,11.2986,12.899,14.4302,13.1144,13.0323,13.0323
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.478,1.2611,1.2286,1.7701,1.5869,1.3102,1.6478,0.3797,-0.4151,-0.1646,-0.3402,-0.3402
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.3769,0.2038,0.2302,0.3995,0.3523,0.3293,0.5304,0.1669,-0.1176,-0.0415,-0.0841,-0.0841
ICJ,ICJ,Endividamento,x,0.6007,0.3974,0.6945,0.4225,0.5329,0.3507,0.8005,0.8354,0.9803,0.9629,0.797,0.797
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,35.4763,50.3036,29.021,30.722,39.1121,36.969,24.9814,29.8464,33.0175,23.6923,29.794,29.794
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.8467,2.4112,3.2648,2.7611,2.5086,2.281,2.9636,2.7069,2.9155,3.1603,2.9311,2.9311
LIQ_SECA,Liquidez Seca,Liquidez,x,2.1598,1.8715,2.5848,2.0487,1.8668,1.821,2.0822,2.0465,2.3034,2.4118,2.3325,2.3325
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.1139,1.2175,1.2075,1.1223,1.1313,1.1335,1.1722,1.2781,1.4713,1.4062,1.43,1.43
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.6455,0.6191,0.6374,0.7331,0.7589,0.5897,0.7821,0.883,0.8091,0.7478,0.686,0.686
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,194.0316,180.8551,172.978,168.4851,156.5347,159.3246,168.9341,131.0389,119.418,129.6299,131.8605,131.8605
PME,PME,Eficiência,dias,115.1089,104.794,100.5975,107.1943,95.2456,104.6209,115.1865,88.5146,82.4938,95.8633,93.5467,93.5467
NCG_RECEITA,NCG/Receita,Eficiência,%,46.1112,45.3954,46.5369,41.2243,38.5299,44.3636,42.7754,27.8092,21.2722,24.5942,25.2272,25.2272
