cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,161274.0,162310.0,175479.0,149027.0,144105.0,151601.0,146049.0,137951.0,143705.0,174463.0,182465.0,186136.0,207607.0,231453.0,257021.0,250506.0,237305.0,285020.0,285464.0,252615.0,234273.0,179020.0,292488.0,345400.0,369593.0,425526.0,458623.0,451928.0,441696.0,505471.0,599339.0,546532.0,490971.0,485964.0,496888.0,451939.0,455825.0,507520.0,526890.0,455651.0,494118.0,538526.0,513525.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-112214.0,-117865.0,-127926.0,-110528.0,-112306.0,-108911.0,-114667.0,-109645.0,-115778.0,-131702.0,-137708.0,-142644.0,-160946.0,-177318.0,-191568.0,-191684.0,-185929.0,-221746.0,-224418.0,-197419.0,-178850.0,-134219.0,-222038.0,-274666.0,-290198.0,-342260.0,-360551.0,-333331.0,-346699.0,-391904.0,-421886.0,-389187.0,-346733.0,-361346.0,-376918.0,-339436.0,-346661.0,-367979.0,-386781.0,-342236.0,-366658.0,-402192.0,-390793.0
3.03,Resultado Bruto,49060.0,44445.0,47553.0,38499.0,31799.0,42690.0,31382.0,28306.0,27927.0,42761.0,44757.0,43492.0,46661.0,54135.0,65453.0,58822.0,51376.0,63274.0,61046.0,55196.0,55423.0,44801.0,70450.0,70734.0,79395.0,83266.0,98072.0,118597.0,94997.0,113567.0,177453.0,157345.0,144238.0,124618.0,119970.0,112503.0,109164.0,139541.0,140109.0,113415.0,127460.0,136334.0,122732.0
3.04,Despesas/Receitas Operacionais,-28424.0,-25762.0,-23544.0,-26349.0,-23579.0,-25075.0,-23207.0,-23792.0,-20536.0,-25744.0,-25042.0,-29400.0,-27537.0,-30260.0,-36994.0,-42203.0,-30133.0,-34021.0,-30513.0,-39863.0,-31995.0,-26424.0,-34611.0,-4685.0,-33266.0,-37281.0,-33198.0,-35102.0,-32097.0,-43231.0,-44875.0,-44188.0,-52297.0,-52920.0,-42016.0,-49842.0,-45119.0,-55725.0,-56868.0,-54247.0,-60320.0,-62952.0,-67237.0
3.04.02,Despesas Gerais e Administrativas,-7580.0,-7201.0,-7146.0,-10671.0,-6713.0,-6893.0,-6823.0,-9087.0,-6932.0,-7791.0,-8184.0,-12670.0,-8467.0,-9544.0,-10209.0,-15951.0,-10582.0,-12957.0,-13362.0,-17712.0,-11050.0,-9973.0,-10527.0,-18591.0,-11115.0,-12470.0,-13459.0,-19895.0,-13114.0,-16966.0,-15974.0,-24228.0,-18300.0,-18090.0,-18451.0,-28248.0,-18344.0,-20860.0,-36152.0,-59797.0,-32897.0,-35728.0,-38203.0
3.04.05,Outras Despesas Operacionais,-1713.0,-2549.0,-3608.0,-2042.0,-1309.0,-2421.0,-1474.0,-472.0,-642.0,-1979.0,-3477.0,-837.0,-1882.0,-3874.0,-11884.0,-6254.0,-3004.0,-6363.0,-8177.0,-5803.0,-4766.0,-119.0,-11789.0,-32062.0,-6772.0,-9901.0,-11370.0,-8156.0,-10005.0,-10409.0,-19675.0,-14171.0,-18008.0,-15683.0,-22057.0,-7240.0,-19217.0,-19117.0,-3580.0,-24136.0,-5970.0,-15568.0,-3488.0
3.04.05.02,Depreciação e amortização,-388.0,-1346.0,-2227.0,1636.0,-266.0,-728.0,-654.0,8.0,-155.0,-672.0,-1878.0,1405.0,-516.0,-2228.0,-4393.0,-3390.0,-722.0,-3796.0,-5898.0,5500.0,-2800.0,739.0,-8838.0,-10961.0,-4847.0,-7445.0,-8774.0,16152.0,-7695.0,-7026.0,-15480.0,23670.0,-14118.0,-11007.0,-14921.0,30645.0,-9079.0,-12960.0,0.0,4261.0,0.0,0.0,0.0
3.04.06,Resultado de Equivalência Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,20636.0,18683.0,24009.0,12150.0,8220.0,17615.0,8175.0,4514.0,7391.0,17017.0,19715.0,14092.0,19124.0,23875.0,28459.0,16619.0,21243.0,29253.0,30533.0,15333.0,23428.0,18377.0,35839.0,66049.0,46129.0,45985.0,64874.0,83495.0,62900.0,70336.0,132578.0,113157.0,91941.0,71698.0,77954.0,62661.0,64045.0,83816.0,83241.0,59168.0,67140.0,73382.0,55495.0
3.06,Resultado Financeiro,-4533.0,-547.0,-3526.0,-2382.0,-962.0,-1087.0,-372.0,-592.0,496.0,-707.0,-816.0,-4347.0,-1356.0,-7582.0,-3167.0,-5432.0,-3945.0,-5081.0,-5012.0,-1486.0,-7158.0,258.0,-400.0,40152.0,-13835.0,-5716.0,-3516.0,-13851.0,-20167.0,-14229.0,-36142.0,-8198.0,-8159.0,206.0,2457.0,6969.0,1360.0,-657.0,6395.0,-10304.0,8234.0,4112.0,10871.0
