codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,2.861,3.4685,8.6885,44.9367,3.7917,-1.7005,-3.2956,-0.6099,-121.2611,-125.1659,55.1894,55.1867
P_VPA,P/VPA,Valuation,x,7.7559,0.8698,1.7622,2.7708,1.968,20.2129,-1.7069,-0.3809,-4.5696,4.7754,19.5125,19.5116
EV_EBITDA,EV/EBITDA,Valuation,x,10.3956,3.5602,3.8596,4.8947,4.2695,6.9036,5.3592,7.6163,15.0001,11.9212,28.6959,28.6946
EV_EBIT,EV/EBIT,Valuation,x,19.9075,7.3894,6.7487,6.7628,5.7682,12.4249,7.5522,10.7819,21.5542,17.259,49.1198,49.1177
EV_RECEITA,EV/Receita,Valuation,x,0.6927,0.4162,0.5011,0.4817,0.5026,0.6245,0.6029,0.7163,1.4391,1.2301,3.8249,3.8247
DY,Dividend Yield,Valuation,%,,,,,,,,,,,,
PAYOUT,Payout,Valuation,%,,,,,,,,,,,,
ROE,ROE,Rentabilidade,%,271.0902,38.3721,18.0723,5.8189,44.1881,199.96,-102.916,-85.5201,-2.4917,43.3072,13.7736,13.7736
ROA,ROA,Rentabilidade,%,8.4126,2.6518,1.67,0.4042,3.146,8.3694,3.0374,10.6979,0.4778,1.1972,3.2294,3.2294
ROIC,ROIC,Rentabilidade,%,5.1679,8.6081,11.5196,13.3432,13.7121,7.3014,11.9228,9.0516,8.7408,9.7812,10.9498,10.9498
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,6.663,11.6906,12.9822,9.841,11.7722,9.046,11.2506,9.4046,9.5942,10.319,13.3289,13.3289
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,9.9636,3.0136,2.0139,0.4505,3.2041,9.6915,2.7387,9.7949,0.4208,1.0312,2.4529,2.4529
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,6.1174,2.6661,2.5118,2.8376,2.8324,4.9246,4.4568,6.9362,7.0045,2.7377,2.1614,2.1614
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,11.0899,2.5936,3.284,3.822,3.8788,50.2994,-8.4304,-3.8849,-4.0032,1.4236,1.5894,1.5894
ICJ,ICJ,Endividamento,x,0.1152,0.5406,0.5722,0.3446,0.8797,0.2765,0.7356,0.3958,0.5274,0.8958,1.1475,1.1475
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,64.9446,39.1382,61.6794,56.4411,63.4278,41.4652,73.2749,87.0164,85.4165,59.9961,55.4341,55.4341
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.9173,1.362,1.0311,1.0937,1.0694,1.2012,0.8258,0.6812,0.6804,1.2139,1.2599,1.2599
LIQ_SECA,Liquidez Seca,Liquidez,x,0.7233,1.1018,0.7859,0.8457,0.8441,0.8764,0.574,0.4542,0.504,0.8858,0.9343,0.9343
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7279,0.7884,0.79,0.7976,0.8094,0.7335,0.7311,0.6125,0.6259,0.9327,0.9332,0.9332
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.8443,0.9227,0.7708,0.8618,0.9099,0.8404,1.0385,1.1889,1.0982,1.1055,1.2931,1.2931
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,30.0978,36.214,15.7937,29.9738,35.6537,41.9238,64.4084,107.0591,96.9104,85.6497,88.8008,88.8008
PME,PME,Eficiência,dias,66.8868,56.1502,90.2615,80.3723,71.6803,96.2571,88.5222,85.4492,71.5666,73.5981,58.3292,58.3292
NCG_RECEITA,NCG/Receita,Eficiência,%,4.1023,6.0802,3.0437,2.9641,13.0014,11.7237,17.4632,27.3823,26.2974,23.67,24.6819,24.6819
