codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-0.6871,-0.1165,-0.2579,0.1631,-0.0171,0.0752,0.4204,-3.2401,-0.0286,-0.0005,-0.0001,-0.0001
P_VPA,P/VPA,Valuation,x,-0.3422,-0.0969,-0.0544,-0.0056,-0.0073,-0.0089,-1.0497,-0.6629,-0.1686,-0.0437,-0.1207,-0.0646
EV_EBITDA,EV/EBITDA,Valuation,x,-3.0455,-1.674,-6.0624,-2.7251,-2.1672,-2.947,1.5163,-25.6871,-13.9333,-11.9778,-4.2968,-3.9146
EV_EBIT,EV/EBIT,Valuation,x,-3.0455,-1.674,-4.9697,-2.5821,-2.1038,-2.7934,1.5242,-23.7965,-13.1451,-11.1968,-4.2059,-3.8318
EV_RECEITA,EV/Receita,Valuation,x,1.5516,9.8428,18.0086,12.7764,51.148,117.1912,88.5585,181.7718,164.0639,224.9899,279.7372,254.8505
DY,Dividend Yield,Valuation,%,,,,,,,,,,,,
PAYOUT,Payout,Valuation,%,,,,,,,,,,,,
ROE,ROE,Rentabilidade,%,-57.547,-94.6097,-28.0876,-21.7242,-25.0369,-23.6502,-67.9022,-25.4443,-34.7813,-18.4032,-28.1363,-28.1363
ROA,ROA,Rentabilidade,%,8.7986,29.4201,16.8248,19.0057,31.3132,35.7336,83.0126,25.9331,38.3992,22.5557,56.1264,56.1264
ROIC,ROIC,Rentabilidade,%,-65.7152,69.6645,14.9469,16.4187,15.5238,12.5328,-220.3095,7.2462,21.3105,11.1953,20.1735,20.1735
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,-50.9486,-587.9884,-297.0555,-468.842,-2360.0472,-3976.6437,5840.5823,-707.6385,-1177.495,-1878.3962,-6510.3072,-6510.3072
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,44.5875,904.8119,794.3371,638.2344,3432.2377,7066.6059,5339.1593,3418.8211,7364.2604,5378.7597,10707.111,10707.111
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-2.5251,-1.4424,-5.4718,-2.6866,-2.1196,-2.8718,0.5871,-11.5283,-11.4499,-11.2117,-3.4741,-3.4741
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-1.6604,-0.6036,-0.5039,-0.3877,-0.3261,-0.3408,-0.6633,-0.5397,-0.7772,-0.64,-0.5097,-0.5097
ICJ,ICJ,Endividamento,x,-0.8476,-1.8334,-0.8036,-0.6837,-2.2976,-1.3559,8.2404,-0.2778,-0.431,-0.5896,-1.4335,-1.4335
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,53.5011,52.6672,56.2073,50.2606,54.9867,47.8089,43.6673,46.2708,45.7653,47.8002,47.7698,47.7698
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.3991,0.2854,0.2444,0.1336,0.1154,0.22,0.1219,0.0898,0.0995,0.0772,0.1301,0.1301
LIQ_SECA,Liquidez Seca,Liquidez,x,0.2488,0.1718,0.1523,0.1227,0.112,0.2176,0.1133,0.0838,0.0898,0.0697,0.1194,0.1194
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.4626,0.3131,0.2562,0.1674,0.1368,0.182,0.2331,0.161,0.179,0.1324,0.0963,0.0963
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.1973,0.0353,0.022,0.0332,0.0093,0.0047,0.0162,0.0081,0.0056,0.0047,0.0092,0.0092
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,435.4716,2241.9726,3242.8975,-58.4059,1126.1719,17681.999,-1353.831,-909.6483,-1997.2061,-2576.0779,-3409.6194,-3409.6194
PME,PME,Eficiência,dias,311.7889,1642.8415,2164.3757,350.8437,237.7816,397.1099,203.5922,142.8875,388.1075,517.4827,846.6073,846.6073
NCG_RECEITA,NCG/Receita,Eficiência,%,-146.5273,-1575.4902,-3028.3421,-2622.5674,-11825.8617,-19889.116,-2232.2862,-6537.6795,-8795.2954,-16264.8114,-14890.2626,-14890.2626
