codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,57.5,-27.5878,-2.6299,-0.4628,18.0375,3.2321,4.0906,4.4079,3.9395,8.0153,5.7889,5.2462
P_VPA,P/VPA,Valuation,x,3.2928,2.2626,4.2517,4.9925,-58.2234,2.3866,1.9563,0.897,0.9441,0.3863,0.4741,0.4296
EV_EBITDA,EV/EBITDA,Valuation,x,19.4453,-159.8721,-3.4732,-1.7273,7.1111,2.6422,2.6635,3.2772,11.3824,11.4498,19.7324,18.3721
EV_EBIT,EV/EBIT,Valuation,x,19.4453,-159.8721,-3.4732,-1.7273,7.1111,2.6422,2.6635,3.2772,11.3824,11.4498,19.7324,18.3721
EV_RECEITA,EV/Receita,Valuation,x,1.8379,1.398,1.1921,0.3407,0.5443,0.7292,0.8197,0.4874,0.7549,0.3627,0.4662,0.4341
DY,Dividend Yield,Valuation,%,1.6576,,,,,,1.9612,14.7946,4.1379,7.2438,1.9821,2.1872
PAYOUT,Payout,Valuation,%,92.7824,,,,,,8.0217,65.1722,23.6376,58.0989,11.5815,11.5815
ROE,ROE,Rentabilidade,%,5.8828,7.8523,87.7204,163.457,266.5963,149.5837,69.2338,22.218,17.595,4.9267,8.368,8.368
ROA,ROA,Rentabilidade,%,3.1527,4.2443,39.3137,26.3723,2.2653,24.5935,30.6677,12.3277,10.0864,2.9783,5.0419,5.0419
ROIC,ROIC,Rentabilidade,%,9.4276,-0.8286,-63.0472,-52.1561,24.3347,62.173,59.7371,17.9758,5.5196,2.6515,1.842,1.842
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,9.4518,-0.8744,-34.3234,-19.7219,7.6536,27.5984,30.7756,14.8734,6.6326,3.1681,2.3628,2.3628
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,3.0179,4.555,41.5161,27.82,2.5837,23.2262,23.9907,11.598,11.2663,3.3415,5.8678,5.8678
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.5731,-16.108,-0.3006,-1.1497,2.7864,-0.0784,-0.525,-0.1579,1.6791,2.9905,5.2222,5.2222
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.2898,0.2535,0.4029,9.9383,-37.5148,-0.0688,-0.3221,-0.0412,0.1634,0.1365,0.1706,0.1706
ICJ,ICJ,Endividamento,x,0.6214,-0.1016,-5.8328,-1.8254,1.0681,4.8596,9.2553,2.1619,1.1261,0.3826,0.4642,0.4642
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,53.9917,55.2759,60.424,75.4814,43.8586,0.0,10.4583,31.086,58.1502,54.7795,75.8666,75.8666
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.0033,2.1187,1.9993,1.1446,1.0174,2.197,3.5441,2.5173,1.9172,1.8565,1.6579,1.6579
LIQ_SECA,Liquidez Seca,Liquidez,x,1.1075,1.1639,1.3339,0.7606,0.5584,1.865,2.657,1.7789,1.3493,1.178,1.0968,1.0968
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.207,1.2936,1.0309,0.6898,0.5584,1.0267,1.7181,1.4341,1.293,1.3649,1.4054,1.4054
GIRO_ATIVO,Giro do Ativo,Eficiência,x,1.0447,0.982,1.1812,0.9434,0.8957,0.917,1.1099,0.9715,0.8684,0.8892,0.8264,0.8264
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,149.6905,150.2898,128.3124,127.2955,80.5337,57.5851,126.0429,132.922,96.9621,91.0786,109.9079,109.9079
PME,PME,Eficiência,dias,110.9785,102.6678,71.0068,75.3346,89.9107,57.9926,105.5199,92.6319,72.2476,77.4119,81.823,81.823
NCG_RECEITA,NCG/Receita,Eficiência,%,28.157,30.1454,26.858,23.048,9.0932,26.8737,28.1709,29.0549,29.9287,25.914,29.8484,29.8484
