cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,177596.000,177596.000,199766.000,381383.000,291167.500,200952.000,213016.000,406270.000,210244.000,211025.000,229787.000,255261.000,211263.000,241500.000,251371.000,253167.000,243692.000,220628.000,250270.000,263564.000,252719.000,236422.000,244986.000,240745.000,228922.000,203708.000,204309.000,190336.000,167699.000,163468.000,169760.000,164812.000,129227.000,118115.000,141681.000,147882.000,123680.000,117005.000,127294.000,120692.000,113636.000,139195.000,201139.000,229453.000,270285.000,287317.000,275978.000,289545.000,259693.000,292086.000,323048.000,312556.000,296376.000,259585.000,290990.000,282262.000,266666.000,276460.000,331992.000,286634.000,283416.000,280122.000,319320.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-96627.000,-96627.000,-110272.000,-225320.000,-174515.000,-123710.000,-126549.000,-246196.000,-116236.000,-119077.000,-132033.000,-142257.000,-126707.000,-142582.000,-148468.000,-158120.000,-152941.000,-131159.000,-154878.000,-154901.000,-158761.000,-143034.000,-144731.000,-151589.000,-148876.000,-140498.000,-140315.000,-134384.000,-114655.000,-121760.000,-129589.000,-135925.000,-92487.000,-99347.000,-122207.000,-118745.000,-103653.000,-107239.000,-114654.000,-94555.000,-93866.000,-110921.000,-124546.000,-126746.000,-149991.000,-154486.000,-157269.000,-170329.000,-173755.000,-184628.000,-223058.000,-234001.000,-212852.000,-192671.000,-212761.000,-220128.000,-211217.000,-218576.000,-246642.000,-237504.000,-241286.000,-207993.000,-244567.000
3.03,Resultado Bruto,80969.000,80969.000,89494.000,156063.000,116652.500,77242.000,86467.000,160074.000,94008.000,91948.000,97754.000,113004.000,84556.000,98918.000,102903.000,95047.000,90751.000,89469.000,95392.000,108663.000,93958.000,93388.000,100255.000,89156.000,80046.000,63210.000,63994.000,55952.000,53044.000,41708.000,40171.000,28887.000,36740.000,18768.000,19474.000,29137.000,20027.000,9766.000,12640.000,26137.000,19770.000,28274.000,76593.000,102707.000,120294.000,132831.000,118709.000,119216.000,85938.000,107458.000,99990.000,78555.000,83524.000,66914.000,78229.000,62134.000,55449.000,57884.000,85350.000,49130.000,42130.000,72129.000,74753.000
3.04,Despesas/Receitas Operacionais,-49142.000,-49142.000,-55394.000,-98329.000,-74864.000,-51399.000,-49964.000,-105119.000,-53918.000,-59622.000,-59724.000,-67897.000,-54591.000,-60150.000,-61560.000,-61876.000,-57557.000,-63415.000,-62996.000,-72511.000,-60524.000,-65487.000,-69666.000,-88937.000,-58044.000,-68283.000,-64134.000,-79975.000,-48600.000,-65286.000,-56604.000,-221824.000,-41574.000,-47452.000,-48837.000,-72144.000,-39773.000,-34806.000,38760.000,4650.000,-28388.000,-5947.000,-32061.000,27666.000,-42046.000,-48150.000,-5845.000,-49360.000,-26175.000,-55242.000,-51791.000,-62129.000,-52107.000,-64195.000,-48309.000,-51294.000,-50520.000,-36210.000,-61198.000,-63079.000,-51964.000,-42833.000,-52633.000
3.04.02,Despesas Gerais e Administrativas,-22670.000,-22670.000,-26942.000,-51699.000,-38226.000,-24753.000,-22137.000,-48956.000,-27008.000,-30532.000,-29538.000,-32066.000,-25724.000,-28294.000,-30848.000,-28483.000,-28517.000,-31287.000,-31365.000,-31296.000,-27325.000,-29784.000,-30414.000,-30882.000,-26835.000,-23549.000,-24690.000,-25587.000,-21552.000,-31395.000,-25083.000,1282.000,-19669.000,-20183.000,-21577.000,-22699.000,-17747.000,-13752.000,-17853.000,-19822.000,-18448.000,-15606.000,-23416.000,-24850.000,-21085.000,-21202.000,-24119.000,-30449.000,-22092.000,-27307.000,-24737.000,-28511.000,-23730.000,-30515.000,-25392.000,-17126.000,-23068.000,-26264.000,-26525.000,-20902.000,-23243.000,-23833.000,-31926.000
3.04.05,Outras Despesas Operacionais,-5242.000,-5242.000,-7534.000,-9804.000,-7057.000,-4310.000,-4318.000,-16177.000,-3366.000,-3484.000,-1735.000,-6544.000,-3342.000,-3039.000,-6099.000,-9176.000,-2948.000,-2397.000,-3392.000,-6702.000,-3191.000,-3521.000,-4541.000,-26698.000,-4684.000,-14171.000,-7384.000,-8244.000,-3746.000,-8037.000,-9472.000,-18210.000,-5036.000,-8377.000,-7403.000,-7972.000,-8642.000,-7294.000,3638.000,8749.000,-2670.000,13256.000,-12155.000,34247.000,-114052.000,-9130.000,-3838.000,786.000,-8386.000,-9645.000,-5776.000,-10298.000,-8492.000,-5185.000,-9750.000,-7884.000,-8016.000,-6929.000,-8401.000,-19455.000,-7953.000,-8744.000,-8254.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-166.000,-365.000,-819.000,-923.000,-2053.000,-2428.000,-457.000,-2145.000,-2321.000,-8753.000,-6521.000,-5691.000,-9856.000,-5593.000,-6229.000,-5901.000,-6919.000,-10288.000,-5615.000,-9215.000,-5914.000,-7885.000,-4271.000,-4455.000,-4083.000,-2820.000,-2825.000,-4613.000,18204.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,31827.000,31827.000,34100.000,57734.000,41788.500,25843.000,36503.000,54955.000,40090.000,32326.000,38030.000,45107.000,29965.000,38768.000,41343.000,33171.000,33194.000,26054.000,32396.000,36152.000,33434.000,27901.000,30589.000,219.000,22002.000,-5073.000,-140.000,-24023.000,4444.000,-23578.000,-16433.000,-192937.000,-4834.000,-28684.000,-29363.000,-43007.000,-19746.000,-25040.000,51400.000,30787.000,-8618.000,22327.000,44532.000,130373.000,78248.000,84681.000,112864.000,69856.000,59763.000,52216.000,48199.000,16426.000,31417.000,2719.000,29920.000,10840.000,4929.000,21674.000,24152.000,-13949.000,-9834.000,29296.000,22120.000
3.06,Resultado Financeiro,2751.000,2751.000,1886.000,5087.000,3534.000,1981.000,1040.000,10818.000,2416.000,2345.000,494.000,-3006.000,-210.000,-1559.000,-798.000,1549.000,1791.000,220.000,-175.000,452.000,-1617.000,-1507.000,-15624.000,-4778.000,-5766.000,-4055.000,-5734.000,-4938.000,-4548.000,-4414.000,-3944.000,-3536.000,-4572.000,-3688.000,-9478.000,-9696.000,-5046.000,-4250.000,15488.000,846.000,-5596.000,-5065.000,2986.000,12712.000,2534.000,-9091.000,4859.000,3073.000,-8631.000,4123.000,122.000,-7214.000,-2937.000,-2097.000,-1404.000,-5496.000,-1834.000,-5452.000,-5531.000,-6344.000,-6423.000,6034.000,490.000
3.06.01,Receitas Financeiras,4718.000,4718.000,3460.000,24222.000,15420.500,6619.000,10966.000,26074.000,11293.000,13891.000,7713.000,6109.000,8617.000,10570.000,14731.000,13617.000,14840.000,10603.000,13172.000,16347.000,20668.000,19807.000,69288.000,-24554.000,23633.000,13930.000,4540.000,8639.000,6301.000,5049.000,6792.000,4592.000,7708.000,11699.000,7024.000,4142.000,4917.000,2606.000,25800.000,8730.000,5554.000,6678.000,11128.000,20490.000,10194.000,3337.000,15971.000,9219.000,9220.000,31317.000,20667.000,8886.000,12969.000,15206.000,16295.000,10107.000,8607.000,14800.000,-36224.000,20220.000,841.000,16406.000,7565.000
